Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52),N2X2(77),NO2JX(53)
1.83725731651377e-17,0.08314471999999999,7.699855990906247e-12,2.055381787451156e-12,1.5606224951633542e-13,4.241378118945262e-28,1.2877105838236811e-23,3.3014667285695033e-34,7.257729120800959e-53,4.494000998109619e-42,2.30970881124035e-98,5.8311744974070445e-111,3.826018909263098e-43,0.054,0.0,0.0,0.05898523874165641,0.8799999999989724,1.1077732116642608e-42,8.274569825390002e-77,2.1439410865011724e-61,0.06599999999214412,3.4019364492564263e-96,1.560622495420892e-13,5.208287867350366e-52,2.3349441994782994e-86,5.554327527133733e-62
3.618840168935452e-17,0.08314471999999999,1.5166358742597164e-11,4.0484792776905674e-12,3.073953409166626e-13,3.263869715521699e-27,4.9958931486065776e-23,2.540396784726918e-33,2.202688096377974e-51,6.835552896368209e-41,1.0015447158771604e-95,5.0510575830741155e-108,1.1569294922651995e-41,0.054,0.0,0.0,0.058985238731894145,0.8799999999979758,3.349742575276018e-41,9.704058962011593e-75,1.2998586372283764e-59,0.06599999998452628,1.5892988561022194e-93,3.073953410165772e-13,1.5747664585313942e-50,2.946658339565784e-84,3.323316049941281e-60
5.400423021357135e-17,0.08314471999999999,2.26328375971059e-11,6.041576767267988e-12,4.587284332587438e-13,1.025602884355675e-26,1.1125959983406756e-22,7.98268087540783e-33,1.2121333786606092e-50,2.9794232047479666e-40,1.1479152788083818e-94,6.452143491324e-107,6.506747514446263e-41,0.054,0.0,0.0,0.05898523872213189,0.8799999999969793,1.883948384541134e-40,2.4103082133733133e-72,8.733554721955487e-59,0.06599999997690847,1.8516281301179258e-92,4.587284334812528e-13,8.856689499619867e-50,7.318905027139198e-82,2.3433091019552033e-59
8.963588726200499e-17,0.08314471999999999,3.7565723614989934e-11,1.0027771744436858e-11,7.613946207681388e-13,4.684329291244014e-26,3.0652682767195624e-22,3.646158339082127e-32,1.5838179406647894e-49,2.3008003461044723e-39,1.816374210119609e-92,1.827466961564743e-104,8.753305091268633e-40,0.054,0.0,0.0,0.05898523870260748,0.8799999999949862,2.5344206021288756e-39,7.169928595827324e-72,1.9476419352593282e-57,0.06599999996167293,3.299059521324612e-90,7.613946213811455e-13,1.1915089442376835e-48,2.6245426283439704e-81,5.739344386231338e-58
1.2526754431043865e-16,0.08314471999999999,5.2498514045103956e-11,1.4013966718957767e-11,1.0640608120444804e-12,1.2409477391182204e-25,5.986916464022771e-22,9.659584160949512e-32,7.121819538686664e-49,8.168300540513926e-39,1.7163747318323972e-91,1.958727763181357e-103,3.994902957704248e-39,0.054,0.0,0.0,0.05898523868308316,0.8799999999929932,1.1566818552399215e-38,6.974933438321085e-71,1.0802242190053269e-56,0.06599999994643747,3.224429452243604e-89,1.0640608132417394e-12,5.438051893143206e-48,2.5151306349818426e-80,3.280676321751285e-57
1.608992013588723e-16,0.08314471999999999,6.743120888803776e-11,1.800016169083071e-11,1.366727007087725e-12,2.5717357263916428e-25,9.877680777452172e-22,2.001925514062219e-31,2.204280692822532e-48,2.114356873028141e-38,1.2019628893315483e-90,1.4538168816466381e-102,1.2604294289066847e-38,0.054,0.0,0.0,0.05898523866355894,0.8799999999910001,3.649449007313289e-38,2.505825285692476e-70,3.924044366140435e-56,0.06599999993120212,2.2967066213525473e-88,1.366727009063004e-12,1.7158069745559004e-47,9.593269147193745e-80,1.2527057937526058e-56
1.9653085840730596e-16,0.08314471999999999,8.236380814439583e-11,2.1986356660055684e-11,1.6693932058978285e-12,4.616607354164455e-25,1.4737705316443968e-21,3.5938606781016836e-31,5.518884942668384e-48,4.555084563682818e-38,6.270827075196492e-90,8.106565866814597e-102,3.22037395131026e-38,0.054,0.0,0.0,0.058985238644034814,0.879999999989007,9.32429856318746e-38,7.25567961591463e-70,1.125311308151379e-55,0.06599999991596686,1.2230937821818232e-87,1.6693932088449078e-12,4.383993994541666e-47,2.901254582095314e-79,3.7950302292647835e-56
2.6779417250417327e-16,0.08314471999999999,1.1222871989961847e-10,2.9958746590561714e-11,2.274725614818446e-12,1.1424918759583904e-24,2.7366068104705554e-21,8.894568801169852e-31,2.3441346267903676e-47,1.5057342897082664e-37,9.482267026499311e-89,1.5006840960475243e-100,1.4218305634122418e-37,0.054,0.0,0.0,0.05898523860498685,0.8799999999850209,4.116803020656322e-37,4.86697543740294e-69,6.049115333306033e-55,0.06599999988549661,1.9840715415056095e-86,2.2747256202905173e-12,1.935721468018423e-46,2.0708870938449324e-78,2.274850944045296e-55
3.390574866010406e-16,0.08314471999999999,1.4209324931560366e-10,3.793113651047585e-11,2.880058038805977e-12,2.2912534199907276e-24,4.387315786223775e-21,1.7839292252990037e-30,7.05054065495486e-47,3.764076473234923e-37,5.898281360261901e-88,1.0055877027971983e-99,4.36482908057379e-37,0.054,0.0,0.0,0.05898523856593926,0.8799999999810347,1.2638092165234511e-36,2.1425033057347753e-68,2.1434793501175146e-54,0.06599999985502676,1.2708319845380591e-85,2.880058047578317e-12,5.942756777639407e-46,9.435790712479337e-78,8.496107521974806e-55
4.103208006979079e-16,0.08314471999999999,1.7195739639743629e-10,4.590352641979802e-11,3.485390477860046e-12,4.039154323972132e-24,6.4260188181269616e-21,3.145052253094448e-30,1.740319888106105e-46,7.94848655448693e-37,2.7250971854184204e-87,4.98879250750749e-99,1.0910514530221158e-36,0.054,0.0,0.0,0.05898523852689206,0.8799999999770486,3.1590867371541306e-36,7.467708269082474e-68,6.080556758639797e-54,0.06599999982455727,6.051362474241826e-85,3.4853904907080437e-12,1.4855637678946027e-45,3.4157940327815785e-77,2.497011965136734e-54
4.8158411479477515e-16,0.08314471999999999,2.0182116115015636e-10,5.3875916318528255e-11,4.090722931980281e-12,6.5162601110254334e-24,8.85283621222079e-21,5.0742234926652765e-30,3.774680429503046e-46,1.4974803091949578e-36,1.0325255874775465e-86,2.0642935010856472e-98,2.385716248633726e-36,0.054,0.0,0.0,0.05898523848784524,0.8799999999730624,6.907759987369166e-36,2.208159628890322e-67,1.4997592433345916e-53,0.06599999979408819,2.3868558214910772e-84,4.090722949679437e-12,3.24856686011591e-45,1.0588655456644911e-76,6.323977684775931e-54
6.241107429885098e-16,0.08314471999999999,2.6154754368759577e-10,6.982069608421276e-11,5.301387885417821e-12,1.4157087363235245e-23,1.4871275672697336e-20,1.1026002201416934e-29,1.4194181004146866e-45,4.2531764251825425e-36,1.097816506800314e-85,3.38252086546419e-97,8.965115374301253e-36,0.054,0.0,0.0,0.05898523840975275,0.87999999996509,2.595851321335523e-35,1.5221422624037848e-66,7.629611560101968e-53,0.06599999973315113,3.2791544395900708e-83,5.3013879151462145e-12,1.2209593384235726e-44,9.01671316350417e-76,3.2417550343528894e-53
7.666373711822444e-16,0.08314471999999999,3.212723969671115e-10,8.576547580752918e-11,6.512052899115707e-12,2.622501712707304e-23,2.244356963158479e-20,2.0428309154404676e-29,3.992690894137852e-45,9.707210314135495e-36,6.065015532723262e-85,2.1311210722470947e-96,2.5155181755331154e-35,0.054,0.0,0.0,0.058985238331661784,0.8799999999571176,7.28376925002706e-35,6.376522180311313e-66,2.6405223952194665e-52,0.0659999996722156,2.0122969956193436e-82,6.5120529439766214e-12,3.4263833058654003e-44,4.255151462739226e-75,1.1203083634736714e-52
9.09163999375979e-16,0.08314471999999999,3.809957210278182e-10,1.017102554884773e-10,7.722717973071052e-12,4.372936073714446e-23,3.1570651778573645e-20,3.406915382738638e-29,9.327641353325204e-45,1.9189884411776117e-35,2.445934997753531e-84,9.250243053329812e-96,5.870124728012208e-35,0.054,0.0,0.0,0.058985238253572346,0.8799999999491452,1.6997325874874042e-34,2.0534655770025337e-65,7.253500365416681e-52,0.06599999961128161,8.7676721429628e-82,7.72271803616863e-12,7.996784678085329e-44,1.5010590036052056e-74,3.075715313232825e-52
1.1942172557634482e-15,0.08314471999999999,5.004377816493357e-10,1.3359981472326798e-10,1.0144048301742576e-11,9.908619625404556e-23,5.449291728045446e-20,7.722336546116602e-29,3.7321266926363886e-44,5.747434193294019e-35,2.5927298206931178e-83,1.136076093578441e-94,2.3377014619992513e-34,0.054,0.0,0.0,0.05898523809739807,0.8799999999332004,6.769128794914464e-34,1.479178449236267e-64,3.936847818875069e-51,0.06599999948941823,1.2093750572249951e-80,1.0144048410629327e-11,3.1856368996599854e-43,1.3750763227011565e-73,1.6536576073368624e-51
1.7643237685383866e-15,0.08314471999999999,7.393035539889299e-10,1.9737893268442185e-10,1.4986709682048063e-11,3.194741521652045e-22,1.1903602131845887e-19,2.491588756840037e-28,2.8101015091920715e-43,2.7873978247179976e-34,7.186961791860824e-82,3.349747405298965e-93,1.731598766727207e-33,0.054,0.0,0.0,0.058985237785067854,0.8799999999013108,5.014341054275851e-33,2.608193346422453e-63,4.795371085218042e-50,0.06599999924570978,5.348556953015738e-79,1.4986709919800635e-11,2.3613432328124183e-42,3.760375517723714e-72,1.9224325330194504e-50
2.334430281313325e-15,0.08314471999999999,9.781448632116903e-10,2.6115804996766267e-10,1.9829372026149425e-11,7.399576623741443e-22,2.0856039954376139e-19,5.774807137987978e-28,1.1194839287103737e-42,8.516034099292074e-34,6.400746974967979e-81,2.8005391878564788e-92,6.887855443144694e-33,0.054,0.0,0.0,0.05898523747276212,0.8799999998694212,1.9946597163058368e-32,1.7125867563784977e-62,2.445521434354185e-49,0.06599999900202583,5.389687604538908e-78,1.982937244253027e-11,9.397936993838382e-42,2.8924244764127295e-71,9.792485557180331e-50
3.474643306863202e-15,0.08314471999999999,1.4557541023276125e-09,3.8871628250035844e-10,2.9514699605000296e-11,2.439701891804328e-21,4.627922572371225e-19,1.906692254867902e-27,8.63581838125206e-42,4.2485810633208946e-33,1.8593625024611002e-79,5.917572842955106e-91,5.239356733612856e-32,0.054,0.0,0.0,0.05898523684822399,0.8799999998056421,1.5174265509012404e-31,3.0890545268839453e-61,2.989735542004451e-48,0.06599999851473125,2.5339343861960298e-76,2.9514700528145123e-11,7.158683666534772e-41,8.237875464031268e-70,1.1667643980104787e-48
4.614856332413079e-15,0.08314471999999999,1.9332655190366193e-09,5.162745123212614e-10,3.920003103681637e-11,5.7151925822820175e-21,8.176670335217895e-19,4.472467083067337e-27,3.4511342786311947e-41,1.311484554652543e-32,1.6545690834026422e-78,4.586419608926988e-90,2.0980227979711282e-31,0.054,0.0,0.0,0.05898523622378367,0.879999999741863,6.0768098388449424e-31,2.0496650443106422e-60,1.5140295966527347e-47,0.0659999980275345,2.566417237244662e-75,3.920003266643526e-11,2.8696543807368063e-40,6.442217330560375e-69,5.959918344661655e-48
5.755069357962956e-15,0.08314471999999999,2.410679133374396e-09,6.438327394302776e-10,4.888536632011897e-11,1.1083089984586875e-20,1.273663276350032e-18,8.684326581441768e-27,1.006826070987296e-40,3.1443254811960353e-32,9.380050722498293e-78,2.1601875277970345e-89,6.152353054818881e-31,0.054,0.0,0.0,0.05898523559944115,0.879999999678084,1.7821386218652464e-30,8.978501886594483e-60,5.285226735557753e-47,0.06599999754043555,1.6099910036130311e-74,4.888536885636246e-11,8.42378935745297e-40,3.2146675033915555e-68,2.1113372534387302e-47
6.895282383512833e-15,0.08314471999999999,2.887994965372432e-09,7.713909638273143e-10,5.857070545342961e-11,1.9059826037084327e-20,1.8312595339885252e-18,1.495378898321373e-26,2.4276831816116044e-40,6.441181742815282e-32,4.021813123449225e-77,7.766364334421442e-89,1.4905816993359078e-30,0.054,0.0,0.0,0.058985234975196414,0.8799999996143049,4.318082978802999e-30,3.0489713307057373e-59,1.4813308329126366e-46,0.06599999705343439,7.578314485030154e-74,5.857070909688888e-11,2.0430489628864203e-39,1.2286550509917562e-67,6.018314972093933e-47
8.03549540906271e-15,0.08314471999999999,3.3652130350579967e-09,8.989491855122777e-10,6.825604843526991e-11,3.0161604661548656e-20,2.4909343541712448e-18,2.3694359006440868e-26,5.136635603390867e-40,1.183852874592327e-31,1.385115702485973e-76,2.2063663612337705e-88,3.165043588989943e-30,0.054,0.0,0.0,0.05898523435104943,0.8799999995505258,9.169595446700095e-30,8.665409210194135e-59,3.57407178678446e-46,0.06599999656653097,2.872634138575563e-73,6.825605338697708e-11,4.34278464538202e-39,3.8982079886417455e-67,1.4740343485191506e-46
1.0315921460162464e-14,0.08314471999999999,4.319355967581166e-09,1.1540656207456122e-09,8.762674593862715e-11,6.380404065355799e-20,4.118433872775047e-18,5.025214529668371e-26,1.7622544639301038e-39,3.2042040564308747e-31,1.0560550333841476e-75,1.2527841047312213e-87,1.0900992555109634e-29,0.054,0.0,0.0,0.058985233103048665,0.8799999994229676,3.1587164577246485e-29,4.9654309186082666e-58,1.545010630433462e-45,0.06599999559301734,2.825042626866587e-72,8.762675411169098e-11,1.4991234093157223e-38,2.8324813484339806e-66,6.511216203170026e-46
1.2596347511262218e-14,0.08314471999999999,5.273108091079355e-09,1.4091820451295375e-09,1.0699745881836739e-10,1.1613554445706194e-19,6.159990213312344e-18,9.170493053701416e-26,4.749513799482077e-39,7.121622967641373e-31,5.211347544041682e-75,5.179076152244271e-87,2.940528270623861e-29,0.054,0.0,0.0,0.0589852318554387,0.8799999992954094,8.522027174697678e-29,1.9860334777221146e-57,5.0138162098358736e-45,0.06599999461989449,1.638982575010951e-71,1.0699747102221253e-10,4.0528081586674687e-38,1.351905096339883e-65,2.1364479208703688e-45
1.4876773562361972e-14,0.08314471999999999,6.22646956562197e-09,1.6642984586633118e-09,1.2636818706267012e-10,1.9127767855491373e-19,8.619431760519029e-18,1.514313638659282e-25,1.0882274207369862e-38,1.3874332463078506e-30,1.9801557308137996e-74,1.670543996625289e-86,6.731230001669736e-29,0.054,0.0,0.0,0.058985230608219336,0.8799999991678512,1.9511212631449712e-28,6.297093987988781e-57,1.342208460729751e-44,0.0659999936471623,7.0640979295324794e-71,1.263682041102564e-10,9.297648112818666e-38,4.964019085965762e-65,5.755596071089746e-45
1.7157199613461724e-14,0.08314471999999999,7.1794405512131554e-09,1.919414861346196e-09,1.4573893065971743e-10,2.933484646348758e-19,1.1500586903939081e-17,2.328411631066763e-25,2.2190851849172095e-38,2.4592992061250812e-30,6.243265555114771e-74,4.613089871387382e-86,1.369945170674206e-28,0.054,0.0,0.0,0.05898522936139046,0.879999999040293,3.971597757874975e-28,1.697223385534509e-56,3.131949650836804e-44,0.06599999267482057,2.489975491069476e-70,1.4573895336754348e-10,1.8963888719700353e-37,1.5223625241344364e-64,1.3480663885326732e-44
2.1718051715661232e-14,0.08314471999999999,9.084211695231585e-09,2.429647634156345e-09,1.8448046386478766e-10,5.947303934816129e-19,1.854335155840715e-17,4.74505115321842e-25,7.256139870930219e-38,6.343186021591555e-30,4.2109596484642064e-73,2.405464764924566e-85,4.454065605111622e-28,0.054,0.0,0.0,0.05898522686890346,0.8799999987851767,1.2917287524249807e-27,9.098680010541895e-56,1.300242075960967e-43,0.06599999073130788,2.2420143022268425e-69,1.844805003567618e-10,6.19398198792261e-37,1.0736832856972224e-63,5.604634017178483e-44
3.083975592006025e-14,0.08314471999999999,1.2889075148776547e-08,3.4501130495336624e-09,2.6196371398817267e-10,1.7014377799346782e-18,3.7857893617273663e-17,1.3715185515631258e-24,4.2792056459662835e-37,2.604918159686838e-29,7.242701979791832e-72,2.920121058847814e-84,2.5897841397422174e-27,0.054,0.0,0.0,0.05898522188860803,0.879999998274944,7.516266638064802e-27,1.1561142201242374e-54,1.1198805943897925e-42,0.06599998684896115,6.335975424981286e-68,2.619637880025261e-10,3.636248827334509e-36,2.2098647279561293e-62,4.7835970713157185e-43
3.904928970401936e-14,0.08314471999999999,1.6308125373101638e-08,4.368531774864434e-09,3.316988480156674e-10,3.4513260519088575e-18,6.136964863433469e-17,2.8077449611180077e-24,1.4048544354064036e-36,6.754240900385042e-29,4.874088982016749e-71,1.5476498376911086e-83,8.403357696693731e-27,0.054,0.0,0.0,0.05898521741166874,0.8799999978157346,2.440365200531285e-26,5.925520908324136e-54,4.604949316247442e-42,0.06599998336017578,4.885306216822126e-67,3.316989673036466e-10,1.1891292484254708e-35,1.397108008809458e-61,1.962022942056731e-42
4.725882348797847e-14,0.08314471999999999,1.9722136788409185e-08,5.286950359467826e-09,4.0143417939339903e-10,6.113060997849489e-18,9.087274398017404e-17,5.018642249390866e-24,3.6753017512472784e-36,1.4614131016675056e-28,2.232839218239546e-70,6.2461839690375675e-83,2.1732612353950904e-26,0.054,0.0,0.0,0.05898521293976799,0.8799999973565253,6.315017261699555e-26,2.235789259478621e-53,1.4433654088928604e-41,0.06599997987642901,2.603966953737546e-66,4.0143435502584054e-10,3.0990379968664186e-35,6.341878256216406e-61,6.140609817825783e-42
5.895003643811373e-14,0.08314471999999999,2.457535427132005e-08,6.5948718002989945e-09,5.007447393314682e-10,1.1851769805704443e-17,1.4358161482998626e-16,9.855826435555561e-24,1.1244740379916073e-35,3.581341207491523e-28,1.36793735444543e-69,2.9024191998747884e-82,6.540548157091242e-26,0.054,0.0,0.0,0.05898520658000779,0.8799999967025645,1.9021924115002812e-25,1.0648066603836004e-52,5.460865411217494e-41,0.0659999749239009,1.936479225580383e-65,5.007450146429566e-10,9.43084557540245e-35,3.807620229499258e-60,2.3240055673477166e-41
7.064124938824899e-14,0.08314471999999999,2.9418389182302376e-08,7.902792955563775e-09,6.000556968077478e-10,2.037170432617559e-17,2.0931946120201215e-16,1.715775950525694e-23,2.8197179730585017e-35,7.474378809410415e-28,5.860690278303665e-69,1.0486154759369638e-81,1.6127440420153694e-25,0.054,0.0,0.0,0.05898520023042961,0.8799999960486038,4.694505058573461e-25,3.8631717728963485e-52,1.6399679712054627e-40,0.06599996998155495,1.0210558387564336e-64,6.000560950750158e-10,2.3514866534578264e-34,1.7424318949780152e-59,6.946688406124364e-41
8.233246233838425e-14,0.08314471999999999,3.425126288520434e-08,9.210713825168982e-09,6.993670502378054e-10,3.221715087995562e-17,2.886021729689756e-16,2.747805683610142e-23,6.145437309741853e-35,1.3956080746922453e-27,2.046938629425659e-68,3.1886343717095036e-81,3.458490665691199e-25,0.054,0.0,0.0,0.05898519389101209,0.8799999953946435,1.00759539747202e-24,1.1412221979721255e-51,4.141829639084136e-40,0.06599996504936984,4.047070760723825e-64,6.993675952250799e-10,5.0976134205920196e-34,6.1146720076570395e-59,1.7502253584227228e-40
9.40236752885195e-14,0.08314471999999999,3.907399669905417e-08,1.051863440902289e-08,7.986787980390381e-10,4.79299924600534e-17,3.819456427201645e-16,4.1391910681842606e-23,1.2093263566297128e-34,2.4015443894603116e-27,6.121318946770555e-68,8.271611316499016e-81,6.6982947934547665e-25,0.054,0.0,0.0,0.05898518756173391,0.8799999947406831,1.9531534736066946e-24,2.921869039066554e-51,9.255008809045052e-40,0.06599996012732419,1.3351591057529386e-63,7.986795140004498e-10,9.97881218100505e-34,1.819883792516066e-58,3.901057181603957e-40
1.0571488823865476e-13,0.08314471999999999,4.388661189814693e-08,1.1826554707035222e-08,8.979909386306692e-10,6.804971841194032e-17,4.898657657463909e-16,5.949609364331229e-23,2.2009253911696507e-34,3.8822091566423585e-27,1.61362687852363e-67,1.9443930974704408e-80,1.2001329507523354e-24,0.054,0.0,0.0,0.05898518124257381,0.8799999940867229,3.502451366663375e-24,6.713055200115282e-51,1.8826614880945203e-39,0.06599995521539673,3.8458629265077125e-63,8.979918503126513e-10,1.8068637210263337e-33,4.782109147996249e-58,7.92043140986752e-40
1.1740610118879003e-13,0.08314471999999999,4.8689129712148626e-08,1.313447471911714e-08,9.973034704337444e-10,9.311343630065113e-17,6.128784400216749e-16,8.240896542438626e-23,3.7669590827828134e-34,5.973533271009227e-27,3.841146729310859e-67,4.080369712016576e-80,2.02244105003385e-24,0.054,0.0,0.0,0.05898517493351055,0.879999993432763,5.907304643583825e-24,1.4174626005715215e-50,3.5604084977021316e-39,0.06599995031356626,9.957727175928332e-63,9.97304603077419e-10,3.0769518167000723e-33,1.1428451083705702e-57,1.4948052231327674e-39
1.290973141389253e-13,0.08314471999999999,5.3481571326164655e-08,1.4442394445181242e-08,1.0966163918711282e-09,1.2365587955131569e-16,7.51499566191661e-16,1.1077047585039768e-22,6.133055444812334e-34,8.830988918606518e-27,8.473135977773205e-67,7.997056126507247e-80,3.2427828064038395e-24,0.054,0.0,0.0,0.05898516863452295,0.8799999927788031,9.479822693092814e-24,2.788419862052254e-50,6.341602483292237e-39,0.06599994542181158,2.3458409015392724e-62,1.0966177712146873e-09,4.9848836537083656e-33,2.5124024059900927e-57,2.656987312759007e-39
1.4078852708906055e-13,0.08314471999999999,5.826395788087799e-08,1.575031388514154e-08,1.1959297013674984e-09,1.6020942291718537e-16,9.062450475503995e-16,1.4524217208224756e-22,9.583819419350112e-34,1.2630762434733423e-26,1.7395531025876838e-66,1.5596284224239594e-79,4.9907655392684786e-24,0.054,0.0,0.0,0.058985162345589884,0.8799999921248434,1.460224459048371e-23,5.191067783475546e-50,1.0761681814781365e-38,0.06599994054011159,5.1786002288992195e-62,1.1959313536485668e-09,7.751378863840877e-33,5.20651783864423e-57,4.498977356466744e-39
1.524797400391958e-13,0.08314471999999999,6.30363104725998e-08,1.705823303891347e-08,1.2952433973493457e-09,2.0330408815577827e-16,1.0776307900319248e-15,1.8650720125373484e-22,1.4467112584236608e-33,1.7570185817850916e-26,3.364613497476793e-66,2.475318504724449e-79,7.420740501901645e-24,0.054,0.0,0.0,0.058985156066690234,0.8799999914708837,2.1730524197067977e-23,9.21587389956414e-50,1.752757006098712e-38,0.06599993566844511,1.0771668263561111e-61,1.2952453493073384e-09,1.1644119573800117e-32,1.0224074293564571e-56,7.311324970027964e-39
1.6417095298933106e-13,0.08314471999999999,6.779865015342314e-08,1.8366151906413863e-08,1.394557478244965e-09,2.5346756115627997e-16,1.2661727021845082e-15,2.352703186611864e-22,2.1207801109035235e-33,2.3869044856466882e-26,6.222817750161134e-66,7.112945497999384e-79,1.071536480118225e-23,0.054,0.0,0.0,0.058985149797802956,0.8799999908169244,3.140526390596458e-23,1.5727227405632149e-49,2.7583514419858186e-38,0.06599993080679116,2.1328843808223983e-61,1.3945597571234293e-09,1.6986510326711484e-32,1.9231010975142513e-56,1.147708277044938e-38
1.7586216593946632e-13,0.08314471999999999,7.255099793121414e-08,1.9674070487560953e-08,1.4938719424844575e-09,3.112251909090471e-16,1.4723866951722557e-15,2.9225788700128412e-22,3.0307334933646287e-33,3.17694999168106e-26,1.108047100693097e-65,-1.4647271485285887e-78,1.5085312058869756e-23,0.054,0.0,0.0,0.05898514353890704,0.879999990162965,4.4250935137649e-23,2.590446337636363e-49,4.2111522208742333e-38,0.0659999259551287,4.03700329931577e-61,1.4938745760334147e-09,2.4157873520281777e-32,3.4725148039417053e-56,1.7477239956085657e-38
1.8755337888960158e-13,0.08314471999999999,7.729337476983469e-08,2.0981988782274355e-08,1.59318678849972e-09,3.771000142805797e-16,1.6967886827374358e-15,3.582178882192643e-22,4.236510505688418e-33,4.153798522996492e-26,1.8982976443123674e-65,2.456305055652145e-77,2.0774429082283765e-23,0.054,0.0,0.0,0.058985137289981546,0.8799999895090058,6.099175863037802e-23,4.1392240099976536e-49,6.264382539708096e-38,0.0659999211134368,7.349754946407097e-61,1.5931898049779815e-09,3.3606323944888314e-32,6.0608616116694815e-56,2.592395538185569e-38
1.9924459183973683e-13,0.08314471999999999,8.202580158904839e-08,2.2289906790475098e-08,1.692502014724451e-09,4.516127454668076e-16,1.9398945812165186e-15,4.339199180459489e-22,5.806967584194069e-33,5.346439772298698e-26,3.1477382614426995e-65,-2.5962679389111134e-76,2.805738712268729e-23,0.054,0.0,0.0,0.05898513105100554,0.8799999888550467,8.244467554622223e-23,6.4342139682714506e-49,9.101844760913558e-38,0.0659999162816945,1.2922704210093825e-60,1.6925054429019485e-09,4.5844715319513946e-32,1.024382310173729e-55,3.756070634163466e-38
2.109358047898721e-13,0.08314471999999999,8.674829926488473e-08,2.3597824512085535e-08,1.7918176195941342e-09,5.352818164119002e-16,2.202220309478379e-15,5.201552057241867e-22,7.823589663207101e-33,6.786520994840234e-26,5.087425215683407e-65,3.167378234425086e-75,3.724815932100265e-23,0.054,0.0,0.0,0.05898512482195815,0.8799999882010879,1.0954546684940463e-22,9.766032310998999e-49,1.295907145012693e-37,0.06599991145988099,2.2030172344608282e-60,1.7918214887542029e-09,6.147150174217425e-32,1.6850342055329387e-55,5.331320350441176e-38
2.2262701774000735e-13,0.08314471999999999,9.146088862949041e-08,2.490574194702942e-08,1.8911336015460446e-09,6.286233602322343e-16,2.4842817889496367e-15,6.177366056493961e-22,1.0379087150580453e-32,8.508219576533928e-26,8.024524909829265e-65,7.19266530869333e-74,4.869635731770376e-23,0.054,0.0,0.0,0.058985118602818534,0.8799999875471292,1.433377498407587e-22,1.450684017243668e-48,1.8116042609969266e-37,0.06599990664797535,3.6525120169241125e-60,1.89113794148773e-09,8.116411844792251e-32,2.7030697908677675e-55,7.428833379177708e-38
