Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20)
2.0401275677454578e-21,0.08314471999999999,8.550089448642329e-16,2.282337378574633e-16,1.7329466789401646e-17,8.468472424292311e-40,2.116877704781274e-31,8.787628038099467e-46,3.7571186021095825e-72,1.3715770114864528e-57,2.3901255948912692e-133,1.036352369786989e-149,1.4385340911146083e-62,0.054,0.0,0.0,0.058985238751722645,0.8799999999999999,4.165077579870399e-62,1.1713347744928667e-88,1.8950609413861806e-84,0.06599999999999914,3.2479997720559973e-131,1.7329466789402068e-17
4.080255567850399e-21,0.08314471999999999,1.7100180705106984e-15,4.564675240839596e-16,3.465893725141328e-17,6.774779611699321e-39,8.467512196328559e-31,7.030103758457669e-45,1.2022783094140621e-70,2.19452384881204e-56,1.2237276005811456e-130,1.061210349084275e-146,4.603310768839652e-61,0.054,0.0,0.0,0.05898523875172153,0.8799999999999998,1.3328253115192212e-60,1.8741358598132165e-87,1.2128393680631759e-82,0.06599999999999827,1.662977129943179e-128,3.4658937251414977e-17
8.16051156806028e-21,0.08314471999999999,3.4200363205501636e-15,9.129350965369169e-16,6.931787817548596e-17,5.419824354916131e-38,3.387005172769314e-30,5.624083567164333e-44,3.847291180480433e-69,3.51123868058656e-55,6.265308266706631e-128,1.0866487058083752e-143,1.473059713013742e-59,0.054,0.0,0.0,0.05898523875171929,0.8799999999999996,4.265041771986868e-59,2.9986175710384777e-86,7.762173164604506e-81,0.06599999999999652,8.514447508059524e-126,6.931787817549273e-17
1.6321023568480044e-20,0.08314471999999999,6.8400728156152344e-15,1.825870241442693e-15,1.386357600238289e-16,4.335859744796241e-37,1.3548021429930474e-29,4.499267124621803e-43,1.2311332847372678e-67,5.617982364976998e-54,7.930661537249588e-125,2.7493718490925853e-140,4.71379149833508e-58,0.054,0.0,0.0,0.058985238751714825,0.8799999999999991,1.3648134895135426e-57,2.9986175710591897e-86,4.9677912623474354e-79,0.06599999999999304,1.077825434653682e-122,1.3863576002385599e-16
3.2642047569319575e-20,0.08314471999999999,1.3680145785689934e-14,3.6517405312536904e-15,2.772715237213051e-16,3.4686878916073714e-36,5.419208840044774e-29,3.599413882823254e-42,3.9396267625036343e-66,8.988772350549987e-53,4.0647571252751236e-122,2.8199448309810256e-137,1.508413340208427e-56,0.054,0.0,0.0,0.05898523875170588,0.8799999999999982,4.3674033525307515e-56,2.9986175737079544e-86,3.1793866118968493e-77,0.06599999999998606,5.524890363689989e-120,2.772715237214135e-16
6.528409557099863e-20,0.08314471999999999,2.7360291645617565e-14,7.303481110873462e-15,5.54543051119419e-16,2.7749503378741137e-35,2.1676836858739785e-28,2.8795312991404085e-41,1.2606806555255135e-64,1.4382036808568373e-51,2.080684882145847e-119,2.8869755237460284e-134,4.826922747131914e-55,0.054,0.0,0.0,0.05898523875168799,0.8799999999999965,1.39756909626316e-54,2.998617912724324e-86,2.034807579009717e-75,0.0659999999999721,2.8287554375644073e-117,5.545430511198526e-16
1.3056819157435673e-19,0.08314471999999999,5.4720583044585764e-14,1.4606962270104117e-14,1.1090861059282928e-15,2.219960258182682e-34,8.67073581314046e-28,2.303625307875418e-40,4.034178572499797e-63,2.301126163400074e-50,1.064824050750192e-116,2.954913191405343e-131,1.5446152636474497e-53,0.054,0.0,0.0,0.05898523875165222,0.8799999999999928,4.472221105115205e-53,2.9986613079271348e-86,1.3022770028432449e-73,0.06599999999994419,1.4483279981289273e-114,1.1090861059300267e-15
1.9585228757771486e-19,0.08314471999999999,8.208087412266691e-14,2.1910443429325883e-14,1.6636291607498124e-15,6.590506983277268e-34,1.842531536216443e-27,6.586929096089937e-40,1.8933578838596582e-62,8.773044010767225e-50,6.078234716729379e-116,1.9805685894304454e-130,7.389716938946053e-53,0.054,0.0,0.0,0.05898523875161645,0.8799999999999891,2.139590932289466e-52,2.7635571945409974e-81,7.318744040446778e-73,0.06599999999991628,8.268680245848416e-114,1.6636291607534976e-15
2.61136383581073e-19,0.08314471999999999,1.09441164879861e-13,2.921392458853877e-14,2.2181722155839783e-15,1.4360367771125083e-33,3.1431423231175915e-27,1.3893742118755513e-39,5.903081389380126e-62,2.360452365646327e-49,5.053983236628116e-115,1.5991794974081928e-129,2.445741365695753e-52,0.054,0.0,0.0,0.05898523875158068,0.8799999999999855,7.081307873900342e-52,6.448260658872563e-81,2.6076790208851617e-72,0.06599999999988837,6.875098851041845e-113,2.2181722155902643e-15
3.9170457558778924e-19,0.08314471999999999,1.6416174564114688e-13,4.3820886906943665e-14,3.3272583252819884e-15,4.168371723939124e-33,6.507478038258238e-27,3.794812349540534e-39,2.9100793820385e-61,9.547254783037518e-49,1.5967506983854145e-113,5.580406793797822e-128,1.427011925266807e-51,0.054,0.0,0.0,0.058985238751509135,0.8799999999999781,4.131716888520253e-51,8.760600879342127e-81,1.5467817516745395e-71,0.06599999999983254,2.172350522477346e-111,3.327258325295003e-15
5.222727675945055e-19,0.08314471999999999,2.1888232522241667e-13,5.842784922531588e-14,4.4363444350265016e-15,9.115758743640357e-33,1.1067517577131966e-26,7.940017708711828e-39,9.13213703971299e-61,2.5860891423736152e-48,9.62238435187267e-113,3.75731250008876e-127,4.747841138864065e-51,0.054,0.0,0.0,0.05898523875143759,0.8799999999999708,1.374672153754906e-50,1.4650223480829158e-80,5.502598516605788e-71,0.06599999999977671,1.3092860404589889e-110,4.4363444350486355e-15
6.5284095960122175e-19,0.08314471999999999,2.7360290353938343e-13,7.303481154365304e-14,5.5454305448208384e-15,1.7102403823964308e-32,1.6908668971647592e-26,1.4454500564391088e-38,2.3478223877142472e-60,5.809569966425076e-48,4.88034751190507e-112,1.9993439411255444e-126,1.2801913398405992e-50,0.054,0.0,0.0,0.05898523875136604,0.8799999999999635,3.7066181231401785e-50,2.535713292533436e-80,1.5914107882905438e-70,0.06599999999972088,6.6409503780624e-110,5.5454305448546545e-15
9.139773436146543e-19,0.08314471999999999,3.830440563009921e-13,1.0224873618022013e-13,7.763602764562118e-15,4.679529123312532e-32,3.251478340842932e-26,3.8164156810677185e-38,1.324492237343822e-59,2.2528770681811356e-47,1.6035131581378397e-110,1.2119223131458194e-124,7.547191175459372e-50,0.054,0.0,0.0,0.05898523875122295,0.8799999999999488,2.185185561682605e-49,3.0889342039167887e-80,1.3293787233177094e-69,0.06599999999960922,2.184491021120938e-108,7.763602764627145e-15
1.1751137276280868e-18,0.08314471999999999,4.924852039275967e-13,1.3146266081664497e-13,9.981774984505762e-15,9.865016414714706e-32,5.332418119735618e-26,7.912387619770966e-38,4.404815953243977e-59,5.994694337859084e-47,1.1231859617021806e-109,9.912756154239261e-124,2.5455737245602517e-49,0.054,0.0,0.0,0.05898523875107985,0.8799999999999342,7.37035928563655e-49,1.3052540533258281e-79,5.45200531080031e-69,0.06599999999949756,1.5307763419427387e-107,9.981774984612406e-15
1.6973864956549518e-18,0.08314471999999999,7.113674837779593e-13,1.8989051008906798e-13,1.4418119425000054e-14,3.009135828318609e-31,1.1055066295800422e-25,2.3774453291686854e-37,3.014909761551949e-58,2.6869645478347374e-46,4.296969904115266e-108,6.48544958514054e-122,1.7414188115172784e-48,0.054,0.0,0.0,0.05898523875079367,0.879999999999905,5.042039378258715e-48,1.7873134565213726e-78,5.831170180357288e-68,0.06599999999927424,5.8684415614637e-106,1.4418119425221156e-14
2.7419320317086814e-18,0.08314471999999999,1.1491319818677883e-12,3.067462086322072e-13,2.329080830841665e-14,1.3056895584726577e-30,2.874340743071754e-25,1.0221418699306266e-36,3.920696184852806e-57,1.9502701098115485e-45,4.44821936527161e-106,1.323371704093726e-119,2.1945016647918424e-47,0.054,0.0,0.0,0.058985238750221304,0.8799999999998466,6.353879330570768e-47,2.3088670101627155e-77,1.4026486870010198e-66,0.0659999999988276,6.10443032135421e-104,2.329080830899152e-14
4.831023103816141e-18,0.08314471999999999,2.0246607316059565e-12,5.404576057116591e-13,4.103618608496181e-14,7.381793555161736e-30,8.909221705553273e-25,5.755822203343885e-36,7.745950383075916e-56,2.0006197642101247e-44,9.05924935743139e-104,5.373977612634718e-117,4.204998466228079e-46,0.054,0.0,0.0,0.058985238749076574,0.8799999999997297,1.217500036729284e-45,3.66310351038994e-76,5.425840564930367e-65,0.06599999999793432,1.2553189184055306e-101,4.1036186086743644e-14
9.00920524803106e-18,0.08314471999999999,3.775717245317726e-12,1.007880399843256e-12,7.65269416768999e-14,4.908358427722393e-29,3.0967948515591442e-24,3.8221025616134606e-35,1.925947344785188e-54,2.5234614535029973e-43,2.7728084753120345e-101,3.286123028879764e-114,1.0267062190925426e-44,0.054,0.0,0.0,0.058985238746787114,0.879999999999496,2.972689302544947e-44,5.837615410990614e-75,2.6784100041992014e-63,0.06599999999614778,3.91629744478864e-99,7.652694168309344e-14
1.7365569536460897e-17,0.08314471999999999,7.277826329689121e-12,1.942725987997221e-12,1.475084530161668e-13,3.569585022392085e-28,1.1504222425676695e-23,2.7785601188743106e-34,5.412713579784561e-53,3.5685282135100394e-42,1.3658387958714542e-98,3.234128786618406e-111,2.858796010338182e-43,0.054,0.0,0.0,0.0589852387422082,0.8799999999990286,8.277265152422885e-43,7.412427147842282e-75,1.5008032467104324e-61,0.06599999999257468,2.002048606147927e-96,1.4750845303917487e-13
3.407829811332057e-17,0.08314471999999999,1.4282028726257504e-11,3.8124171638682375e-12,2.894714763162609e-13,2.720738971783836e-27,4.430259143126514e-23,2.117654454575769e-33,1.621500349446641e-51,5.361106955779302e-41,5.817126466274208e-96,2.7527164412163554e-108,8.524740887448676e-42,0.054,0.0,0.0,0.05898523873305037,0.8799999999980938,2.4682300344229027e-41,1.88851289947201e-74,8.978928165177705e-60,0.06599999998542852,9.148824530992395e-94,2.894714764048634e-13
6.750375526703992e-17,0.08314471999999999,2.829037043096221e-11,7.551799513862617e-12,5.733975254026713e-13,2.124152409052892e-26,1.7383967280071438e-22,1.6533553819523328e-32,5.019188427949039e-50,8.30939414412645e-40,2.4766606268761857e-93,2.3350159408686676e-105,2.6326203700345962e-40,0.054,0.0,0.0,0.058985238714734795,0.879999999996224,7.622442781847301e-40,7.859358647127318e-73,5.554755492343456e-58,0.06599999997113627,4.42473806384719e-91,5.733975257503294e-13
1.0092921242075928e-16,0.08314471999999999,4.2298628018101835e-11,1.129118186152679e-11,8.573235778040189e-13,6.703240851180467e-26,3.886387569872945e-22,5.217704949079336e-32,2.775241854465496e-49,3.6413119107585994e-39,2.8167984068884248e-92,2.959584582241809e-104,1.4880145247958273e-39,0.054,0.0,0.0,0.0589852386964193,0.8799999999943543,4.3083804930501836e-39,3.594955038757632e-71,3.7477925315592493e-57,0.0659999999568441,5.17187313232368e-90,8.573235785812294e-13
1.3435466957447864e-16,0.08314471999999999,5.630680148815742e-11,1.5030564206860754e-11,1.141249633520268e-12,1.5249888935158915e-25,6.887113171005307e-22,1.1870695328401411e-31,9.678705233492265e-49,1.0596505561699682e-38,2.5981307341465567e-91,2.8267480807365606e-103,5.360427413549313e-39,0.054,0.0,0.0,0.05898523867810389,0.8799999999924846,1.5520557001182178e-38,1.216513969290644e-70,1.5309854690222362e-56,0.065999999942552,4.815841541967721e-89,1.1412496348975381e-12
1.67780126728198e-16,0.08314471999999999,7.031489084162601e-11,1.8769946549864507e-11,1.4251756925513825e-12,2.9046613204020357e-25,1.0740692147368915e-21,2.2611020671838496e-31,2.6270698645499244e-48,2.4635895200204986e-38,1.639356794529543e-90,1.902772942400656e-102,1.5011944754426987e-38,0.054,0.0,0.0,0.05898523865978857,0.8799999999906148,4.3465619667811635e-38,3.227813886030425e-70,4.765824965365823e-56,0.06599999992825999,3.094708862803063e-88,1.4251756946992305e-12
2.346310410356367e-16,0.08314471999999999,9.833081720064504e-11,2.6248711228881382e-11,1.993027820558071e-12,7.7145768906796135e-25,2.1006850056354504e-21,6.005756007030017e-31,1.2393924312453565e-47,8.942346971580695e-38,3.165482946326626e-89,4.568337810160207e-101,7.469576332043212e-38,0.054,0.0,0.0,0.05898523862315817,0.8799999999868755,2.1627540987126388e-37,2.0910730939862494e-69,2.8678789949426894e-55,0.06599999989967621,6.405570564233164e-87,1.993027824758669e-12
3.014819553430754e-16,0.08314471999999999,1.2634640709914505e-10,3.372747589857737e-11,2.5608799618237894e-12,1.6128711197636903e-24,3.468581268627829e-21,1.2556987593638493e-30,3.9538763465519605e-47,2.359076579948137e-37,2.160708944833217e-88,3.3427887171158014e-100,2.442581023974804e-37,0.054,0.0,0.0,0.05898523858652812,0.8799999999831362,7.072322136689146e-37,9.619095514009288e-69,1.0799604799755022e-54,0.06599999987109277,4.4840433068400484e-86,2.5608799687593394e-12
3.6833286965051415e-16,0.08314471999999999,1.5436166054132258e-10,4.120624055895248e-11,3.1287321163482285e-12,2.923000251902693e-24,5.1778581670376375e-21,2.2758581428807397e-30,1.015971991839562e-46,5.162406841229244e-37,1.072860645639408e-87,1.784291867119663e-99,6.3679869403906365e-37,0.054,0.0,0.0,0.05898523854989839,0.8799999999793968,1.8438140603797094e-36,3.527162674374775e-68,3.197827565405209e-54,0.06599999984250966,2.2898300798926245e-85,3.1287321267010224e-12
4.3518378395795287e-16,0.08314471999999999,1.8237657753133854e-10,4.8685005210006676e-11,3.696584284131081e-12,4.809223919690599e-24,7.228615020945057e-21,3.744749792622952e-30,2.2713192852433296e-46,9.979264785412001e-37,4.303722749884577e-87,7.850271880637326e-99,1.4366510025853151e-36,0.054,0.0,0.0,0.05898523851326901,0.8799999999756575,4.159759619206218e-36,1.0877949973139589e-67,8.1571855731442e-54,0.06599999981392689,9.546601861107002e-85,3.6965842985835025e-12
5.688856125728303e-16,0.08314471999999999,2.3840540217085113e-10,6.364253448415227e-11,4.8322886594708495e-12,1.0721937880667319e-23,1.2354949679946357e-20,8.350062544913383e-30,8.957356433651907e-46,2.9377575632481475e-36,5.061189573960546e-86,1.4793217280819237e-97,5.65816248868137e-36,0.054,0.0,0.0,0.058985238440011245,0.8799999999681787,1.6383155954230593e-35,8.040333900150765e-67,4.413385949274577e-53,0.06599999975676236,1.4521749564454827e-83,4.832288684170029e-12
7.025874411877077e-16,0.08314471999999999,2.9443288105003557e-10,7.860006372101402e-11,5.967993087840709e-12,2.0185871959658324e-23,1.8848357498358202e-20,1.572287632074626e-29,2.5885134847915715e-45,6.852488889921381e-36,2.925162662543419e-85,9.812753010024855e-97,1.6305186632470796e-35,0.054,0.0,0.0,0.05898523836675484,0.8799999999606999,4.721200090449827e-35,3.4859214118992375e-66,1.5762698547027345e-52,0.06599999969959919,9.284175127331422e-83,5.967993125517238e-12
8.362892698025852e-16,0.08314471999999999,3.5045901420118166e-10,9.355759292059172e-11,7.103697569238277e-12,3.403424246928264e-23,2.6709609247345564e-20,2.651353879966704e-29,6.154726738206231e-45,1.374564112295905e-35,1.2161538815014568e-84,4.419107443879172e-96,3.872630785881325e-35,0.054,0.0,0.0,0.05898523829349977,0.8799999999532211,1.121339149307676e-34,1.148936245661953e-65,4.417858115115697e-52,0.06599999964243736,4.1592661010235995e-82,7.103697622623461e-12
1.10369292703234e-15,0.08314471999999999,4.6250724344857837e-10,1.2347265120789455e-10,9.375106691106998e-12,7.821854231871076e-23,4.65387291717453e-20,6.095364878582429e-29,2.522799174628332e-44,4.1961340894286867e-35,1.3548007494328315e-83,5.861505477996368e-95,1.5799052175941484e-34,0.054,0.0,0.0,0.05898523814699366,0.8799999999382636,4.574796292275962e-34,8.56785367684004e-65,2.4699711730748012e-51,0.06599999952811772,6.0169246716942565e-81,9.375106784106238e-12
1.6385002414918496e-15,0.08314471999999999,6.865875546286855e-10,1.8330276733508526e-10,1.3917925571072027e-11,2.558851097461255e-22,1.0264503691936561e-19,1.995361819536378e-28,1.9480154678098952e-43,2.075630055200387e-34,3.9410070868763937e-82,1.8811541004672641e-93,1.200053482152214e-33,0.054,0.0,0.0,0.0589852378539976,0.8799999999083485,3.4750641845787116e-33,1.564034873237236e-63,3.103957418978929e-50,0.0659999992994946,2.7815077672016463e-79,1.3917925776106216e-11
2.1733075559513594e-15,0.08314471999999999,9.106463377793783e-10,2.431328828657148e-10,1.8460745299213332e-11,5.970822281421701e-22,1.8072324827087674e-19,4.658893127105109e-28,7.841949395626856e-43,6.401415994273388e-34,3.5711756640256865e-81,1.617512940614286e-92,4.826252850948064e-33,0.054,0.0,0.0,0.058985237561023064,0.8799999998784335,1.3976207092357765e-32,1.0413710278454633e-62,1.6002258379235586e-49,0.06599999907089298,2.844289745376973e-78,1.8460745660062745e-11
3.242922184870379e-15,0.08314471999999999,1.358699328265155e-09,3.6279311213725153e-10,2.7546387299414307e-11,1.9834688508853203e-21,4.029929095090366e-19,1.5497075320928397e-27,6.120831837785704e-42,3.225516048099812e-33,1.0640585810527317e-79,3.5707314521504493e-91,3.7174040312707373e-32,0.054,0.0,0.0,0.05898523697513856,0.8799999998186033,1.0766168856059546e-31,1.9111278725267855e-61,1.9837463133935886e-48,0.06599999861375434,1.368254287928771e-76,2.754638810341666e-11
4.3125368137893985e-15,0.08314471999999999,1.8066662314493684e-09,4.824533390224273e-10,3.663203269048912e-11,4.664095804393075e-21,7.137427565051338e-19,3.648620742197461e-27,2.457481376017806e-41,1.0002929730675944e-32,9.547781454340343e-79,2.8031033233029396e-90,1.4967238270457275e-31,0.054,0.0,0.0,0.058985236389340126,0.8799999997587732,4.335074658080217e-31,1.2770246170929793e-60,1.0094389821760373e-47,0.0659999981567018,1.395536918876433e-75,3.663203411331054e-11
5.382151442708418e-15,0.08314471999999999,2.2545470638725262e-09,6.021135635211648e-10,4.571768147121705e-11,9.065515466205754e-21,1.1133678368574427e-18,7.100322474770093e-27,7.188313970693495e-41,2.4048438701483492e-32,5.443285551472124e-78,1.332329343817764e-89,4.4038028967570065e-31,0.054,0.0,0.0,0.05898523580362777,0.879999999698943,1.2756026083010543e-30,5.618833750120194e-60,3.533743844793004e-47,0.06599999769973532,8.797100443033167e-75,4.571768368888723e-11
6.451766071627438e-15,0.08314471999999999,2.7023418420718822e-09,7.217737856333868e-10,5.480333364037758e-11,1.561410339486818e-20,1.6022631984129838e-18,1.2244052618059545e-26,1.7361706839833014e-40,4.935442378410124e-32,2.3432027086418573e-77,4.8103851154439595e-89,1.0694265141985196e-30,0.054,0.0,0.0,0.05898523521800147,0.8799999996391129,3.0979275982684528e-30,1.9139158107964838e-59,9.923015461371059e-47,0.0659999972428549,4.1553372654542784e-74,5.480333682928989e-11
7.521380700546456e-15,0.08314471999999999,3.1500505825814243e-09,8.414340053590167e-10,6.388898919675024e-11,2.4736058499177784e-20,2.180823888560684e-18,1.9420589345000618e-26,3.677573126046465e-40,9.083048048260871e-32,8.092822840202391e-77,1.3745988204589356e-88,2.2746670215350475e-30,0.054,0.0,0.0,0.0589852346324612,0.8799999995792828,6.58978487347439e-30,5.451560669504412e-59,2.3973487277262714e-46,0.06599999678606049,1.579005918526147e-73,6.3888993533662e-11
9.660609958384496e-15,0.08314471999999999,4.045210016651803e-09,1.0807544376501905e-09,8.20603104662509e-11,5.2404041148854555e-20,3.608521443842005e-18,4.124240050857521e-26,1.2631864177345798e-39,2.4626784213052955e-31,6.192670442288058e-76,7.825941359120805e-88,7.852928723145442e-30,0.054,0.0,0.0,0.05898523346163868,0.8799999994596226,2.27538348816032e-29,3.133580189631246e-58,1.0380207787899648e-45,0.06599999587272973,1.5579029656027293e-72,8.206031763088987e-11
1.1799839216222535e-14,0.08314471999999999,4.940025498291487e-09,1.3200748603940725e-09,1.0023164526995821e-10,9.547558056849917e-20,5.3996208809157455e-18,7.532234293417797e-26,3.405915945394532e-39,5.4793831330789685e-31,3.061228144078604e-75,3.244520142753365e-87,2.1215709922373824e-29,0.054,0.0,0.0,0.058985232291160095,0.8799999993399624,6.148213655626243e-29,1.2556019018090785e-57,3.371163907885024e-45,0.0659999949597429,9.051236988631318e-72,1.0023165597372465e-10
1.3939068474060574e-14,0.08314471999999999,5.834497159657138e-09,1.559395273590049e-09,1.1840299359811348e-10,1.5735401773823266e-19,7.557282580743742e-18,1.2444132256294568e-25,7.803801619471404e-39,1.0682445600487634e-30,1.1642041230882553e-74,1.0462244533137772e-86,4.8617631973926285e-29,0.054,0.0,0.0,0.058985231121025314,0.8799999992203023,1.4091362271871658e-28,3.9857716847298674e-57,9.027431220229859e-45,0.06599999404709987,3.903943824221068e-71,1.18403008555325e-10
1.6078297731898613e-14,0.08314471999999999,6.728625132854888e-09,1.7987156772375095e-09,1.3657435544096e-10,2.4143995086457555e-19,1.0084666928057302e-17,1.914043045952432e-25,1.590918615400261e-38,1.8944302474149166e-30,3.671913625878268e-74,2.8965715252856762e-86,9.90260285851554e-29,0.054,0.0,0.0,0.0589852299512342,0.8799999991006421,2.8706239518715975e-28,1.0751281153520667e-56,2.106519698973912e-44,0.06599999313480054,1.376461138466015e-70,1.3657437536885446e-10
2.035675624757469e-14,0.08314471999999999,8.515850542918493e-09,2.277356455884445e-09,1.7291711963171058e-10,4.898229964593851e-19,1.6261245120233217e-17,3.902024642453478e-25,5.196380445130926e-38,4.888992011644922e-30,2.4759615892637865e-73,1.5081544654441372e-85,3.223241608695993e-28,0.054,0.0,0.0,0.05898522761268247,0.8799999988613216,9.346801468122216e-28,5.769496731595149e-56,8.739384416306367e-44,0.06599999131123237,1.2387385362644283e-69,1.72917151664379e-10
2.891367327892685e-14,0.08314471999999999,1.2086182912079276e-08,3.2346378985694173e-09,2.4560280976044365e-10,1.4024006957670324e-18,3.319013055597009e-17,1.1280227544622606e-24,3.0539336470000853e-37,2.0084481670619e-29,4.2469406865826237e-72,1.8259321097115588e-84,1.876596087147818e-27,0.054,0.0,0.0,0.05898522293969723,0.8799999983826811,5.44558918361519e-27,7.335348893608794e-55,7.504232094245624e-43,0.0659999876682143,3.4891891155284633e-68,2.456028747383074e-10
3.661489860714379e-14,0.08314471999999999,1.5294792780220354e-08,4.096191066305428e-09,3.11020114841574e-10,2.845901892473424e-18,5.3780808381731353e-17,2.3089394907808937e-24,9.994651707203455e-37,5.207460836515489e-29,2.849062659745126e-71,9.646506331690588e-84,6.093251589358315e-27,0.054,0.0,0.0,0.058985218738699524,0.8799999979519045,1.7691727281960542e-26,3.759301807032262e-54,3.078083795985063e-42,0.06599998439418708,2.6831887754740597e-67,3.110202195572957e-10
4.431612393536073e-14,0.08314471999999999,1.8498966556912038e-08,4.957744110210067e-09,3.764375937344462e-10,5.042152195771453e-18,7.959725527484374e-17,4.1259955464632474e-24,2.6062575732966563e-36,1.1265188824344514e-28,1.3016510906353478e-70,3.880882190985291e-83,1.576547409535316e-26,0.054,0.0,0.0,0.058985214542137655,0.8799999975211279,4.580075869066067e-26,1.417950374638082e-53,9.622137301980686e-42,0.06599998112459582,1.426476845371673e-66,3.7643774788681684e-10
5.201734926357767e-14,0.08314471999999999,2.16987103752316e-08,5.819297030255825e-09,4.418552459850973e-10,8.148161869370693e-18,1.1078692402018239e-16,6.724598069842182e-24,5.830272994277431e-36,2.1554689195970293e-28,4.787303530724071e-70,1.157796373613232e-82,3.499751974733744e-26,0.054,0.0,0.0,0.05898521035000553,0.8799999970903515,1.0172923403075422e-25,4.336238057327932e-53,2.504037317371703e-41,0.06599997785943432,5.881411095867963e-66,4.4185545941080334e-10
5.97185745917946e-14,0.08314471999999999,2.4894030359776074e-08,6.6808498264154716e-09,5.072730711399105e-10,1.2320484040988191e-17,1.4749726792064749e-16,1.0254215125500192e-23,1.1680827406347307e-35,3.7741343322278107e-28,1.4734296069131392e-69,3.374092046536559e-82,6.958281862255826e-26,0.054,0.0,0.0,0.05898520616229699,0.8799999966595752,2.023734260956069e-25,1.1410646612430335e-52,5.717823633203105e-41,0.06599997459869647,2.010634707908389e-65,5.072733538139923e-10
6.741979992001154e-14,0.08314471999999999,2.8084932626675504e-08,7.542402498662057e-09,5.726910687456144e-10,1.7715216116243182e-17,1.898757407957619e-16,1.4868375611848458e-23,2.1531895249436547e-35,6.179277370587557e-28,3.9564535564791915e-69,5.666331187136743e-82,1.2729166383640672e-25,0.054,0.0,0.0,0.05898520197900592,0.8799999962287988,3.7042054413603512e-25,2.6800930326214106e-52,1.1832299997261813e-40,0.06599997134237617,5.959058486957502e-65,5.726914307819234e-10
7.512102524822847e-14,0.08314471999999999,3.127142328360479e-08,8.403955046968894e-09,6.381092383492832e-10,2.4488001114743016e-17,2.380697969794745e-16,2.0724669832292257e-23,3.7184155163963144e-35,9.598880410320163e-28,9.551010862379483e-69,3.2679147163425565e-81,2.1815732033431525e-25,0.054,0.0,0.0,0.05898519780012624,0.8799999957980226,6.351983332983732e-25,5.757304850326956e-52,2.266994025949441e-40,0.06599996809046728,1.5775931756116444e-64,6.381096900009367e-10
9.052347590466236e-14,0.08314471999999999,3.763119415604168e-08,1.012705977165801e-08,7.689460917405352e-10,4.278803744635861e-17,3.5249447916805503e-16,3.6814331725207935e-23,9.559551325656104e-35,2.0555114104617645e-27,4.376045144643184e-68,4.214174183684722e-79,5.524043120362874e-25,0.054,0.0,0.0,0.058985189455576584,0.8799999949364701,1.6102288074459467e-24,2.1696144012929855e-51,6.981865035628112e-40,0.06599996159985945,8.63138802451573e-64,7.689467539415622e-10
1.0592592656109624e-13,0.08314471999999999,4.397339166981106e-08,1.185016400027488e-08,8.997836276971445e-10,6.845669825435646e-17,4.919509593660984e-16,5.986517672575624e-23,2.122747751269561e-34,3.9127965939233986e-27,1.5950229298689732e-67,-1.3202333399484531e-77,1.2083262887425506e-24,0.054,0.0,0.0,0.05898518112859936,0.8799999940749179,3.526193963635692e-24,6.658282141736504e-51,1.8062340970959935e-39,0.06599995512682424,3.583546884212678e-63,8.997845431425353e-10
1.213283772175301e-13,0.08314471999999999,5.0298064383101976e-08,1.3573267732615888e-08,1.0306218426080819e-09,1.0272290330593166e-16,6.576188905508841e-16,9.128420528495862e-23,4.237097859006361e-34,6.836602344692644e-27,4.833946083934042e-67,4.4364216760422914e-76,2.3762248110252635e-24,0.054,0.0,0.0,0.05898517281914599,0.879999993213366,6.942257005289456e-24,1.758555006298368e-50,4.114610975161309e-39,0.06599994867131315,1.2239882869441183e-62,1.0306230551232158e-09
1.5213327853039787e-13,0.08314471999999999,6.28950289704577e-08,1.7019473707677466e-08,1.292300294876202e-09,2.0192793595629408e-16,1.0723077579332447e-15,1.8518004549294116e-22,1.346544967662171e-33,1.740297464991541e-26,3.115733191081637e-66,2.4312867312094132e-79,7.330106579219049e-24,0.054,0.0,0.0,0.05898515625261727,0.8799999914902631,2.1464447523715e-23,9.123601134501566e-50,1.6368447982102003e-38,0.06599993581266969,1.0395228153994774e-61,1.292302237564282e-09
1.7778950693423044e-13,0.08314471999999999,7.333348264470175e-08,1.9889685820931657e-08,1.5102443469701858e-09,3.2151214915081675e-16,1.5081143933545454e-15,3.024936723838482e-22,2.9956957076631328e-33,3.3241192751087525e-26,1.1326487202777661e-65,-9.082511924295748e-77,1.5917229109723892e-23,0.054,0.0,0.0,0.05898514250806207,0.879999990055157,4.6698470715599927e-23,2.8307617949788514e-49,4.2455812411852585e-38,0.06599992515627152,4.353960400536073e-61,1.510247041687609e-09
2.0344573533806302e-13,0.08314471999999999,8.37239350419159e-08,2.27598965547237e-08,1.7281902363703077e-09,4.805975810060156e-16,2.0319199669315737e-15,4.6365346412847315e-22,5.996340140368076e-33,5.833422112420014e-26,3.465901991788555e-65,-4.718628336777528e-75,3.1113290464233466e-23,0.054,0.0,0.0,0.05898512881150558,0.8799999886200515,9.145427508594182e-23,7.563268920287514e-49,9.698877544665427e-38,0.06599991454787271,1.510639499299276e-60,1.7281938196138105e-09
