Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),H2O_X(16),He,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
7.499722245620647e-20,0.041572359999999996,1.1112544673567498e-14,6.3771116459644484e-15,1.3902420000159624e-47,1.3902420000159624e-47,2.3287148563779677e-66,2.9473623359950734e-91,1.3983489782450302e-121,9.008657762353274e-93,2.290767120427199e-73,0.054,0.0,0.014746309687913451,0.8799999999999969,5.380351035163818e-84,9.735292662825537e-139,9.064583274806206e-143,0.0659999999999889,3.1739869818779483e-196
1.499944459057869e-19,0.041572359999999996,2.2225089494169136e-14,1.275422337637658e-14,1.1121936171905923e-46,1.1121936171905923e-46,7.451887710331488e-65,3.7726239019617315e-89,7.159544323995505e-119,1.1531077851358109e-90,7.330408855304847e-72,0.054,0.0,0.014746309687895962,0.8799999999999937,3.443402739230853e-82,2.4922349941351206e-136,9.282130105984877e-140,0.06599999999997778,3.250162785563817e-193
2.999888928049478e-19,0.041572359999999996,4.445017913490196e-14,2.550844683714025e-14,8.897549006128405e-46,8.897549006128405e-46,2.384604094461007e-63,4.828958666046095e-87,3.665683990661853e-116,1.475976853670877e-88,2.345723484758514e-70,0.054,0.0,0.014746309687860983,0.8799999999999873,2.203770737539741e-80,6.380121677626428e-134,9.50489422273542e-137,0.06599999999995557,3.3281667518152394e-190
5.999777866032696e-19,0.041572359999999996,8.890035841448581e-14,5.101689375842518e-14,7.118039232172001e-45,7.118039232172001e-45,7.63073314551455e-62,6.181067138133882e-85,1.8768273839402622e-113,1.889247485732039e-86,7.50630339209921e-69,0.054,0.0,0.014746309687791025,0.8799999999999746,1.410411026889766e-78,1.6333111612802965e-131,9.732997070557403e-134,0.06599999999991112,3.408042784155913e-187
1.199955574199913e-18,0.041572359999999996,1.7780071696612636e-13,1.0203378760002543e-13,5.694431396369804e-44,5.694431396369803e-44,2.4418346133347144e-60,7.91176596539674e-83,9.609327205235243e-111,2.4182293641970625e-84,2.402013433293016e-67,0.054,0.0,0.014746309687651107,0.879999999999949,9.026616837368882e-77,1.633311155072527e-131,9.966558935620812e-131,0.06599999999982221,1.7026901180046662e-186
2.3999111493932e-18,0.041572359999999996,3.556014340392988e-13,2.040675752793475e-13,4.555545120907912e-43,4.555545120907914e-43,7.813870772623818e-59,1.012706045269644e-80,4.919945799373407e-108,3.095314580270239e-82,7.686442626948924e-66,0.054,0.0,0.014746309687371272,0.879999999999898,5.777034372529202e-75,1.6333079766724605e-131,1.020569470886906e-127,0.06599999999964441,7.150216132204582e-186
4.799822299779775e-18,0.041572359999999996,7.112028680652089e-13,4.0813515062247804e-13,3.644436097545859e-42,3.644436097545864e-42,2.5004386482624102e-57,1.296263738689215e-78,2.518981798032566e-105,3.961953997513005e-80,2.4596616356989706e-64,0.054,0.0,0.014746309686811603,0.879999999999796,3.6973019870977284e-73,1.6316806216514785e-131,1.0450505107354395e-124,0.06599999999928881,2.8904794670780824e-185
7.199733450166349e-18,0.041572359999999996,1.0668043019706842e-12,6.122027259500949e-13,1.0819419664487283e-41,1.0819419664487309e-41,1.1962547791372044e-56,8.715413503300325e-78,2.1926428059194654e-104,2.6638054804894723e-79,1.1767463987318465e-63,0.054,0.0,0.014746309686251935,0.8799999999996939,2.1109476459591828e-72,1.322255070076083e-123,1.0132788824330666e-123,0.0659999999989332,1.764034240935143e-177
9.599644600552923e-18,0.041572359999999996,1.422405735755725e-12,8.162703012621981e-13,2.35749460038781e-41,2.3574946003878183e-41,3.9591906487636234e-56,4.0100162837083356e-77,1.309912921680745e-103,1.2256305549558022e-78,3.894624569336603e-63,0.054,0.0,0.014746309685692266,0.8799999999995919,7.873776627567463e-72,6.489150150914862e-123,6.442410254486288e-123,0.0659999999985776,1.3949345132199565e-176
1.439946690132607e-17,0.041572359999999996,2.1336086030431533e-12,1.224405451849995e-12,6.843079563014555e-41,6.843079563014601e-41,2.3100612609184564e-55,4.8852803327732216e-76,3.0872752182057337e-102,1.4931440344802773e-77,2.2723889348627764e-62,0.054,0.0,0.014746309684572929,0.8799999999993878,5.391423696202934e-71,4.0841376993744e-122,1.5851797168236857e-121,0.06599999999786639,2.7010928940023645e-175
1.9199289202099218e-17,0.041572359999999996,2.844811469887701e-12,1.6325406023807425e-12,1.4965043192371145e-40,1.4965043192371294e-40,7.685853095894496e-55,2.258989003507984e-75,1.9308652215306542e-101,6.904375075336328e-77,7.560512669275465e-62,0.054,0.0,0.014746309683453591,0.8799999999991838,2.0465067380469397e-70,2.3430213741149868e-121,1.108267958642622e-120,0.06599999999715518,1.2474877165005875e-174
2.8798933803645514e-17,0.041572359999999996,4.267217202122528e-12,2.448810903254907e-12,4.978082255909473e-40,4.9780822559096e-40,6.305530608610395e-54,5.489206824374043e-74,1.72901187904801e-99,1.6776720906817679e-75,6.2027003509812076e-61,0.054,0.0,0.014746309681214915,0.8799999999987757,2.7177258704139615e-69,3.1023979969916817e-121,1.9257287938812544e-118,0.06599999999573278,8.280973313297009e-174
3.839857840519181e-17,0.041572359999999996,5.689622932440336e-12,3.265081203882133e-12,1.158096612725101e-39,1.1580966127251496e-39,2.434357239985678e-53,3.215869885802017e-73,1.4066896407847826e-98,9.828567808208399e-75,2.3946578698603454e-60,0.054,0.0,0.014746309678976239,0.8799999999983675,1.3004341217055234e-68,8.577242514687494e-119,1.8111242970498e-117,0.06599999999431037,1.8413010232386126e-171
5.75978676082844e-17,0.041572359999999996,8.534434387298397e-12,4.897621804392353e-12,3.9433063872885457e-39,3.943306387288947e-39,1.999424561303062e-52,7.009999938004779e-72,8.887772524848891e-97,2.14232780669842e-73,1.9668180391720088e-59,0.054,0.0,0.014746309674498886,0.8799999999975513,1.7248567381844035e-67,1.142851328134115e-118,1.9887692485773403e-115,0.06599999999146557,1.2212666969668182e-170
9.599644601446958e-17,0.041572359999999996,1.4224057273898413e-11,8.16270300243512e-12,1.8755059567838997e-38,1.8755059567844826e-38,2.9143436307774933e-51,3.2852743969201594e-70,1.3699124940004491e-94,1.003883861684736e-71,2.866816622389101e-58,0.054,0.0,0.014746309665544183,0.8799999999959187,4.7418631899885425e-66,1.9658767699431539e-118,6.080739980355585e-113,0.06599999998577594,7.209762660691203e-170
1.7279360282683995e-16,0.041572359999999996,2.5603302954609182e-11,1.4692865386606737e-11,1.1268849913784055e-37,1.1268849913796294e-37,6.119621653251874e-50,2.4580377149230175e-68,3.676267199119001e-92,7.509079632791531e-70,6.01982296776581e-57,0.054,0.0,0.014746309647634775,0.8799999999926537,1.9592484231523852e-64,2.4022173763442074e-118,3.257971588996171e-110,0.06599999997439669,3.407584437846346e-169
3.2638791645158073e-16,0.041572359999999996,4.8361793946062884e-11,2.775319010729292e-11,7.75865156419568e-37,7.758651564227136e-37,1.5727323035833436e-48,2.37731093832427e-66,1.3408742705489877e-89,7.258662330546151e-68,1.547084149521817e-55,0.054,0.0,0.014746309611815958,0.8799999999861235,1.000973241124178e-62,3.230749041428978e-118,2.3751668900496045e-107,0.0659999999516382,1.9627813054516063e-168
6.335765437010622e-16,0.041572359999999996,9.387877444907451e-11,5.387383935803396e-11,5.7481160901881324e-36,5.748116090278121e-36,4.499483481330737e-47,2.6361280640613774e-64,5.763592481227796e-87,8.040484492568427e-66,4.4261054449754954e-54,0.054,0.0,0.01474630954017833,0.8799999999730632,5.712302636260854e-61,3.799776597731634e-118,2.0413542847120322e-104,0.06599999990612122,2.4656739251131465e-164
1.2479537982000251e-15,0.041572359999999996,1.8491272953550003e-10,1.0611513709698883e-10,4.423288661497992e-35,4.4232886617701026e-35,1.3605503276998827e-45,3.137704349613292e-62,2.6963258075998597e-84,9.550350666516248e-64,1.3383621175999719e-52,0.054,0.0,0.014746309396903077,0.8799999999469426,3.4502783904605623e-59,4.439926630374743e-118,1.9097524177678297e-101,0.06599999981508727,2.7450443875699496e-159
2.4767083071979513e-15,0.041572359999999996,3.669806160299378e-10,2.1059772952478673e-10,3.4701686398953327e-34,3.4701686407416323e-34,4.231491934197183e-44,3.872000020055638e-60,1.3151377655376463e-81,1.1736306595847775e-61,4.162482313171448e-51,0.054,0.0,0.014746309110352598,0.8799999998947012,2.1448736750111347e-57,-3.668119061745274e-117,1.8628702572536668e-98,0.06599999963301938,3.30446545653593e-154
4.934217325193804e-15,0.041572359999999996,7.311162943051632e-10,4.1956290217993513e-10,2.749068600255966e-33,2.7490686029257093e-33,1.3348713734185342e-42,4.866034115766368e-58,6.53159030259536e-79,1.4627537651689361e-59,1.313100669758828e-49,0.054,0.0,0.014746308537251748,0.8799999997902186,1.3528472089388785e-55,6.769365979451753e-101,1.850335194183067e-95,0.0659999992688837,6.61866478805318e-149
9.849235361185509e-15,0.041572359999999996,1.459387272001166e-09,8.37493198688459e-10,2.1884910127318777e-32,2.188491021214156e-32,4.241139216168728e-41,6.171533275914851e-56,3.2541962492323585e-76,1.825059374207562e-57,4.171964181368089e-48,0.054,0.0,0.014746307391050473,0.8799999995812535,8.595229878896952e-54,8.273669530479016e-101,1.8437554751746817e-92,0.06599999854061271,5.213381599021046e-144
1.9679271433168916e-14,0.041572359999999996,2.915927711976776e-09,1.6733535964985671e-09,1.7464988464997131e-31,1.746498873545993e-31,1.3523141516064187e-39,7.863302171816942e-54,1.6055848383737408e-73,2.2521804284868462e-55,1.3302538262653894e-46,0.054,0.0,0.014746305098649633,0.8799999991633234,5.480872143747172e-52,1.4625173458463954e-100,1.819397962566827e-89,0.06599999708407228,6.554244536839872e-139
2.950930750515232e-14,0.041572359999999996,4.372466131399043e-09,2.5092137340329593e-09,5.547062527272796e-31,5.547062681295553e-31,7.701138645400569e-39,6.717909785156455e-53,1.8329295511375105e-72,1.905837716234645e-54,7.575500244665834e-46,0.054,0.0,0.014746302806251076,0.8799999987453931,3.78882489806157e-51,2.4299872614770713e-95,2.316968378704944e-88,0.06599999562753386,8.384900560703537e-138
4.916937964911914e-14,0.041572359999999996,7.285536908597531e-09,4.180933228276132e-09,2.5598847524419448e-30,2.559884963327644e-30,1.0544286018906497e-37,3.1238340761479223e-51,3.0143022535286416e-70,8.405062480656964e-53,1.0372215687371232e-44,0.054,0.0,0.014746298221460804,0.8799999979095335,8.886749244827373e-50,3.239980257526451e-95,6.853839175477496e-86,0.0659999927144631,9.776646506374759e-133
6.686344457868928e-14,0.041572359999999996,9.907293697810684e-09,5.685479882955e-09,6.226724399044289e-30,6.226725238940192e-30,4.1994799320890896e-37,1.893898900782501e-50,2.582928898383717e-69,5.032625597747019e-52,4.1309402996367555e-44,0.054,0.0,0.014746294095157361,0.8799999971572602,4.154317778525907e-49,9.233870385873431e-95,6.198993957604416e-85,0.06599999009270631,4.3494689188822754e-131
8.455750950825942e-14,0.041572359999999996,1.2529043940473698e-08,7.190025694345239e-09,1.2347926470580533e-29,1.2347928939305336e-29,1.2343625240717071e-36,7.570928894568313e-50,1.296466530707793e-68,1.967804314105277e-51,1.2142134480253883e-43,0.054,0.0,0.014746289968861308,0.8799999964049873,1.441870505064442e-48,3.3757234564749175e-92,3.61383782376316e-84,0.06599998747095608,3.704446755627885e-130
1.0225157443782955e-13,0.041572359999999996,1.5150787636601696e-08,8.694570662448511e-09,2.1531955801304058e-29,2.1531961814105096e-29,3.006400816049186e-36,2.4815044128882475e-49,5.3710289779096776e-68,6.351299041557815e-51,2.9573189250728703e-43,0.054,0.0,0.014746285842572641,0.8799999956527148,3.994364695459683e-48,1.3000247451262155e-91,1.6161020250704042e-83,0.06599998484921236,5.826232542074793e-129
1.1994563936739968e-13,0.041572359999999996,1.7772524786210446e-08,1.0199114787266548e-08,3.441299951216943e-29,3.4413012333948993e-29,6.410890415338565e-36,6.943819739706213e-49,1.9037176349309224e-67,1.7513658763396906e-50,6.306212761531953e-43,0.054,0.0,0.014746281716291366,0.8799999949004428,9.531427573082229e-48,3.415902828036701e-91,6.100440440049221e-83,0.06599998222747522,7.304824014289476e-128
1.5533376922653995e-13,0.041572359999999996,2.3015979445926784e-08,1.3208200507053138e-08,7.354177553232016e-29,7.354181981865538e-29,2.2143169781642931e-35,3.951857240625289e-48,1.7720206525305587e-66,9.669488495997218e-50,2.178151105973134e-42,0.054,0.0,0.014746273463750988,0.8799999933958998,3.996670988037629e-47,9.769639001691823e-91,6.424535283136834e-82,0.06599997698402056,7.777419618494015e-126
1.9072189908568023e-13,0.041572359999999996,2.825940791974874e-08,1.6217282853718856e-08,1.348029130474417e-28,1.348030313176911e-28,5.913513052492671e-35,1.484125068948359e-47,8.812903574340092e-66,3.531261448269819e-49,5.816904028195549e-42,0.054,0.0,0.014746265211240166,0.8799999918913588,1.2410248009046515e-46,3.6356522237124064e-90,3.5846516015494734e-81,0.06599997174059209,1.262601302190307e-124
2.261100289448205e-13,0.041572359999999996,3.350281020780935e-08,1.9226361827278318e-08,2.235473921683331e-28,2.235476614678476e-28,1.3464977045524456e-34,4.498334757855218e-47,3.3670731043718623e-65,1.0421523122917949e-48,1.3244942835004897e-41,0.054,0.0,0.014746256958758905,0.8799999903868193,3.222596345812894e-46,1.3559914335822004e-89,1.5155082395411191e-80,0.06599996649718981,1.4876750192649233e-123
2.9688628866310105e-13,0.041572359999999996,4.398953622715847e-08,2.5244509655134746e-08,5.040770423426941e-28,5.040781115562919e-28,5.346068514320938e-34,3.4278658805709993e-46,5.0663647420277306e-64,7.149199431617979e-48,5.258645523140987e-41,0.054,0.0,0.014746240453885059,0.8799999873777454,1.7413144729865335e-45,2.0750938865601943e-89,3.612463150526945e-79,0.0659999560104638,5.333488533238778e-121
3.676625483813816e-13,0.041572359999999996,5.447615750499756e-08,3.126264399073487e-08,9.56291979519335e-28,9.562950832210394e-28,1.5518510048706305e-33,1.5006805254575657e-45,3.0442776208254434e-63,2.9196937093216103e-47,1.5264585149779437e-40,0.054,0.0,0.014746223949129443,0.8799999843686783,6.226364279667986e-45,8.685533138352365e-88,2.6084820827777274e-78,0.06599994552384252,9.880386674781566e-120
5.092150678179426e-13,0.041572359999999996,7.544908584020243e-08,4.329887218561196e-08,2.538937028999797e-27,2.5389533402992244e-27,8.155650515956759e-33,1.6631667798101896e-44,6.387699104223314e-62,2.7013390764375645e-46,8.022013519608351e-40,0.054,0.0,0.014746190939972911,0.8799999783505641,4.784285274639415e-44,1.1201872084445353e-87,8.90600718779402e-77,0.06599992455091418,6.511600365741654e-117
6.507675872545037e-13,0.041572359999999996,9.64215952215584e-08,5.533504641280344e-08,5.2986368637572516e-27,5.298691786870319e-27,2.7461559235626973e-32,8.659357651371034e-44,4.440147379968067e-61,1.2703605105190076e-45,2.7011077378390034e-39,0.054,0.0,0.014746157931289305,0.879999972332477,2.018384086800087e-43,1.4460579435263988e-85,7.356499358846344e-76,0.0659999035784048,1.3585257486076163e-115
9.33872626127626e-13,0.041572359999999996,1.383653571552439e-07,7.940723296770293e-08,1.5657037575402213e-26,1.56573835495333e-26,1.7298708255958623e-31,1.2461229818499185e-42,1.2055076461336641e-59,1.398280237408024e-44,1.7014201652412248e-38,0.054,0.0,0.014746091915340815,0.8799999602963836,1.9323122453347378e-42,1.8742661446206783e-85,3.323057768306892e-74,0.06599986163464286,1.8394828833432742e-112
1e-12,0.041572359999999996,1.4816229503532904e-07,8.502995760125976e-08,1.9223923669821896e-26,1.922441377006313e-26,2.450501447189813e-31,2.0551258062124227e-42,2.2107714070500464e-59,2.19583647138878e-44,2.410176029111089e-38,0.054,0.0,0.014746076495678303,0.8799999574850215,2.9493779424597286e-42,2.9523135566935733e-84,6.5640483825182726e-74,0.06599985183770497,6.109001082969638e-112
1.2169776650007481e-12,0.041572359999999996,1.8030744337111933e-07,1.034792036625828e-07,3.4648059448543487e-26,3.4649332602678173e-26,6.365771299492543e-31,7.19151456733076e-42,9.074729281574281e-59,7.049197542196282e-44,6.26087801619441e-38,0.054,0.0,0.014746025901283905,0.8799999482603984,8.958919318378114e-42,2.7950036843409882e-83,2.9577417055627864e-73,0.06599981969255664,4.1034987133393284e-111
1.7831877427469925e-12,0.041572359999999996,2.641865889096806e-07,1.5162249750087902e-07,1.0899169664746656e-25,1.0900060645604048e-25,4.4549047249939256e-30,1.2046074390748682e-40,2.790204670070539e-57,8.330483107923129e-43,4.381199323368912e-37,0.054,0.0,0.014745893878844526,0.8799999241887514,9.72508384238346e-41,3.627279776317299e-83,1.5313682188381412e-71,0.0659997358134111,8.228710880763165e-108
2.349397820493237e-12,0.041572359999999996,3.480590323577275e-07,1.9976492798488305e-07,2.492547086865162e-25,2.492891269596977e-25,1.720913828249559e-29,7.343360981489609e-40,2.178011277138856e-56,4.315422689518915e-42,1.6923693397147787e-36,0.054,0.0,0.014745761863970596,0.8799999001175363,4.741043126202346e-40,6.151480644078827e-81,1.409747736183766e-70,0.06599965194096767,1.8892797481420272e-106
3.4818179759857253e-12,0.041572359999999996,5.157838150639496e-07,2.96047199118744e-07,8.111840861999235e-25,8.114390138170124e-25,1.274638210641041e-28,1.3350132166408976e-38,7.128518737480902e-55,5.216761596625949e-41,1.2534225147783293e-35,0.054,0.0,0.014745497856916756,0.8799998519764007,5.503466797556285e-39,7.9917095916038395e-81,7.808776881945991e-69,0.06599948421618496,4.659175646850089e-103
4.614238131478214e-12,0.041572359999999996,6.834817956528772e-07,3.923260175215932e-07,1.8876494895846068e-24,1.8886595372972616e-24,5.05023905895253e-28,8.371107697552734e-38,5.677270622633191e-54,2.728258730622154e-40,4.966143752123028e-35,0.054,0.0,0.014745233880117763,0.8799998038369915,2.75323974511776e-38,1.4554451312808746e-78,7.321326255389436e-68,0.06599931651820437,1.0845232689876308e-101
5.746658286970703e-12,0.041572359999999996,8.511529782869652e-07,4.886013836507781e-07,3.645667639852906e-24,3.6486113837348236e-24,1.471872085286719e-27,3.5091953177272386e-37,2.9283991517036508e-53,9.96630301550617e-40,1.4474084004765048e-34,0.054,0.0,0.014744969933569002,0.8799997556993084,9.575929683676705e-38,7.260925293006777e-78,4.257592552507394e-67,0.06599914884702174,2.6510752122067624e-100
6.879078442463192e-12,0.041572359999999996,1.0187973671280023e-06,5.848732979635623e-07,6.2520037671199255e-24,6.2591061293558235e-24,3.5511814657539695e-27,1.1630290136393723e-36,1.180184302478591e-52,2.9368991966786407e-39,3.4924177452232256e-34,0.054,0.0,0.014744706017265847,0.8799997075633513,2.6817594984230377e-37,2.228681826331264e-77,1.8968753194288019e-66,0.0659989812026329,4.445198652696744e-99
8.01149859795568e-12,0.041572359999999996,1.1864149663371168e-06,6.811417609171263e-07,9.873121817356129e-24,9.888156588873683e-24,7.517386493984838e-27,3.2607524307374714e-36,3.9724099330337194e-52,7.37849964720784e-39,7.393858414247055e-34,0.054,0.0,0.014744442131203685,0.87999965942912,6.470775141930257e-37,5.258206457054462e-77,7.005400061101584e-66,0.06599881358503368,5.176133433971025e-98
1e-11,0.041572359999999996,1.4806824576183608e-06,8.50178418400234e-07,1.9190188366483744e-23,1.9235240507680155e-23,2.2526072794020202e-26,1.5340632285868687e-35,2.6023539978986187e-51,2.848321072539514e-38,2.2163578929387105e-33,0.054,0.0,0.01474397882705492,0.8799995749107911,2.384181949547818e-36,9.459700245709237e-77,5.746146941102224e-65,0.0659985193175424,3.823988224745672e-96
1.0276338908940658e-11,0.041572359999999996,1.5215698125009907e-06,8.736683345749268e-07,2.0823753524652963e-23,2.0875313403197138e-23,2.5779941783864613e-26,1.849792256096975e-35,3.2419499772693737e-51,3.3569812721362064e-38,2.5366475229579828e-33,0.054,0.0,0.014743914449783863,0.879999563165833,2.7975213222130312e-36,9.092892502207745e-77,7.2987072883581355e-65,0.06599847843018752,5.243819089417421e-96
1.2541179219925636e-11,0.041572359999999996,1.856617550054557e-06,1.066181108279983e-06,3.782140358483938e-23,3.796008129205652e-23,6.933886033410437e-26,7.312814815159493e-35,1.6301702481960023e-50,1.1109670246371953e-37,6.826370763057793e-33,0.054,0.0,0.014743386889272604,0.8799994669094462,9.072208704928626e-36,5.2143572771672725e-76,4.356279825849501e-64,0.06599814338244996,9.893231742471704e-95
1.4806019530910613e-11,0.041572359999999996,2.191558212263334e-06,1.2586800856867847e-06,6.218201648641678e-23,6.249877591457857e-23,1.5837972936322509e-25,2.293733771922879e-34,6.195443518577596e-50,3.0129966479481237e-37,1.5603122920382115e-32,0.054,0.0,0.014742859449632988,0.8799993706599575,2.4251249721850676e-35,2.355613979665866e-75,1.8983973161591625e-63,0.06599780844178776,1.197867360076453e-93
1.707085984189559e-11,0.041572359999999996,2.526391832382503e-06,1.451165270448522e-06,9.521207860841045e-23,9.585560869505417e-23,3.2176507418331294e-25,6.1264171262587145e-34,1.963805663745174e-49,7.095104923902053e-37,3.172622879304091e-32,0.054,0.0,0.014742332130828109,0.8799992744173651,5.647651771950949e-35,6.376787452132815e-75,6.748645442432355e-63,0.06599747360816766,1.1201879396064558e-92
2.1600540463865546e-11,0.041572359999999996,3.1957380793210788e-06,1.8360942766430724e-06,1.9244667297276355e-22,1.945325510677328e-22,1.0429391459171375e-24,3.2405180942968045e-33,1.4699407948122547e-48,2.9367995679286864e-36,1.0308112529734237e-31,0.054,0.0,0.014741277855574976,0.879999081952862,2.332018244703858e-34,8.42149099064238e-74,6.689728052418405e-62,0.0659968042619207,8.164796859449925e-91
3.0659901707805456e-11,0.041572359999999996,4.533147530201637e-06,2.605786937887341e-06,5.469669915275557e-22,5.590234354974133e-22,6.0282225267952256e-24,4.033064403863308e-32,3.2417745530835097e-47,2.4298352645280376e-35,6.003934726337055e-31,0.054,0.0,0.01473917075346285,0.8799986971065313,1.9841813465167098e-33,4.0298150016365225e-73,2.4711251962328295e-60,0.06599546685246983,4.4970250788410446e-88
3.9719262951745366e-11,0.041572359999999996,5.868848027383031e-06,3.375259325358961e-06,1.179744831524467e-21,1.223444434081672e-21,2.1849803126309463e-23,2.397053203358093e-31,2.642411466944481e-46,1.1409673985179823e-34,2.196862170092772e-30,0.054,0.0,0.014737065580578197,0.8799983123703378,9.347451647282923e-33,2.4826354300420746e-71,2.4332877659923833e-59,0.06599413115197264,1.5978821043131435e-86
4.8778624195685276e-11,0.041572359999999996,7.202841692900852e-06,4.1445116720710685e-06,2.1638780547797477e-21,2.2846717696663776e-21,6.039686216397759e-23,9.724732289393204e-31,1.3901856103273749e-45,3.874959711302206e-34,6.142863462703063e-30,0.054,0.0,0.014734962334565966,0.8799979277441644,3.1706440265610425e-32,2.8667213448329436e-70,1.4742870400139956e-58,0.06599279715830712,3.5039924879625064e-85
5.7837985439625187e-11,0.041572359999999996,8.53513064614294e-06,4.913544210704306e-06,3.5658832792798745e-21,3.845763679910402e-21,1.3994021017771134e-22,3.1113693196129916e-30,5.624112197960614e-45,1.068350495695084e-33,1.4431199588215002e-29,0.054,0.0,0.014732861013074094,0.879997543227895,8.734947655371132e-32,2.77207164759002e-69,6.712369354360272e-58,0.06599146486935388,5.280408535723678e-84
6.689734668356509e-11,0.041572359999999996,9.865717003853323e-06,5.682357173607449e-06,5.444553046161172e-21,6.017104183930232e-21,2.8627558647099133e-22,8.42870427774959e-30,1.88891787704684e-44,2.5357771407819035e-33,3.0003831815691564e-29,0.054,0.0,0.014730761613753477,0.8799971588214137,2.082413851992448e-31,2.1994934868009966e-68,2.5076034468953753e-57,0.06599013428299617,5.5870429726887824e-83
7.5956707927505e-11,0.041572359999999996,1.1194602880135805e-05,6.450950792797948e-06,7.8500737391731e-21,8.917286029477852e-21,5.336061723668482e-22,2.0149199626686764e-29,5.49482734753049e-44,5.378570499131907e-33,5.697066309133574e-29,0.054,0.0,0.014728664134258006,0.8799967745246041,4.459549153846919e-31,1.393178354552981e-67,8.057311467400364e-57,0.06598880539711992,4.4298015036197276e-82
9.407543041538482e-11,0.041572359999999996,1.3847281631649445e-05,7.987480926457182e-06,1.439649894990447e-20,1.7422476692624995e-20,1.512988910192777e-21,8.773295194061785e-29,3.4533388120687557e-43,1.893533051963164e-32,1.6879650118709047e-28,0.054,0.0,0.014724474925372833,0.8799960062595372,1.6224213949515766e-30,3.9200319870193953e-66,6.265262670288755e-56,0.06598615271836836,1.975487078585553e-80
9.999999999999999e-11,0.041572359999999996,1.4713199563571314e-05,8.489715016272167e-06,1.7068045663701243e-20,2.113440805825579e-20,2.033181230023271e-21,1.3342786751414835e-28,5.841901479510426e-43,2.706132653628138e-32,2.3053377389062e-28,0.054,0.0,0.014723106773351098,0.8799957551424924,2.3503945023635766e-30,1.0245967790572941e-65,1.128057642152565e-55,0.06598528680043646,5.915826427676647e-80
1.1219415290326464e-10,0.041572359999999996,1.6493183760833464e-05,9.523136461214993e-06,2.3416356756902895e-20,3.049245312301332e-20,3.538048164374272e-21,2.926665242786953e-28,1.5457576758527205e-42,5.286171086007923e-32,4.156126544619782e-28,0.054,0.0,0.014720293367708892,0.87999523843177,4.730985057214672e-30,4.871717976032221e-65,3.307788431434751e-55,0.06598350681623918,3.177038322214065e-79
1.3031287539114445e-10,0.041572359999999996,1.913232608580318e-05,1.1057919241336588e-05,3.496595183870586e-20,4.9406919208509897e-20,7.220483381570828e-21,8.093619135986619e-28,5.4909202441891025e-42,1.2545911056602546e-31,8.989875155784518e-28,0.054,0.0,0.0147161194426038,0.8799944710403799,1.1809296352726407e-29,4.0609158927030714e-64,1.3482169600699148e-54,0.06598086767391421,3.290379351773013e-78
1.4843159787902427e-10,0.041572359999999996,2.176472538274491e-05,1.2591831105836059e-05,4.895852614396328e-20,7.558236090016679e-20,1.3311916249694405e-20,1.947412210483515e-27,1.6510625241168846e-41,2.635374462728459e-31,1.7666298805294473e-27,0.054,0.0,0.01471195313144236,0.8799937040844475,2.627524508812115e-29,2.5903159875933866e-63,4.5687462798126245e-54,0.06597823527461728,2.6087685244309015e-77
1.665503203669041e-10,0.041572359999999996,2.4390398386022188e-05,1.412487388849319e-05,6.518809804083681e-20,1.1054823324889105e-19,2.2680064568340616e-20,4.20828269445014e-27,4.3666859372192183e-41,5.040258141972153e-31,3.2236324006299748e-27,0.054,0.0,0.014707794415656424,0.8799929375630564,5.350638164802677e-29,1.329119812227715e-62,1.3459297441108313e-53,0.06597560960161397,1.634582194322107e-76
1.846690428547839e-10,0.041572359999999996,2.7009361788281962e-05,1.565704941787019e-05,8.335993788485608e-20,1.5591651097368298e-19,3.6278279668887776e-20,8.346975927575983e-27,1.042506338594159e-40,8.941512576371814e-31,5.544157852538737e-27,0.054,0.0,0.014703643276724788,0.8799921714752916,1.0154715370537542e-28,5.729036151946566e-62,3.547799921107243e-53,0.06597299063821171,8.455734587265726e-76
2.2090648783054355e-10,0.041572359999999996,3.222722635238285e-05,1.871880600504413e-05,1.2411251182158816e-19,2.845161857263371e-19,8.020181115451506e-20,2.6929628776562077e-26,4.723215787567943e-40,2.3657045197846388e-30,1.4287764542081473e-26,0.054,0.0,0.014695363655573513,0.8799906405969982,3.110594344423867e-28,8.005032665021884e-61,1.953971969977203e-52,0.06596777277364764,1.7506587183920252e-74
2.5714393280630317e-10,0.041572359999999996,3.741845178588146e-05,2.1777115392133825e-05,1.6830352185204137e-19,4.74708487068967e-19,1.5320240865131442e-19,7.117799376553547e-26,1.667440043744305e-39,5.2619926728762216e-30,3.200719729120064e-26,0.054,0.0,0.014687114120752926,0.8799891114423045,8.076646747264551e-28,6.457712368250235e-60,8.091451768506199e-52,0.06596258154821413,1.8427348128114917e-73
2.933813777820628e-10,0.041572359999999996,4.258317013885097e-05,2.483199202149099e-05,2.134466161155574e-19,7.3929613650179215e-19,2.6292458288204136e-19,1.6244789550712103e-25,4.902447316918814e-39,1.0306059845826813e-29,6.451744795454517e-26,0.054,0.0,0.014678894525770597,0.8799875840039898,1.8530340188003887e-27,3.7731345844508817e-59,2.7261695190060006e-51,0.06595741682986116,1.3501244149743145e-72
