Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52),N2X2(77)
1.4615208836464044e-09,0.08314471999999999,2.3253733535719103e-06,0.00016123612695615965,2.231417706696516e-07,8.900539076868593e-08,8.235379609059381e-06,1.1374929858810582e-07,2.699363672448301e-10,2.6569850365909166e-10,-3.0608827877596983e-28,2.13953524435385e-24,7.511460899114247e-10,0.054,0.0,0.0,0.058799349640099335,0.8799185159641318,1.641307213482098e-06,1.0000722914449775e-15,2.3241470351911934e-11,0.06598910147493714,1.2446354810956353e-19,1.3664404169078071e-05,3.2215261896012924e-10,9.983652655502879e-18
1.4631680091191094e-09,0.08314471999999999,2.3253652121212682e-06,0.00016141358491306195,2.2292039819608413e-07,8.913253039021253e-08,8.244947686237054e-06,1.141218301745256e-07,2.7140488415075373e-10,2.663041504509553e-10,1.2986007892319374e-26,-4.074633881077725e-24,7.531323641753154e-10,0.054,0.0,0.0,0.05879915342273828,0.8799184244188679,1.6468066896390979e-06,1.0092614724343937e-15,2.338779716608688e-11,0.06598909175987362,1.2571592585007746e-19,1.3673317781630145e-05,3.2390079051889665e-10,1.0070877144994825e-17
1.4648151345918143e-09,0.08314471999999999,2.325357071870272e-06,0.00016159103012900543,2.2269960235895347e-07,8.925966407147096e-08,8.254515735471993e-06,1.1449514489365977e-07,2.7287960887380726e-10,2.669104657380057e-10,-1.1310080054096469e-27,5.482686672086155e-24,7.551213711336878e-10,0.054,0.0,0.0,0.0587989572368292,0.8799183328742247,1.6523176541779569e-06,1.018525065248538e-15,2.3534859358940324e-11,0.0659890820434621,1.2691958574435434e-19,1.3682211332315895e-05,3.256563308723326e-10,1.0158774144902381e-17
1.4664622600645193e-09,0.08314471999999999,2.3253489328189674e-06,0.00016176846260229595,2.2247938099348554e-07,8.938679148059441e-08,8.264083758857171e-06,1.1486924351193888e-07,2.7436056017435244e-10,2.675174495144881e-10,1.1849750481163028e-26,-5.108186256551927e-24,7.571131054741246e-10,0.054,0.0,0.0,0.05879876108237204,0.8799182413302016,1.6578401091560245e-06,1.0278635969643702e-15,2.3682659684473665e-11,0.06598907232570184,1.2815926237371392e-19,1.3691084821814689e-05,3.274192622089057e-10,1.0247312858451376e-17
1.4681093855372243e-09,0.08314471999999999,2.325340794967384e-06,0.00016194588233140576,2.222597319454171e-07,8.951391228638589e-08,8.273651758476164e-06,1.1524412679570801e-07,2.758477568468274e-10,2.681251017746665e-10,9.45304508172241e-28,4.0018161282989304e-24,7.591075618667933e-10,0.054,0.0,0.0,0.058798564959367014,0.8799181497867988,1.6633740565753998e-06,1.0372775813158253e-15,2.3831200903405563e-11,0.06598906260659207,1.2940208171023849e-19,1.3699938250907457e-05,3.291896067571479e-10,1.0336504847615245e-17
1.4697565110099293e-09,0.08314471999999999,2.3253326583155465e-06,0.00016212328931488628,2.2204065307092785e-07,8.964102615837085e-08,8.283219736403181e-06,1.1561979551122686e-07,2.7734121771976244e-10,2.687334225128653e-10,1.069915176885695e-26,-3.519101167035066e-24,7.611047349644754e-10,0.054,0.0,0.0,0.05879836886781432,0.8799180582440163,1.6689194983829642e-06,1.0467675365605155e-15,2.398048578317901e-11,0.06598905288613209,1.3068225554588536e-19,1.3708771620476558e-05,3.3096738678568435e-10,1.0426365671024244e-17
1.4714036364826343e-09,0.08314471999999999,2.3253245228634775e-06,0.00016230068355139177,2.2182214223656735e-07,8.97681327668209e-08,8.292787694703109e-06,1.1599625042466985e-07,2.788409616558e-10,2.6934241172349337e-10,1.817385867964947e-27,3.4288492562290014e-24,7.631046194026825e-10,0.054,0.0,0.0,0.058798172807714155,0.8799179667018537,1.6744764364704176e-06,1.0563339960360193e-15,2.4130517097968357e-11,0.06598904316432115,1.3194839805446077e-19,1.3717584931505724e-05,3.327526246032547e-10,1.0516910321828574e-17
1.4730507619553392e-09,0.08314471999999999,2.325316388611195e-06,0.00016247806503955303,2.2160419731919203e-07,8.989523178274063e-08,8.302355635431543e-06,1.1637349230212617e-07,2.803470075517153e-10,2.6995206940105667e-10,1.0058835327497694e-26,-3.1895445741262176e-24,7.651072097998281e-10,0.054,0.0,0.0,0.05879797677906627,0.8799178751603112,1.6800448726743152e-06,1.065977501588937e-15,2.428129762868636e-11,0.06598903344115849,1.3323747303617428e-19,1.3726378185079993e-05,3.345453425587375e-10,1.0608130299010023e-17
1.4746978874280442e-09,0.08314471999999999,2.325308255558709e-06,0.00016265543377807972,2.2138681620590219e-07,9.002232287783576e-08,8.311923560634837e-06,1.1675152190959972e-07,2.818593743384375e-10,2.705623955401216e-10,2.6916363582088292e-27,2.8827569254078546e-24,7.671125007573295e-10,0.054,0.0,0.0,0.058797780781870326,0.8799177836193884,1.685624808776108e-06,1.0756985920855226e-15,2.443283016299125e-11,0.06598902371664335,1.345226812799668e-19,1.3735151382385698e-05,3.3634556304116664e-10,1.0700029310517333e-17
1.4763450129007492e-09,0.08314471999999999,2.3253001237060216e-06,0.000162832789765712,2.2116999679398041e-07,9.014940572452072e-08,8.32149147235013e-06,1.1713034001300875e-07,2.8337808098106726e-10,2.7117339013531595e-10,9.55984918870121e-27,-2.667636444408427e-24,7.691204868596565e-10,0.054,0.0,0.0,0.05879758481612575,0.8799176920790854,1.6912162465021746e-06,1.0854978042645268e-15,2.4585117495293722e-11,0.06598901399077506,1.3583702498934728e-19,1.3743904524710355e-05,3.3815330847975725e-10,1.0792610513287468e-17
1.4779921383734542e-09,0.08314471999999999,2.3252919930531328e-06,0.00016301013300128918,2.2095373699082632e-07,9.02764799959347e-08,8.331059372605386e-06,1.1750994737818633e-07,2.849031464788957e-10,2.7178505318132963e-10,3.312326607996401e-27,2.5124542575965962e-24,7.711311626743861e-10,0.054,0.0,0.0,0.05879738888183201,0.879917600539402,1.6968191875238656e-06,1.0953756795101961e-15,2.4738162426764006e-11,0.06598900426355281,1.3714969528512533e-19,1.3752637613442623e-05,3.3996860134392627e-10,1.088588638192014e-17
1.4796392638461591e-09,0.08314471999999999,2.3252838636000326e-06,0.0001631874634836728,2.2073803471389217e-07,9.040354536595316e-08,8.340627263419423e-06,1.178903447708799e-07,2.8643458986542303e-10,2.7239738467293407e-10,9.242397065416277e-27,-2.365229959833147e-24,7.731445227523141e-10,0.054,0.0,0.0,0.05879719297898828,0.8799175090003384,1.7024336334575347e-06,1.1053327669364595e-15,2.489196776533888e-11,0.06598899453497586,1.3848539831294187e-19,1.3761350650072205e-05,3.4179146414331807e-10,1.0979857072603444e-17
1.4812863893188641e-09,0.08314471999999999,2.3252757353467064e-06,0.00016336478121180137,2.205228878906198e-07,9.053060150917518e-08,8.350195146801972e-06,1.1827153295675166e-07,2.8797243020838004e-10,2.730103846049732e-10,3.82365960103711e-27,2.2283988214913253e-24,7.751605616275773e-10,0.054,0.0,0.0,0.05879699710759364,0.879917417461894,1.7080595858645873e-06,1.1153696193711588e-15,2.5046536325728665e-11,0.06598898480504348,1.398195313880108e-19,1.3770043636189785e-05,3.436219194278232e-10,1.1074528023072577e-17
1.4829335147915691e-09,0.08314471999999999,2.3252676082931346e-06,0.0001635420861846379,2.2030829445838045e-07,9.065764810092048e-08,8.35976302475368e-06,1.1865351270137817e-07,2.8951668660974627e-10,2.73624052972363e-10,9.033615433835028e-27,-2.1150991304109007e-24,7.771792738177519e-10,0.054,0.0,0.0,0.0587968012676469,0.8799173259240692,1.7136970462515172e-06,1.1254867906757484e-15,2.520187092942428e-11,0.06598897507375494,1.4117694131873075e-19,1.3778716573486975e-05,3.454599897876017e-10,1.1169899612282493e-17
1.484580640264274e-09,0.08314471999999999,2.3252594824392914e-06,0.00016371937840122802,2.2009425236441245e-07,9.07846848172306e-08,8.369330899266186e-06,1.190362847702506e-07,2.9106737820577e-10,2.742383897700822e-10,4.230922095829272e-27,2.0218231734434566e-24,7.792006538239216e-10,0.054,0.0,0.0,0.058796605459146896,0.8799172343868636,1.7193460160699478e-06,1.1356848364564913e-15,2.5357974404704225e-11,0.06598896534110943,1.425356021949343e-19,1.3787369463756232e-05,3.4730569785310503e-10,1.1265980766199292e-17
1.486227765736979e-09,0.08314471999999999,2.325251357785145e-06,0.00016389665786064797,2.1988075956576052e-07,9.091171133487929e-08,8.378898772322117e-06,1.1941984992877457e-07,2.926245241669857e-10,2.7485339499318317e-10,8.917032073334906e-27,-1.941713060595302e-24,7.812246961307623e-10,0.054,0.0,0.0,0.058796409682092106,0.879917142850277,1.725006496716676e-06,1.1459643167076811e-15,2.551484958664157e-11,0.06598895560710626,1.4391655590342598e-19,1.3796002308890768e-05,3.4915906629509894e-10,1.1362773521305773e-17
1.487874891209684e-09,0.08314471999999999,2.3252432343306543e-06,0.00016407392456205215,2.1966781402921405e-07,9.103872733137084e-08,8.388466645895153e-06,1.1980420894227004e-07,2.9418814369823496e-10,2.7546906863678704e-10,4.5653653370786825e-27,1.8736420850081897e-24,7.832513952066416e-10,0.054,0.0,0.0,0.058796213936481045,0.8799170513143095,1.7306784895337136e-06,1.1563257957391388e-15,2.5672499317110976e-11,0.06598894587174466,1.4529902526465065e-19,1.3804615110884483e-05,3.5102011782468514e-10,1.146028489039231e-17
1.489522016682389e-09,0.08314471999999999,2.325235112075777e-06,0.00016425117850462433,2.1945541373124772e-07,9.116573248494046e-08,8.398034521950042e-06,1.201893625759716e-07,2.9575825603868486e-10,2.7608541069608965e-10,8.869952526486251e-27,-1.8180455740605315e-24,7.852807455037268e-10,0.054,0.0,0.0,0.0587960182223119,0.879916959778961,1.7363619958083325e-06,1.1667698411842199e-15,2.5830926444795683e-11,0.06598893613502385,1.467029741736761e-19,1.3813207871831883e-05,3.5288887519332324e-10,1.1558515776765377e-17
1.491169142155094e-09,0.08314471999999999,2.3252269910204634e-06,0.0001644284196876245,2.1924355665796112e-07,9.129272647455146e-08,8.407602402442639e-06,1.205753115950283e-07,2.9733488046184804e-10,2.7670242116635373e-10,4.840205500989049e-27,1.773876413184981e-24,7.873127414580733e-10,0.054,0.0,0.0,0.058795822539582834,0.8799168682442313,1.74205701677311e-06,1.1772970231070308e-15,2.5990133825194485e-11,0.06598892639694312,1.4810949012364406e-19,1.3821780593928009e-05,3.54765361192853e-10,1.1657473642253489e-17
1.492816267627799e-09,0.08314471999999999,2.325218871164655e-06,0.0001646056481103446,2.1903224080502035e-07,9.141970897990065e-08,8.417170289319955e-06,1.2096205676450326e-07,2.989180362756008e-10,2.773201000429142e-10,8.880695535922572e-27,-1.739836188665671e-24,7.893473774897152e-10,0.054,0.0,0.0,0.05879562688829178,0.8799167767101204,1.7477635536059704e-06,1.1879079148390138e-15,2.6150124320628727e-11,0.0659889166575017,1.49537430357668e-19,1.3830333279468328e-05,3.5664959865551607e-10,1.1757160522932818e-17
1.494463393100504e-09,0.08314471999999999,2.325210752508291e-06,0.00016478286377215274,2.1882146417759863e-07,9.15466796814182e-08,8.426738184520169e-06,1.2134959884937437e-07,3.005077428222031e-10,2.7793844732117284e-10,5.0668250965105085e-27,1.7153572268318763e-24,7.913846480027528e-10,0.054,0.0,0.0,0.05879543126843654,0.8799166851766282,1.7534816074302372e-06,1.1986030933107368e-15,2.6310900800249247e-11,0.06598890691669884,1.5096845096409047e-19,1.3838865930848685e-05,3.5854161045397877e-10,1.185758384972335e-17
1.496110518573209e-09,0.08314471999999999,2.3252026350513024e-06,0.00016496006667244905,2.1861122479031815e-07,9.167363826027103e-08,8.436306089972679e-06,1.2173793861453367e-07,3.0210401947831693e-10,2.7855746299660547e-10,8.94039863327344e-27,-1.700195071366475e-24,7.934245473854552e-10,0.054,0.0,0.0,0.05879523568001477,0.8799165936437545,1.7592111793146736e-06,1.2093831392036159e-15,2.64724661400434e-11,0.0659888971745338,1.5242066749977053e-19,1.3847378550565189e-05,3.6044141950135383e-10,1.1958745190588655e-17
1.497757644045914e-09,0.08314471999999999,2.325194518793615e-06,0.00016513725681070862,2.1840152066719168e-07,9.180058439836043e-08,8.445874007598125e-06,1.2212707682478754e-07,3.0370688565502655e-10,2.7917714706475506e-10,5.25169622087737e-27,1.6940781554884562e-24,7.954670700103535e-10,0.054,0.0,0.0,0.05879504012302393,0.8799165021114994,1.7649522702735342e-06,1.2202486363403547e-15,2.6634823222841948e-11,0.06598888743100577,1.5387627175318028e-19,1.3855871141214129e-05,3.6234904875122125e-10,1.2060651809260933e-17
1.4994047695186189e-09,0.08314471999999999,2.3251864037351464e-06,0.00016531443418643866,2.1819234984156595e-07,9.192751777832553e-08,8.455441939308421e-06,1.2251701424485675e-07,3.053163607978564e-10,2.797974995212376e-10,9.044146698936119e-27,-1.6968240645254563e-24,7.975122102343397e-10,0.054,0.0,0.0,0.05879484459746138,0.8799164105798626,1.7707048812666126e-06,1.2312001718670763e-15,2.6797974938326093e-11,0.06598887768611406,1.5535323206224697e-19,1.38643437054919e-05,3.6426452119765244e-10,1.2163305575889093e-17
1.5010518949913239e-09,0.08314471999999999,2.3251782898758127e-06,0.00016549159879922142,2.1798371035606373e-07,9.20544380835425e-08,8.465009887006803e-06,1.2290775163937634e-07,3.069324643867912e-10,2.8041852036173603e-10,5.3985378793695374e-27,1.7084497702258083e-24,7.995599623987548e-10,0.054,0.0,0.0,0.05879464910332429,0.879916319048844,1.7764690131992905e-06,1.2422383362371547e-15,2.6961924183034392e-11,0.06598886793985786,1.56833784468817e-19,1.3872796246194891e-05,3.6618785987523023e-10,1.226671403716636e-17
1.5026990204640289e-09,0.08314471999999999,2.325170177215521e-06,0.00016566875064867142,2.1777560026252826e-07,9.218134499812854e-08,8.474577852587842e-06,1.2329928977289571e-07,3.0855521593629396e-10,2.8104020958200563e-10,9.18967798534814e-27,-1.7291312245449594e-24,8.016103208294873e-10,0.054,0.0,0.0,0.05879445364060968,0.8799162275184437,1.7822446669225856e-06,1.2533637235680731e-15,2.71266738603697e-11,0.06598885819223647,1.5833598213934113e-19,1.3881228766219413e-05,3.681190878590719e-10,1.2370878955790311e-17
1.5043461459367338e-09,0.08314471999999999,2.3251620657541724e-06,0.00016584588973447823,2.175680176219659e-07,9.230823820694006e-08,8.484145837937491e-06,1.2369162940987842e-07,3.101846349953262e-10,2.816625671778692e-10,5.508318107440695e-27,1.7591679608229554e-24,8.036632798370683e-10,0.054,0.0,0.0,0.058794258209314436,0.8799161359886611,1.7880318432332065e-06,1.2645769313569933e-15,2.7292226880606136e-11,0.06598884844324908,1.5984172070481202e-19,1.388964126856159e-05,3.7005822826485025e-10,1.2475807877458483e-17
1.5059932714094388e-09,0.08314471999999999,2.3251539554916625e-06,0.00016602301605636276,2.1736096050449142e-07,9.243511739557628e-08,8.4937138449331e-06,1.2408477131470223e-07,3.118207411473661e-10,2.822855931452224e-10,9.377347920806953e-27,-1.799003487517427e-24,8.057188337167693e-10,0.054,0.0,0.0,0.05879406280943522,0.8799160444594967,1.7938305428735986e-06,1.2758785606270908e-15,2.745858616089598e-11,0.06598883869289496,1.6136959242308083e-19,1.3898033756317262e-05,3.7200530424881703e-10,1.2581502483925991e-17
1.5076403968821438e-09,0.08314471999999999,2.325145846427881e-06,0.00016620012961412185,2.17154426989272e-07,9.256198225037765e-08,8.503281875443473e-06,1.2447871625165949e-07,3.1346355401042826e-10,2.829092874800273e-10,5.5795126294579425e-27,1.8492497507148777e-24,8.07776976748698e-10,0.054,0.0,0.0,0.058793867440968685,0.87991595293095,1.7996407665320004e-06,1.2872692157337133e-15,2.7625754625276657e-11,0.06598882894117336,1.6290078936659604e-19,1.3906406232681917e-05,3.739603390078225e-10,1.268797061670139e-17
1.5092875223548488e-09,0.08314471999999999,2.3251377385627127e-06,0.00016637723040758255,2.1694841516447306e-07,9.268883245842988e-08,8.512849931328873e-06,1.248734649849562e-07,3.151130932370817e-10,2.8353365017831866e-10,9.610041511709119e-27,-1.9106982840022423e-24,8.098377031978926e-10,0.054,0.0,0.0,0.058793672103911135,0.8799158614030214,1.8054625148424957e-06,1.2987495046608302e-15,2.7793735204677622e-11,0.06598881918808353,1.6445483623012537e-19,1.3914758700950524e-05,3.7592335577933957e-10,1.2795213831216813e-17
1.5109346478275537e-09,0.08314471999999999,2.3251296318960334e-06,0.00016655431843664908,2.1674292312720278e-07,9.281566770756222e-08,8.522418014441072e-06,1.252690182787131e-07,3.167693785144703e-10,2.841586812361979e-10,5.607926670199192e-27,1.9843361906639073e-24,8.119010073144191e-10,0.054,0.0,0.0,0.0587934767982589,0.8799157698757102,1.8112957883850649e-06,1.3103200388284204e-15,2.7962530836927297e-11,0.06598880943362466,1.660117555454381e-19,1.3923091164517531e-05,3.778943778414839e-10,1.2903240216322354e-17
1.5125817733002587e-09,0.08314471999999999,2.325121526427715e-06,0.00016673139370125388,2.1653794898345928e-07,9.294248768635133e-08,8.531986126623374e-06,1.2566537689696458e-07,3.184324295643303e-10,2.8478438064983903e-10,9.893494477906532e-27,-2.071373923528944e-24,8.1396688333347e-10,0.054,0.0,0.0,0.058793281524008034,0.8799156783490165,1.8171405876856423e-06,1.3219814333050868e-15,2.8132144466759974e-11,0.06598879967779603,1.675924779679e-19,1.3931403626876668e-05,3.7987342851303757e-10,1.3012051061284369e-17
1.5142288987729637e-09,0.08314471999999999,2.3251134221576262e-06,0.0001669084562014088,2.1633349084807568e-07,9.306929208411944e-08,8.54155426971064e-06,1.260625416036597e-07,3.201022661430101e-10,2.8541074841548206e-10,5.5862778529561315e-27,2.17327979558825e-24,8.160353254754585e-10,0.054,0.0,0.0,0.058793086281154504,0.8799155868229405,1.8229969132161688e-06,1.3337343065792375e-15,2.830257904582275e-11,0.06598878992059687,1.6917535442763563e-19,1.3939696091620908e-05,3.8186053115346815e-10,1.312165484920347e-17
1.5158760242456687e-09,0.08314471999999999,2.3251053190856235e-06,0.0001670855059371513,2.161295468446682e-07,9.319608059093829e-08,8.55112244552933e-06,1.2646051316266129e-07,3.217789080414889e-10,2.8603778452943994e-10,1.0236873006190474e-26,-2.2918202893922162e-24,8.181063279461197e-10,0.054,0.0,0.0,0.058792891069694084,0.8799154952974817,1.8288647653946485e-06,1.3455792808178977e-15,2.84738375326824e-11,0.06598878016202642,1.70783292906597e-19,1.3947968562442327e-05,3.838557091629535e-10,1.323205255144232e-17
1.5175231497183737e-09,0.08314471999999999,2.3250972172115625e-06,0.0001672625429086007,2.1592611510558204e-07,9.332285289762732e-08,8.560690655897535e-06,1.2685929233774654e-07,3.234623750853963e-10,2.866654889880912e-10,5.503407378121054e-27,2.429109843499599e-24,8.20179884936603e-10,0.054,0.0,0.0,0.05879269588962246,0.8799154037726402,1.8347441445852058e-06,1.3575169816611994e-15,2.8645922892832304e-11,0.06598877040208394,1.7239234066231461e-19,1.3956221043132005e-05,3.8585898598240124e-10,1.3343253146843797e-17
