Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9),NH2_X(20),NH_X(21)
1.5188973390496258e-20,0.066515776,0.938,3.7069791716071197e-79,2.982675917596763e-17,4.94247902496072e-50,1.2691901220771498e-20,1.9855632994041825e-18,0.0,0.0,0.039362147337753596,0.009999999999999986,0.049999999999996714,1.2321037838383878e-82,6.891161145391388e-94,0.0019999999999999896,0.0,3.2906997101837826e-15,8.676968116935537e-18,8.66427621562056e-18,5.230795099433116e-35
3.037794758573333e-20,0.066515776,0.938,1.1862334330631995e-77,5.965351993230133e-17,3.953983433243352e-49,2.5383803019773924e-20,3.9711267039891184e-18,0.0,0.0,0.03936214733775026,0.00999999999999997,0.049999999999993425,1.2321037838383922e-82,4.410343503051249e-92,0.001999999999999979,0.0,6.581399576137415e-15,1.7353936693685616e-17,1.7328552890289017e-17,2.0923181399051267e-34
6.075589597620746e-20,0.066515776,0.938,3.7959471853232274e-76,1.1930704144523087e-16,3.163186867870268e-48,5.076760633514807e-20,7.942253513104447e-18,0.0,0.0,0.039362147337743576,0.009999999999999941,0.04999999999998685,1.2321037838384366e-82,2.8226199916875277e-90,0.0019999999999999575,0.0,1.3162799252311571e-14,3.4707873847462386e-17,3.4657106239619936e-17,8.369272861828035e-34
1.2151179275715574e-19,0.066515776,0.938,1.2147031584161097e-74,2.386140844721388e-16,2.5305496003515295e-47,1.0153521183537357e-19,1.5884507131116935e-17,0.0,0.0,0.03936214733773022,0.009999999999999882,0.049999999999973684,1.2321037838383617e-82,1.806476882703802e-88,0.001999999999999915,0.0,2.6325598381727435e-14,6.941574815612239e-17,6.931421293825781e-17,3.347709286727733e-33
1.8226768953810402e-19,0.066515776,0.938,5.682651929664818e-74,3.579211275000955e-16,7.235790426808752e-47,1.5230281620507632e-19,2.382676074891124e-17,0.0,0.0,0.03936214733771686,0.009999999999999823,0.04999999999996052,7.098151012077438e-79,1.0125529652039535e-87,0.0019999999999998725,0.0,3.948839728821087e-14,1.0412362246588886e-16,1.039713196368717e-16,7.113882438580814e-33
2.430235863190523e-19,0.066515776,0.938,1.8332647054096654e-73,4.77228170529101e-16,1.5262377933341766e-46,2.0307041944425632e-19,3.176901436648738e-17,0.0,0.0,0.039362147337703504,0.009999999999999764,0.04999999999994736,1.656070992556468e-78,3.6963396924571663e-87,0.00199999999999983,0.0,5.2651195971761866e-14,1.3883149677676178e-16,1.386284263354616e-16,1.2135446836889846e-32
3.645353798809488e-19,0.066515776,0.938,1.0091146709413753e-72,7.158422565895735e-16,4.168628910821159e-46,3.0460562326934876e-19,4.765352160112762e-17,0.0,0.0,0.03936214733767678,0.009999999999999645,0.04999999999992103,2.2498948886057426e-78,2.4074964137022715e-86,0.001999999999999745,0.0,7.89767928156551e-14,2.0824724540110442e-16,2.0794263973258515e-16,2.5124902401076216e-32
4.860471734428454e-19,0.066515776,0.938,3.238517957063131e-72,9.544563426539026e-16,8.722166352353292e-46,4.0614082293710607e-19,6.353802883496555e-17,0.0,0.0,0.03936214733765006,0.009999999999999525,0.049999999999894705,3.7623873402734174e-78,8.851241930696145e-86,0.00199999999999966,0.0,1.0530238883974627e-13,2.776629940295159e-16,2.772568531296205e-16,4.273088026786887e-32
6.075589670047419e-19,0.066515776,0.938,8.462143503442287e-72,1.193070428722364e-15,1.5878371059771668e-45,5.076760181505758e-19,7.942253606794387e-17,0.0,0.0,0.03936214733762334,0.009999999999999405,0.04999999999986838,6.511988710202615e-78,2.60673887694351e-85,0.001999999999999575,0.0,1.3162798398547814e-13,3.4707874266228687e-16,3.465710665265615e-16,6.528313268275329e-32
8.5058255412853495e-19,0.066515776,0.938,4.733733825357361e-71,1.670298600871943e-15,4.192358601452582e-45,7.107463949348618e-19,1.111915505312677e-16,0.0,0.0,0.0393621473375699,0.009999999999999166,0.04999999999981573,7.932686650735798e-78,2.187512209347501e-84,0.0019999999999994046,0.0,1.8427917158669075e-13,4.8591023994118095e-16,4.851994933201539e-16,1.2553716169931564e-31
1.093606141252328e-18,0.066515776,0.938,1.5647967236615645e-70,2.147526773038305e-15,8.691809784191115e-45,9.13816753627928e-19,1.429605649911002e-16,0.0,0.0,0.039362147337516466,0.009999999999998926,0.049999999999763074,3.3519776631923543e-77,8.938501305472255e-84,0.001999999999999234,0.0,2.36930355620421e-13,6.247417372377812e-16,6.238279201133627e-16,2.058806429427461e-31
1.5796533154999143e-18,0.066515776,0.938,1.0478382256462168e-69,3.1019831174213713e-15,2.61163800639399e-44,1.3199574167480365e-18,2.064985939002926e-16,0.0,0.0,0.03936214733740959,0.00999999999999845,0.04999999999965777,4.5899163626419806e-76,9.364288049159604e-83,0.0019999999999988933,0.0,3.422327129869398e-13,9.024047318840923e-16,9.01084773698629e-16,4.2682752445734925e-31
2.5517476639950864e-18,0.066515776,0.938,1.3038686281201038e-68,5.010895806388872e-15,1.1228277641581723e-43,2.1322385259259042e-18,3.335746516767877e-16,0.0,0.0,0.03936214733719584,0.009999999999997495,0.04999999999944717,5.929263591543092e-75,2.15450262846336e-81,0.0019999999999982115,0.0,5.528373849165526e-13,1.457730721389156e-15,1.455598480864558e-15,1.1097592834261297e-30
4.495936360985431e-18,0.066515776,0.938,2.4857461815985592e-67,8.828721185129336e-15,6.322783896690836e-43,3.756799876039833e-18,5.877267670622199e-16,0.0,0.0,0.039362147336768336,0.009999999999995587,0.049999999999025956,9.406851441978188e-74,8.031932605736485e-80,0.0019999999999968485,0.0,9.740465575635548e-13,2.568382701249043e-15,2.5646258951779997e-15,3.439768470514571e-30
8.38431375496612e-18,0.066515776,0.938,6.059433660766756e-66,1.6464371945832114e-14,4.198568943758956e-42,7.005919103307006e-18,1.0960309971628537e-15,0.0,0.0,0.03936214733591333,0.009999999999991769,0.04999999999818353,1.498987118257388e-72,3.8843267240057043e-78,0.001999999999994122,0.0,1.8164642180097934e-12,4.789686664367846e-15,4.782680723731219e-15,1.195637909575072e-29
1.61610685429275e-17,0.066515776,0.938,1.6864398183273973e-64,3.173567348012504e-14,3.052212077973116e-41,1.3504143666033222e-17,2.1126394546831994e-15,0.0,0.0,0.039362147334203325,0.009999999999984133,0.04999999999649869,1.8895372546996716e-72,2.1547384014272387e-76,0.0019999999999886693,0.0,3.5012967995167284e-12,9.232294604201529e-15,9.218790380543005e-15,4.4416065634448493e-29
3.171457811885025e-17,0.066515776,0.938,5.028286967957732e-63,6.227827660026015e-14,2.326172472706285e-40,2.6500537224477908e-17,4.145856359000206e-15,0.0,0.0,0.039362147330783324,0.009999999999968862,0.04999999999312903,3.225142887219232e-72,1.2828823702730195e-74,0.001999999999977764,0.0,6.87095100502233e-12,1.811751053825299e-14,1.8091009692987967e-14,1.7104212792339436e-28
6.282159727069577e-17,0.066515776,0.938,1.5528252593649172e-61,1.233634830467256e-13,1.816087805446564e-39,5.249310207510724e-17,8.212290124739487e-15,0.0,0.0,0.039362147323943365,0.009999999999938319,0.04999999998638974,3.869121339909028e-72,7.917526696619147e-73,0.0019999999999559532,0.0,1.361021558626628e-11,3.5887942623890504e-14,3.5835448313163404e-14,6.711276641117485e-28
9.392861642254129e-17,0.066515776,0.938,8.776955749965766e-61,1.8444868976811602e-13,5.731117027576482e-39,7.848537057302674e-17,1.2278723833285792e-14,0.0,0.0,0.03936214731710346,0.009999999999907775,0.0499999999796505,7.386876482914162e-69,5.437159704223751e-72,0.0019999999999341426,0.0,2.034942172816593e-11,5.3658374999571836e-14,5.357988692705289e-14,1.500333113257847e-27
1.250356355743868e-16,0.066515776,0.938,3.161841198214804e-60,2.455338967644283e-13,1.30384366882621e-38,1.0447734272145461e-16,1.634515748463913e-14,0.0,0.0,0.03936214731026363,0.009999999999877232,0.049999999972911324,2.016310398887927e-68,2.2785064449164657e-71,0.001999999999912332,0.0,2.7088569431203788e-11,7.142880766529376e-14,7.132432553465641e-14,2.6586706272952567e-27
1.5614265472623233e-16,0.066515776,0.938,8.854871487114032e-60,3.066191040356592e-13,2.483471274680112e-38,1.3046901852371715e-16,2.0411591078799504e-14,0.0,0.0,0.03936214730342384,0.009999999999846689,0.049999999966172215,3.5086520937306675e-68,7.281469473830476e-71,0.001999999999890521,0.0,3.3827658695878505e-11,8.919924062105292e-14,8.906876413597395e-14,4.1461527701169536e-27
2.1835669302992334e-16,0.066515776,0.938,4.406082621501343e-59,4.287895194028656e-13,6.596078398246793e-38,1.824514811020787e-16,2.854445809554141e-14,0.0,0.0,0.03936214728974446,0.009999999999785604,0.049999999952694156,5.07850880058783e-68,4.61268268585222e-70,0.0019999999998468994,0.0,4.730566191198732e-11,1.2474010740267065e-13,1.2455764131975101e-13,8.108597529360843e-27
2.805707313336144e-16,0.066515776,0.938,1.440836968121347e-58,5.509599358697101e-13,1.3790605253344905e-37,2.344327583347875e-16,3.6677324883511545e-14,0.0,0.0,0.0393621472760653,0.00999999999972452,0.04999999993921635,5.194732869454616e-68,1.7838765194296513e-69,0.0019999999998032776,0.0,6.078343138049144e-11,1.6028097534439823e-13,1.6004651847838395e-13,1.3387768162117635e-26
3.427847696373054e-16,0.066515776,0.938,3.7564470417372436e-58,6.731303534361657e-13,2.4993244115911287e-37,2.8641285024992724e-16,4.4810191442709975e-14,0.0,0.0,0.039362147262386384,0.009999999999663434,0.04999999992573875,5.160260468859344e-68,5.370253155532956e-69,0.001999999999759656,0.0,7.426096710560104e-11,1.9582184444620746e-13,1.955353956118727e-13,1.9983770759204753e-26
4.0499880794099646e-16,0.066515776,0.938,8.474934027424539e-58,7.953007721022064e-13,4.11224732950928e-37,3.3839175687534453e-16,5.294305777313676e-14,0.0,0.0,0.0393621472487077,0.00999999999960235,0.0499999999122614,5.3225151903809724e-68,1.3858584293735484e-68,0.001999999999716034,0.0,8.773826909149061e-11,2.3136271470807033e-13,2.3102427272021703e-13,2.7896710515463704e-26
5.294268845483785e-16,0.066515776,0.938,3.3380103651648177e-57,1.039641612732942e-12,9.168543357517028e-37,4.423460143638505e-16,6.92087897476756e-14,0.0,0.0,0.03936214722135102,0.00999999999948018,0.04999999988530739,5.272796040524588e-68,7.558169496474549e-68,0.0019999999996287905,0.0,1.1469217186162658e-10,3.0244445871185007e-13,3.020020268614726e-13,4.76738051094483e-26
6.414121534950223e-16,0.066515776,0.938,8.714192034993435e-57,1.2595483730609288e-12,1.629570554513284e-36,5.359007926829068e-16,8.384794774236207e-14,0.0,0.0,0.03936214719673081,0.009999999999370226,0.04999999986104958,4.911444434414115e-68,2.3867517283514215e-67,0.0019999999995502712,0.0,1.389498850071314e-10,3.6641803228236426e-13,3.658820055026079e-13,6.997813624831052e-26
7.533974224416661e-16,0.066515776,0.938,1.9402636539731113e-56,1.4794551369511742e-12,2.6402939009753695e-36,6.294517310826866e-16,9.848710499582926e-14,0.0,0.0,0.03936214717211136,0.009999999999260272,0.04999999983679254,4.037666031975009e-68,6.207148660398006e-67,0.001999999999471752,0.0,1.6320684090044191e-10,4.303916096110314e-13,4.2976198406227394e-13,9.655092822141967e-26
9.773679603349538e-16,0.066515776,0.938,7.227433734988366e-56,1.9192686754178444e-12,5.763825458718197e-36,8.165420887547546e-16,1.2776541727910707e-13,0.0,0.0,0.03936214712287473,0.009999999999040365,0.049999999788280715,3.380304712219095e-68,3.0731317438113406e-66,0.0019999999993147136,0.0,2.1171848102497973e-10,5.583387755421921e-13,5.575219409371958e-13,1.6250427583325132e-25
1.4253090361215291e-15,0.066515776,0.938,4.998855606787186e-55,2.7988957950917256e-12,1.7876800369069483e-35,1.1906767320029382e-15,1.863220329510455e-13,0.0,0.0,0.03936214702441057,0.009999999998600552,0.04999999969126615,1.5757184084046805e-68,3.3752011379934945e-65,0.001999999999000637,0.0,3.087326752874841e-10,8.142331524953889e-13,8.13041853709382e-13,3.4565869992930522e-25
1.8732501119081044e-15,0.066515776,0.938,1.928839057009717e-54,3.678522971745039e-12,4.058807687847811e-35,1.564749954196728e-15,2.448786367635115e-13,0.0,0.0,0.03936214692595851,0.009999999998160739,0.04999999959426369,2.2319348359747535e-67,1.661836852202334e-64,0.0019999999986865607,0.0,4.0573475616163397e-10,1.0701275895613151e-12,1.0685617651779918e-12,5.9717518639970035e-25
2.7691322634812555e-15,0.066515776,0.938,1.4179970572755327e-53,5.4377774959517846e-12,1.3114880963847755e-34,2.3127121757698407e-15,3.6199180881010894e-13,0.0,0.0,0.03936214672909074,0.009999999997281113,0.04999999940029511,2.9157721653051494e-66,1.9251417462460348e-63,0.0019999999980584078,0.0,5.997025837945453e-10,1.5819166439908587e-12,1.579601584204326e-12,1.305446760624756e-24
3.665014415054406e-15,0.066515776,0.938,5.5948582082039655e-53,7.1970322479617334e-12,3.0414397064875987e-34,3.0604288341580516e-15,4.791049334190644e-13,0.0,0.0,0.03936214653227141,0.009999999996401486,0.049999999206374976,2.143083809805945e-65,9.602507776380985e-63,0.001999999997430255,0.0,7.93621976021435e-10,2.093705938749841e-12,2.090641398015885e-12,2.2876237714090194e-24
4.560896566627557e-15,0.066515776,0.938,1.6260735065498998e-52,8.956287227698566e-12,5.863009432465305e-34,3.807900010020401e-15,5.962180105905428e-13,0.0,0.0,0.03936214633550048,0.00999999999552186,0.049999999012503245,9.180389311123277e-65,3.3314553161889764e-62,0.001999999996802102,0.0,9.874929449372206e-10,2.605495473757303e-12,2.6016812066123527e-12,3.544010886721849e-24
5.4567787182007074e-15,0.066515776,0.938,3.915796553617848e-52,1.0715542435085982e-11,1.0043775637587576e-33,4.555125783988858e-15,7.133310403247094e-13,0.0,0.0,0.03936214613877799,0.009999999994642234,0.04999999881867995,2.9531810157939688e-64,9.311483408879959e-62,0.001999999996173949,0.0,1.1813155026337346e-09,3.1172852489323162e-12,3.1127210099934164e-12,5.074912660981843e-24
6.352660869773858e-15,0.066515776,0.938,8.278487921906756e-52,1.2474797870047716e-11,1.5851618938777616e-33,5.302106236668257e-15,8.304440226217292e-13,0.0,0.0,0.03936214594210389,0.009999999993762608,0.04999999862490504,8.053494176673219e-64,2.243336176210415e-61,0.001999999995545796,0.0,1.375089661199709e-09,3.6290752641939756e-12,3.6237608081587586e-12,6.880633534881317e-24
8.14442517292016e-15,0.066515776,0.938,2.8349607888825457e-51,1.5993309422389174e-11,3.3421475046625696e-33,6.795331500452569e-15,1.0646698449049877e-12,0.0,0.0,0.03936214554890083,0.009999999992003353,0.04999999823750038,4.4082708898753166e-63,9.677724320960736e-61,0.0019999999942894907,0.0,1.7624928292805146e-09,4.652656014653745e-12,4.645840388841021e-12,1.1317749813567033e-23
9.936189476066461e-15,0.066515776,0.938,7.621025882863771e-51,1.9511821884113286e-11,6.072158833063515e-33,8.287576445678635e-15,1.2988954774416373e-12,0.0,0.0,0.03936214515589122,0.0099999999902441,0.04999999785028916,1.734168314880609e-62,3.134314732461817e-60,0.0019999999930331853,0.0,2.149702545828621e-09,5.676237724489908e-12,5.667919948656613e-12,1.6857793012749497e-23
1.1727953779212763e-14,0.066515776,0.938,1.7407733660031822e-50,2.3030335254610813e-11,9.990574611896086e-33,9.778841716225729e-15,1.533120920232997e-12,0.0,0.0,0.03936214476307496,0.009999999988484845,0.0499999974632713,5.445702074322389e-62,8.371303184932567e-60,0.00199999999177688,0.0,2.5367189074444067e-09,6.699820393056181e-12,6.689999487603002e-12,2.350319463678348e-23
1.3519718082359064e-14,0.066515776,0.938,3.5379077882764636e-50,2.6548849533272916e-11,1.5313245828387102e-32,1.1269127955552236e-14,1.767346173280384e-12,0.0,0.0,0.03936214437045197,0.00999999998672559,0.049999997076446694,1.4577550032121164e-61,1.9483611678873633e-59,0.0019999999905205754,0.0,2.923542010680239e-09,7.723404019706703e-12,7.712079005677653e-12,3.12563844262842e-23
1.7103246688651668e-14,0.066515776,0.938,1.1486823616741342e-49,3.3585880812657535e-11,3.103711727572157e-32,1.4246765912273954e-14,2.23579611014851e-12,0.0,0.0,0.03936214358578536,0.009999999983207084,0.049999996303376884,7.723018634279435e-61,8.038277536794352e-59,0.0019999999880079664,0.0,3.6966088279814995e-09,9.770574144679089e-12,9.756237979201561e-12,5.009583865427343e-23
2.4270303901236876e-14,0.066515776,0.938,6.679415736350619e-49,4.765995424265772e-11,8.888582009775372e-32,2.0190321716467657e-14,3.1726937070150223e-12,0.0,0.0,0.039362142018767005,0.009999999976170069,0.04999999475955212,9.618612867095627e-60,6.827884850452619e-58,0.0019999999829827513,0.0,5.240427604990287e-09,1.3864925863262907e-11,1.3844555675676315e-11,1.0117491779397348e-22
3.02316144380234e-14,0.066515776,0.938,2.0009454235138616e-48,5.936629322126578e-11,1.7210280190346203e-31,2.5122085850480167e-14,3.951970441606906e-12,0.0,0.0,0.039362140717722906,0.009999999970316927,0.04999999347779967,4.328163814772445e-59,2.5193321895186208e-57,0.001999999978802953,0.0,6.522175089585475e-09,1.7270477770014748e-11,1.7245076812037123e-11,1.5736340945181464e-22
3.619292497480992e-14,0.066515776,0.938,4.9171961900536146e-48,7.107264218332324e-11,2.958488268149644e-31,3.0043086034497194e-14,4.731245076008506e-12,0.0,0.0,0.03936213941880703,0.009999999964463782,0.049999992198175434,1.5024026689102811e-58,7.359223673736852e-57,0.001999999974623157,0.0,7.801794337130647e-09,2.0676040208568795e-11,2.0645597717068222e-11,2.2609097992117516e-22
4.402446784170072e-14,0.066515776,0.938,1.3093147862294025e-47,8.64516202407933e-11,5.337305667997138e-31,3.6491624003053847e-14,5.754997091514045e-12,0.0,0.0,0.039362137715612935,0.009999999956774341,0.04999999052032534,5.87566225539353e-58,2.3672782771792194e-56,0.0019999999691320447,0.0,9.47963789074039e-09,2.5150040219338067e-11,2.5112958203719204e-11,3.355861307790819e-22
5.1856010708591523e-14,0.066515776,0.938,2.9682325863299424e-47,1.0183061543985903e-10,8.743276659952348e-31,4.292167837793167e-14,6.778745482530965e-12,0.0,0.0,0.03936213601607781,0.0099999999490849,0.049999988846134234,1.8293880210910368e-57,6.274428210134112e-56,0.0019999999636409367,0.0,1.1153822452858237e-08,2.9624058312676126e-11,2.958031829073836e-11,4.670757646517483e-22
5.968755357548232e-14,0.066515776,0.938,5.998411119307809e-47,1.1720962773037709e-10,1.3364775909764364e-30,4.9333302163731553e-14,7.802490249168315e-12,0.0,0.0,0.03936213432019369,0.009999999941395459,0.04999998717559414,4.862765181619854e-57,1.4508791498707554e-55,0.001999999958149832,0.0,1.2824356002898789e-08,3.4098094435368546e-11,3.404767797790519e-11,6.207597368636203e-22
6.751909644237312e-14,0.066515776,0.938,1.1120550929837876e-46,1.325886570623497e-10,1.9391879213677216e-30,5.572654821312905e-14,8.82623139153493e-12,0.0,0.0,0.03936213262795262,0.009999999933706021,0.049999985508697095,1.1494342523592487e-56,3.0305022119188803e-55,0.0019999999526587315,0.0,1.4491246502878506e-08,3.8572148534351e-11,3.851503726499741e-11,7.968372694002626e-22
7.535063930926393e-14,0.066515776,0.938,1.927514890032586e-46,1.479677033859245e-10,2.701635833000515e-30,6.210146922729154e-14,9.849968909739436e-12,0.0,0.0,0.039362130939346644,0.009999999926016582,0.049999983845435164,2.4781394250230717e-56,5.846465305718799e-55,0.001999999947167635,0.0,1.6154501897451893e-08,4.3046220556708803e-11,4.298239615179087e-11,9.955069532390042e-22
8.318218217615473e-14,0.066515776,0.938,3.165177345517046e-46,1.6334676665139402e-10,3.643167585256494e-30,6.845811775629264e-14,1.087370280389025e-11,0.0,0.0,0.03936212925436782,0.009999999918327142,0.0499999821858004,4.959610678321798e-56,1.0579366730387291e-54,0.001999999941676543,0.0,1.7814130113947466e-08,4.752031044967656e-11,4.7449754638059674e-11,1.216966750662241e-21
9.884526790993631e-14,0.066515776,0.938,7.52571954946325e-46,1.9410494380990872e-10,6.1417098814756866e-30,8.111680680621955e-14,1.2921159720463422e-11,0.0,0.0,0.03936212589526005,0.00999999990294827,0.04999997887738078,1.6721304781199466e-55,2.983563475735637e-54,0.0019999999306943702,0.0,2.1122536635614898e-08,5.646854363712405e-11,5.638447040811063e-11,1.729045406259322e-21
1.1450835364371792e-13,0.066515776,0.938,1.5760183830071233e-45,2.2486318814311514e-10,9.592946288323204e-30,9.370303275805642e-14,1.496860214211759e-11,0.0,0.0,0.03936212255056626,0.0099999998875694,0.04999997558337519,4.7186217168129325e-55,7.229864511372978e-54,0.0019999999197122136,0.0,2.4416529141423084e-08,6.541684767753921e-11,6.531918457330696e-11,2.3346444518489923e-21
1.3017143937749952e-13,0.066515776,0.938,3.0032631347329213e-45,2.556214992585258e-10,1.4157679463600642e-29,1.0621721061717049e-13,1.7016030069712577e-11,0.0,0.0,0.039362119220223625,0.00999999987219053,0.049999972303720816,1.1660649286724892e-54,1.5646481613406543e-53,0.001999999908730073,0.0,2.7696170430119668e-08,7.436522215412854e-11,7.425389713177677e-11,3.0353251978483673e-21
1.5239433675941905e-13,0.066515776,0.938,6.640585702829817e-45,2.9926172354773403e-10,2.2864989419718802e-29,1.2384959344753658e-13,1.9920910498926998e-11,0.0,0.0,0.039362114519612953,0.009999999850370887,0.04999996767502707,3.5559734402161166e-54,4.046512847511343e-53,0.0019999998931485618,0.0,3.232484561145134e-08,8.706135952426119e-11,8.693052806243576e-11,4.195639548836906e-21
1.7461723414133858e-13,0.066515776,0.938,1.3186978056871117e-44,3.429020803786614e-10,3.461921822996956e-29,1.4133894306402802e-13,2.2825761755561437e-11,0.0,0.0,0.0393621098475879,0.00999999982855125,0.04999996307491906,9.334668009979367e-54,9.201436223491643e-53,0.001999999877567083,0.0,3.6924935051707084e-08,9.975763667384218e-11,9.960715574937661e-11,5.554873662951282e-21
1.968401315232581e-13,0.066515776,0.938,2.4132939582704934e-44,3.865425686537553e-10,4.990690482684008e-29,1.5868642032135517e-13,2.5730583842037473e-11,0.0,0.0,0.03936210520397196,0.009999999806731616,0.04999995850322025,2.183645985231532e-53,1.8968386458101305e-52,0.0019999998619856366,0.0,4.149661529045973e-08,1.1245405243661194e-10,1.1228378018695962e-10,7.117385953315656e-21
2.1906302890517764e-13,0.066515776,0.938,4.141901822869237e-44,4.3018318728449116e-10,6.922508776393592e-29,1.7589317665545537e-13,2.8635376760763438e-11,0.0,0.0,0.03936210058858969,0.009999999784911989,0.049999953959755185,4.666334529550844e-53,3.620059570854857e-52,0.001999999846404222,0.0,4.604006177701456e-08,1.2515060565561455e-10,1.2496040136943152e-10,8.887496159725916e-21
2.4128592628709717e-13,0.066515776,0.938,6.750041723926697e-44,4.738239351912974e-10,9.308121233528062e-29,1.929603541598121e-13,3.1540140514134606e-11,0.0,0.0,0.0393620960012667,0.009999999763092366,0.049999949444349524,9.271853138536542e-53,6.492359266207152e-52,0.0019999998308228403,0.0,5.055544887712993e-08,1.37847295183122e-10,1.3763701929092632e-10,1.0869485768600448e-20
2.635088236690167e-13,0.066515776,0.938,1.0541329422916065e-43,5.174648113034835e-10,1.2199303845337232e-28,2.0988908566141113e-13,3.44448751045331e-11,0.0,0.0,0.039362091441829714,0.009999999741272749,0.04999994495682995,1.735575795246273e-52,1.106314461451143e-51,0.001999999815241491,0.0,5.5042949879728425e-08,1.5054411988055913e-10,1.5031363394546586e-10,1.3067598429547088e-20
2.9203538262505963e-13,0.066515776,0.938,1.7741413898998173e-43,5.73484876645835e-10,1.6736429687149678e-28,2.314186352901653e-13,3.8173512792782734e-11,0.0,0.0,0.03936208562967714,0.009999999713263869,0.049999939236994737,3.611346230689674e-52,2.0613760022199882e-51,0.001999999795240444,0.0,6.076276126043155e-08,1.668426733332209e-10,1.6658604354449183e-10,1.6212737822690878e-20
3.2056194158110256e-13,0.066515776,0.938,2.8459868190297527e-43,6.295051492676043e-10,2.230783248813099e-28,2.5272426269412597e-13,4.190210243595302e-11,0.0,0.0,0.03936207986282899,0.009999999685254998,0.0499999335624641,7.027544522561739e-52,3.6262544887567824e-51,0.00199999977523945,0.0,6.643726806812605e-08,1.8314144528754535e-10,1.8285844773712514e-10,1.972973421158871e-20
3.490885005371455e-13,0.066515776,0.938,4.387164811291564e-43,6.855256269672647e-10,2.9030354931831818e-28,2.738082980685313e-13,4.56306440389895e-11,0.0,0.0,0.03936207414092643,0.009999999657246135,0.04999992793287918,1.2934786442026723e-51,6.081838308950516e-51,0.0019999997552385095,0.0,7.20668291439569e-08,1.9944043340036573e-10,1.9913084650991986e-10,2.362729612109382e-20
3.776150594931884e-13,0.066515776,0.938,6.5396875576624605e-43,7.415463075665116e-10,3.7023529669606512e-28,2.946730473673014e-13,4.935913760680329e-11,0.0,0.0,0.03936206846361346,0.009999999629237281,0.049999922347884015,2.2714884392447665e-51,9.798022442922941e-51,0.0019999997352376222,0.0,7.76518004868248e-08,2.157396353524565e-10,2.154032398491343e-10,2.7914034356755587e-20
4.0614161844923134e-13,0.066515776,0.938,9.472697196431512e-43,7.975671889100184e-10,4.640954921801883e-28,3.1532079255514913e-13,5.308758314427132e-11,0.0,0.0,0.03936206283053689,0.009999999601228436,0.04999991680712538,3.8319587218836785e-51,1.525148110710751e-50,0.001999999715236789,0.0,8.31925352758911e-08,2.3203904884828328e-10,2.3167562774073327e-10,3.259846337216738e-20
4.3466817740527427e-13,0.066515776,0.938,1.3385145117515903e-42,8.535882688651941e-10,5.7313236270701095e-28,3.3575379185712735e-13,5.681598065623669e-11,0.0,0.0,0.03936205724134635,0.009999999573219596,0.04999991131025293,6.24386653220842e-51,2.304525775143005e-50,0.001999999695236009,0.0,8.868938389291102e-08,2.483386716157558e-10,2.479480101703902e-10,3.768900261869638e-20
4.631947363613172e-13,0.066515776,0.938,1.850853510665801e-42,9.096095453219457e-10,6.986201442044226e-28,3.559742800056074e-13,6.054433014750888e-11,0.0,0.0,0.03936205169569425,0.009999999545210766,0.04999990585691905,9.870065082988098e-51,3.3930184138996863e-50,0.0019999996752352823,0.0,9.414269394439082e-08,2.6463850140598346e-10,2.642203871234898e-10,4.319397787781731e-20
4.917212953173601e-13,0.066515776,0.938,2.510973089901529e-42,9.656310161924404e-10,8.418587928973147e-28,3.759844684847056e-13,6.427263162286398e-11,0.0,0.0,0.039362046193235724,0.009999999517201945,0.04999990044677887,1.5191033247036066e-50,4.882820485057307e-50,0.0019999996552346098,0.0,9.955281028357094e-08,2.80938535993033e-10,2.8049275858513007e-10,4.9121622576102083e-20
5.202478542734031e-13,0.066515776,0.938,3.3493827760339414e-42,1.0216526794108725e-09,1.0041737006870948e-27,3.95786545772155e-13,6.800088508704508e-11,0.0,0.0,0.039362040733628645,0.00999999948919313,0.04999989507949028,2.2832701669507054e-50,6.885765839079733e-50,0.00199999963523399,0.0,1.0492007503223434e-07,2.972387731736888e-10,2.967651245401248e-10,5.54800790829151e-20
5.48774413229446e-13,0.066515776,0.938,4.400708736402747e-42,1.0776745329332308e-09,1.1869154145537753e-27,4.153826775786488e-13,7.172909054476241e-11,0.0,0.0,0.03936203531653362,0.009999999461184324,0.049999889754713873,3.359877593152e-50,9.536056233664326e-50,0.0019999996152334247,0.0,1.1024482760234134e-07,3.135392107672163e-10,3.1303748497300574e-10,6.227739999101721e-20
5.773009721854889e-13,0.066515776,0.938,5.703993474125478e-42,1.133696574737071e-09,1.3914593599113277e-27,4.347750070846895e-13,7.545724800069365e-11,0.0,0.0,0.03936202994161393,0.009999999433175524,0.04999988447211293,4.85079872580769e-50,1.2993193800184639e-49,0.001999999595232912,0.0,1.1552740471749271e-07,3.2983984661512686e-10,3.293098398680247e-10,6.95215493803607e-20
6.058275311415318e-13,0.066515776,0.938,7.303001629610368e-42,1.1897188028212868e-09,1.61920556785181e-27,4.5396565517497853e-13,7.918535745948424e-11,0.0,0.0,0.039362024608535495,0.009999999405166732,0.049999879231353364,6.883672443365347e-50,1.7445121337348465e-49,0.001999999575232453,0.0,1.2076814043422307e-07,3.461406785809463e-10,3.455821892091559e-10,7.722040406533825e-20
