Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52)
1.0931520587221124e-11,0.08314471999999999,2.0055013702766014e-06,1.2228154061322747e-06,9.285749753099665e-08,3.476424479930296e-11,7.485225533247227e-11,7.735957340866507e-16,6.923821878970937e-23,4.2525292142658516e-18,-3.861703934422345e-24,8.97946399395846e-24,3.924769782849028e-15,0.054,0.0,0.0,0.0589818244954404,0.8799993885749026,2.1929315252975744e-14,9.215429139651575e-35,5.096571580714907e-26,0.06599790156627922,-5.1339462975936455e-23,9.297238841798513e-08,1.6709376860340042e-22
1.095717923121638e-11,0.08314471999999999,2.0070067331069877e-06,1.2256853654631872e-06,9.307511341721494e-08,3.4961316016450314e-11,7.536968925106543e-11,7.808104875535142e-16,7.025414044054819e-23,4.299890486378659e-18,1.1283933014142161e-23,-3.356797457290039e-23,3.961480287834211e-15,0.054,0.0,0.0,0.05898181968333464,0.8799993871398242,2.2161686800023164e-14,9.409591435658673e-35,5.183434309808289e-26,0.06599789984278309,-2.388953753284643e-23,9.319084158439835e-08,1.6938173348066308e-22
1.0982837875211635e-11,0.08314471999999999,2.0085051723284773e-06,1.228555323724446e-06,9.329272630816205e-08,3.515898186810516e-11,7.588949991291717e-11,7.880758887718792e-16,7.128252884025422e-23,4.34766418250481e-18,-2.1638665643210294e-24,1.4344088646587173e-23,3.998434142754378e-15,0.054,0.0,0.0,0.058981814878152405,0.879999385704746,2.2395932793571943e-14,9.607388045832541e-35,5.27156947352355e-26,0.06599789812621118,-5.833619828636372e-23,9.340929591030959e-08,1.7169565752022303e-22
1.100849651920689e-11,0.08314471999999999,2.009996719782196e-06,1.231425280916978e-06,9.351033619505927e-08,3.535724243178093e-11,7.641169274486875e-11,7.953921777582696e-16,7.232352596394767e-23,4.395852881118483e-18,3.1475457442914925e-24,-2.5018511878195105e-23,4.035632262928636e-15,0.054,0.0,0.0,0.05898181007986189,0.8799993842696683,2.2632063537459645e-14,9.80887850818892e-35,5.360992669469573e-26,0.06599789641653163,-2.4255396195651445e-23,9.362775139769457e-08,1.740357748628017e-22
1.1034155163202146e-11,0.08314471999999999,2.0114814071625436e-06,1.2342952370408524e-06,9.372794306913418e-08,3.555609778405162e-11,7.693627317359841e-11,8.027595951294642e-16,7.337723426502823e-23,4.444459170313451e-18,-3.385243442569184e-24,3.203670320257371e-23,4.07307556417815e-15,0.054,0.0,0.0,0.058981805288431374,0.8799993828345907,2.2870089364893242e-14,1.0014123195996276e-34,5.451719648014753e-26,0.0659978947137128,-7.479952756649566e-23,9.384620804853588e-08,1.7640232121394982e-22
1.1059813807197401e-11,0.08314471999999999,2.0129592660180463e-06,1.2371651920973623e-06,9.39455469216204e-08,3.575554800056272e-11,7.746324662562073e-11,8.101783821029857e-16,7.444380711915463e-23,4.493485647816827e-18,3.1570621956109195e-24,-3.667626512426845e-23,4.11076496282226e-15,0.054,0.0,0.0,0.05898180050382933,0.8799993813995133,2.311002063845352e-14,1.0223183330386966e-34,5.543766316151112e-26,0.06599789301772309,-1.2611517143115999e-23,9.406466586482268e-08,1.7879553387242691e-22
1.1085472451192657e-11,0.08314471999999999,2.0144303277521853e-06,1.2400351460863847e-06,9.416314774375774e-08,3.5955593156041483e-11,7.799261852728652e-11,8.176487804968257e-16,7.552333509971898e-23,4.5429349209937204e-18,-3.1979103029908958e-24,4.42548863265466e-23,4.148701375674797e-15,0.054,0.0,0.0,0.05898179572602434,0.8799993799644361,2.3351867750076673e-14,1.043612099078409e-34,5.637148735589526e-26,0.06599789132853118,-8.721657507207051e-23,9.428312484855095e-08,1.8121565171209103e-22
1.1108565230788386e-11,0.08314471999999999,2.0157484976127624e-06,1.242618103764841e-06,9.435898588549772e-08,3.6136142529818055e-11,7.847110839797734e-11,8.244164671622315e-16,7.650612777624754e-23,4.58780291991184e-18,2.184237038803171e-24,-2.823528045918443e-23,4.1830561025331204e-15,0.054,0.0,0.0,0.0589817914317855,0.8799993786728669,2.3571176804664024e-14,1.0631132177156922e-34,5.722348383584509e-26,0.06599788981404466,-2.010562267882423e-23,9.44797389337238e-08,1.834169604223439e-22
1.1131658010384116e-11,0.08314471999999999,2.0170612098150934e-06,1.2452010605795679e-06,9.455482155918677e-08,3.631717391714965e-11,7.895154936366848e-11,8.312263325686207e-16,7.749960874366478e-23,4.6330174174624894e-18,-2.0852983649750073e-24,3.099810796739231e-23,4.217612322965499e-15,0.054,0.0,0.0,0.058981787143004255,0.8799993773812977,2.3792053746380438e-14,1.0829381630657558e-34,5.80865506040777e-26,0.06599788830501634,-7.509782422560209e-23,9.467635396761058e-08,1.8564043350910819e-22
1.1154750789979845e-11,0.08314471999999999,2.0183684869535938e-06,1.2477840165316275e-06,9.475065475845133e-08,3.6498687370637145e-11,7.94339453798276e-11,8.38078554249563e-16,7.850390572953722e-23,4.678580334469166e-18,2.055889187820956e-24,-3.2974509300355864e-23,4.252370706345002e-15,0.054,0.0,0.0,0.05898178285965803,0.8799993760897289,2.4014506211918457e-14,1.103091642843858e-34,5.896080805686953e-26,0.06599788680142361,-1.5247513484972872e-23,9.487296995168011e-08,1.8788624844888509e-22
1.1175534291616002e-11,0.08314471999999999,2.0195404079975385e-06,1.2501086761508206e-06,9.492690251689202e-08,3.666246168834437e-11,7.986977663162762e-11,8.442819154264823e-16,7.94170707115899e-23,4.7198864510837316e-18,-1.3872743518806829e-24,1.5710672020064895e-23,4.2838266541989905e-15,0.054,0.0,0.0,0.058981779009274767,0.8799993749273171,2.4216066831014693e-14,1.1215146098185514e-34,5.975730814451472e-26,0.06599788545281897,-6.04833689759219e-23,9.504992515096627e-08,1.8992673170711035e-22
1.1196317793252159e-11,0.08314471999999999,2.02070796120525e-06,1.2524333350716784e-06,9.510314826124882e-08,3.682662655930179e-11,8.030719756153069e-11,8.505198592852544e-16,8.033913978305679e-23,4.761477757687128e-18,1.08323122550459e-24,-1.463194527203916e-23,4.3154473849082776e-15,0.054,0.0,0.0,0.0589817751632593,0.8799993737649053,2.4418915420002437e-14,1.1402110655963647e-34,6.056306030437935e-26,0.06599788410858258,-3.259274016015704e-23,9.52268811221703e-08,1.9198558734281216e-22
1.1217101294888316e-11,0.08314471999999999,2.021871162854441e-06,1.2547579932941885e-06,9.527939198688366e-08,3.699118202065516e-11,8.07462110528468e-11,8.567925160676748e-16,8.127016462176297e-23,4.803355667753797e-18,-8.81778579460208e-25,1.3234432908989053e-23,4.3472333871017625e-15,0.054,0.0,0.0,0.05898177132159536,0.879999372602494,2.4623057586039265e-14,1.1591845653750226e-34,6.137815449910921e-26,0.06599788276869821,-5.850101116562756e-23,9.540383786637184e-08,1.9406294693700549e-22
1.1237884796524473e-11,0.08314471999999999,2.0230300291621593e-06,1.257082650818952e-06,9.545563368916104e-08,3.7156128109177066e-11,8.118681998881439e-11,8.631000162746324e-16,8.221023006053339e-23,4.845521598931383e-18,7.322331269212301e-25,-1.129356545498331e-23,4.379185149613404e-15,0.054,0.0,0.0,0.05898176748426671,0.8799993714400826,2.4828498948916484e-14,1.178438704041542e-34,6.220268140376939e-26,0.06599788143314957,-3.558296929260154e-23,9.558079538465318e-08,1.9615894277970235e-22
1.125866829816063e-11,0.08314471999999999,2.0241845762850105e-06,1.2594073076460863e-06,9.563187336344795e-08,3.7321464861269784e-11,8.16290272526001e-11,8.694424906661225e-16,8.315939369077768e-23,4.887976973044022e-18,-6.2374500365721085e-25,9.606940573846512e-24,4.411303161481242e-15,0.054,0.0,0.0,0.05898176365125721,0.8799993702776713,2.5035245141059135e-14,1.197977116543149e-34,6.303673239579956e-26,0.06599788010192055,-5.513421723726718e-23,9.575775367809951e-08,1.9827370786091028e-22
1.1279451799796787e-11,0.08314471999999999,2.0253348203193873e-06,1.2617319637756413e-06,9.580811100511403e-08,3.748719231296805e-11,8.207283572729878e-11,8.758200702613756e-16,8.41177324804057e-23,4.9307232160956304e-18,-7.034796481528102e-25,3.006231234962069e-23,4.4435879119464335e-15,0.054,0.0,0.0,0.058981759822550765,0.8799993691152603,2.524330180752607e-14,1.2178034782608776e-34,6.388039956376976e-26,0.06599787877499505,-7.555730832392393e-23,9.593471274779869e-08,2.004073758768161e-22
1.1300235301432944e-11,0.08314471999999999,2.026480777301673e-06,1.2640566192074862e-06,9.598434660953137e-08,3.7653310499941266e-11,8.25182482959329e-11,8.822328863388995e-16,8.508531977614547e-23,4.973761758272826e-18,-2.2021468805000646e-24,3.945294871776014e-23,4.476039890452362e-15,0.054,0.0,0.0,0.058981755998131324,0.8799993679528494,2.5452674606009908e-14,1.2379215053555265e-34,6.473377571017775e-26,0.06599787745235705,-8.35913374135543e-23,9.611167259484134e-08,2.0256008123127478e-22
1.1321018803069101e-11,0.08314471999999999,2.0276224632085075e-06,1.26638127394309e-06,9.616058017207473e-08,3.781981945749705e-11,8.296526784145271e-11,8.88681070436608e-16,8.606223432020528e-23,5.017094033948841e-18,2.385992998192981e-24,-1.779888766602776e-23,4.508659586643497e-15,0.054,0.0,0.0,0.05898175217798293,0.8799993667904386,2.5663369206836944e-14,1.2583349552208239e-34,6.559695438425883e-26,0.06599787613399058,-3.1018409081598704e-23,9.62886332203208e-08,2.047319590611509e-22
1.1341802304705258e-11,0.08314471999999999,2.0287598939570524e-06,1.2687059279832022e-06,9.633681168812128e-08,3.798671922058488e-11,8.341389724673662e-11,8.9516475435185e-16,8.704853286227759e-23,5.0607214816873235e-18,4.1259924515236336e-25,-2.0027374514294016e-23,4.541447490364291e-15,0.054,0.0,0.0,0.05898174836208964,0.879999365628028,2.587539129296707e-14,1.2790476269275112e-34,6.647002985164478e-26,0.06599787481987966,-2.680197609277085e-23,9.646559462533315e-08,2.0692314521065507e-22
1.1362585806341415e-11,0.08314471999999999,2.0298930854051105e-06,1.271030581327608e-06,9.65130411530507e-08,3.815400982379733e-11,8.386413939459069e-11,9.016840701415033e-16,8.804429274800489e-23,5.104645544244164e-18,2.9030699033660732e-25,-8.08073752824112e-24,4.574404091658653e-15,0.054,0.0,0.0,0.05898174455043564,0.8799993644656176,2.6088746559993706e-14,1.3000633614498153e-34,6.735309709140819e-26,0.06599787351000849,-3.8569170088193614e-23,9.664255681097714e-08,2.0913377622847507e-22
1.1383369307977572e-11,0.08314471999999999,2.031022053351327e-06,1.2733552339749572e-06,9.668926856224527e-08,3.8321691301371834e-11,8.431599716774814e-11,9.082391501220057e-16,8.904958291694479e-23,5.1488676685702224e-18,-4.691316359749339e-24,5.416151027677749e-23,4.6075298807691135e-15,0.054,0.0,0.0,0.05898174074300509,0.8799993633032074,2.630344071614376e-14,1.3213860420071004e-34,6.824625179713147e-26,0.06599787220436128,-9.593483719573592e-23,9.681951977835426e-08,2.1136398936793236e-22
1.140415280961373e-11,0.08314471999999999,2.0321468135355225e-06,1.275679885926357e-06,9.68654939110897e-08,3.848976368719474e-11,8.4769473448869e-11,9.148301268695565e-16,9.006449525156967e-23,5.193389305816198e-18,-3.662945259206226e-25,2.4285602426836607e-23,4.6408253481354264e-15,0.054,0.0,0.0,0.05898173693978226,0.8799993621407972,2.651947948227751e-14,1.3430195946534674e-34,6.914959044105357e-26,0.06599787090292228,-7.054644322842436e-23,9.699648352856862e-08,2.136139226373442e-22
1.1424936311249886e-11,0.08314471999999999,2.033267381638865e-06,1.278004537183017e-06,9.704171719497122e-08,3.8658227014803886e-11,8.522457112054052e-11,9.214571332200806e-16,9.108909023488432e-23,5.238211911335208e-18,-5.271558270323426e-25,1.0965219434217063e-23,4.674290984393847e-15,0.054,0.0,0.0,0.058981733140751495,0.8799993609783872,2.673686859188854e-14,1.3649679885910294e-34,7.006321024117342e-26,0.06599786960567579,-5.717063968898789e-23,9.717344806272705e-08,2.158837147725795e-22
1.1445719812886043e-11,0.08314471999999999,2.0343837732840706e-06,1.2803291877455672e-06,9.721793840927952e-08,3.8827081317391164e-11,8.568129306527734e-11,9.28120302269339e-16,9.212344496690788e-23,5.2833369446856695e-18,4.338569650074214e-25,-1.0029899715487712e-23,4.707927280376317e-15,0.054,0.0,0.0,0.05898172934589713,0.8799993598159774,2.695561379110365e-14,1.3872352365270153e-34,7.098720915252978e-26,0.06599786831260619,-3.714502654326629e-23,9.735041338193903e-08,2.1817350522910257e-22
1.14665033145222e-11,0.08314471999999999,2.035496004035621e-06,1.2826538376139938e-06,9.739415754940683e-08,3.899632662780496e-11,8.613964216552097e-11,9.348197673729927e-16,9.316763161566723e-23,5.3287658696345194e-18,5.99216190323792e-25,-1.7824733977795384e-23,4.741734727109541e-15,0.054,0.0,0.0,0.05898172555520363,0.8799993586535677,2.7175720838682796e-14,1.4098253950840826e-34,7.19216858710996e-26,0.06599786702369796,-2.9465733239288177e-23,9.752737948731667e-08,2.2048343418417437e-22
1.1487286816158358e-11,0.08314471999999999,2.0366040893999745e-06,1.2849784867882496e-06,9.757037461074772e-08,3.9165962978552404e-11,8.659962130363971e-11,9.415556621467008e-16,9.422172585431634e-23,5.374500154160225e-18,1.2824700538289237e-24,-1.6285453510987353e-23,4.775713815814138e-15,0.054,0.0,0.0,0.05898172176865547,0.8799993574911581,2.7397195506018954e-14,1.4327425651830736e-34,7.286673984762797e-26,0.06599786573893555,-3.1620285404226157e-23,9.770434637997472e-08,2.2281364254711593e-22
1.1508070317794515e-11,0.08314471999999999,2.0377080448258283e-06,1.2873031352680349e-06,9.774658958869933e-08,3.933599040180234e-11,8.706123336192819e-11,9.48328120466191e-16,9.528580168071832e-23,5.420541270456564e-18,-1.1123463325685292e-24,1.0423926914734961e-23,4.809865037903567e-15,0.054,0.0,0.0,0.05898171798623722,0.8799993563287488,2.762004357713803e-14,1.4559908925342528e-34,7.382247128882212e-26,0.06599786445830354,-5.59214849822714e-23,9.788131406103054e-08,2.251642719591242e-22
1.1528853819430672e-11,0.08314471999999999,2.038807885704336e-06,1.2896277830542283e-06,9.792280247866125e-08,3.9506408929387775e-11,8.752448122260714e-11,9.551372764673792e-16,9.635994718467639e-23,5.466890694935806e-18,2.5307801371786343e-24,-3.021057363186342e-23,4.844188884983236e-15,0.054,0.0,0.0,0.058981714207933494,0.8799993551663395,2.784427084869876e-14,1.4795745680530363e-34,7.478898118677957e-26,0.06599786318178652,-1.8897555118801315e-23,9.805828253160416e-08,2.2753546481598986e-22
1.1549637321066829e-11,0.08314471999999999,2.039903627369311e-06,1.291952430147324e-06,9.809901327603538e-08,3.967721859280866e-11,8.798936776782376e-11,9.619832645463765e-16,9.744422561865416e-23,5.5135499082317364e-18,6.203681383885262e-25,-3.282128805032032e-23,4.878685848849683e-15,0.054,0.0,0.0,0.05898171043372894,0.8799993540039304,2.806988312999259e-14,1.503497828254083e-34,7.576637129719878e-26,0.06599786190936917,-1.4301086365453647e-23,9.823525179281812e-08,2.299273642494536e-22
1.1570420822702986e-11,0.08314471999999999,2.0409952850973797e-06,1.2942770765472048e-06,9.827522197622622e-08,3.98484194232338e-11,8.845589587965168e-11,9.688662193595978e-16,9.853871476487374e-23,5.5605203952019024e-18,1.6785307758490953e-25,-9.422529988415626e-24,4.913356421489967e-15,0.054,0.0,0.0,0.05898170666360829,0.8799993528415215,2.8296886242943618e-14,1.5277649555478979e-34,7.675474413716145e-26,0.0659978606410362,-3.717833102576979e-23,9.841222184579759e-08,2.3234011412467618e-22
1.1591204324339143e-11,0.08314471999999999,2.042082874108184e-06,1.2966017222532915e-06,9.845142857464054e-08,4.002001145150267e-11,8.892406844009022e-11,9.757862758238072e-16,9.964349449575748e-23,5.607803644930514e-18,-3.660634643053542e-24,2.824027330203761e-23,4.9482010950808464e-15,0.054,0.0,0.0,0.05898170289755632,0.8799993516791127,2.852528602210844e-14,1.5523802786369803e-34,7.775420299194019e-26,0.0659978593767724,-7.105932118346214e-23,9.858919269167041e-08,2.347738590448545e-22
1.16119878259753e-11,0.08314471999999999,2.043166409564673e-06,1.2989263672666932e-06,9.862763306668764e-08,4.0191994708128714e-11,8.939388833106439e-11,9.827435691162873e-16,1.0075865520253647e-22,5.655401150732656e-18,4.097028221582417e-24,-2.1857732631852223e-23,4.983220361987624e-15,0.054,0.0,0.0,0.05898169913555787,0.879999350516704,2.8755088314676056e-14,1.577348173086686e-34,7.876485196050163e-26,0.06599785811656263,-2.8771785798292233e-23,9.876616433156681e-08,2.3722874438655896e-22
1.1632771327611457e-11,0.08314471999999999,2.0442459065733648e-06,1.3012510115884592e-06,9.880383544777916e-08,4.0364369223302976e-11,8.986535843442508e-11,9.897382346748334e-16,1.0188426086705315e-22,5.703314410158286e-18,1.0712437580124088e-24,-3.6175040696163085e-23,5.018414714763085e-15,0.054,0.0,0.0,0.05898169537759784,0.8799993493542956,2.898629898046767e-14,1.6026730618574618e-34,7.978679593021963e-26,0.06599785686039178,-1.13958243213106e-23,9.894313676661968e-08,2.3970491627787173e-22
1.1653554829247614e-11,0.08314471999999999,2.045321380184452e-06,1.303575655218495e-06,9.898003571332917e-08,4.053713502689532e-11,9.033848163194906e-11,9.967704081978446e-16,1.0302038800853687e-22,5.751544924993705e-18,1.8986563840106339e-25,-1.1260922361690201e-23,5.053784646147109e-15,0.054,0.0,0.0,0.05898169162366117,0.8799993481918872,2.9218923891936644e-14,1.6283594155145404e-34,8.082014055763803e-26,0.06599785560824478,-3.5358576936855666e-23,9.912010999796444e-08,2.422025215823096e-22
1.167433833088377e-11,0.08314471999999999,2.046392845391974e-06,1.3059002981560697e-06,9.91562338587541e-08,4.0710292148455915e-11,9.081326080533851e-11,1.003840225644373e-15,1.0416712163079074e-22,5.80009420126408e-18,-6.402552924663709e-24,2.0738763770961798e-23,5.0893306490659864e-15,0.054,0.0,0.0,0.05898168787373287,0.8799993470294791,2.945296893416836e-14,1.654411752592269e-34,8.186499228158191e-26,0.06599785436010663,-6.079304607020945e-23,9.929708402673906e-08,2.447217079086304e-22
1.1695121832519928e-11,0.08314471999999999,2.0474603171341004e-06,1.3082249404016038e-06,9.933242987947279e-08,4.088384061721808e-11,9.128969883622043e-11,1.0109478232343141e-15,1.0532454613171344e-22,5.848963749237512e-18,6.114601866809384e-24,2.5945495564084726e-24,5.125053216631301e-15,0.054,0.0,0.0,0.058981684127798,0.8799993458670711,2.968844000488013e-14,1.6808346401712936e-34,8.292145836346383e-26,0.06599785311596243,-5.525499678871905e-23,9.947405885408401e-08,2.472626236419954e-22
1.1715905334156085e-11,0.08314471999999999,2.0485238102933785e-06,1.3105495819553943e-06,9.950862377090642e-08,4.1057780462101667e-11,9.176779860614699e-11,1.0180933374483359e-15,1.0649273257490244e-22,5.8981550834287525e-18,-1.2672480896230823e-23,4.8842669069356886e-23,5.1609528421389804e-15,0.054,0.0,0.0,0.05898168038584168,0.8799993447046631,2.9925343014420905e-14,1.7076326943910145e-34,8.398964686834404e-26,0.06599785187579728,-8.287845631946627e-23,9.965103448114228e-08,2.4982541792731394e-22
