Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9)
5.7677516336109695e-08,0.066515776,0.938,0.0,0.00011268070173753848,0.0,6.361915415982786e-10,2.925014261899821e-07,0.0,0.0,0.0392482621045725,0.009943693601909512,0.04999915651172742,0.0,0.0,0.001999707498573813,0.0,7.749465244643298e-07,1.3644730464424664e-07
5.792771415712438e-08,0.066515776,0.938,0.0,0.00011316674836448215,0.0,6.420228503468032e-10,2.924977982238412e-07,0.0,0.0,0.03924777539626409,0.009943450744412037,0.04999915618388128,0.0,0.0,0.001999707502201779,0.0,7.749369072957781e-07,1.3711639994697697e-07
5.817791197813907e-08,0.066515776,0.938,0.0,0.0001136527706275471,0.0,6.478764366456211e-10,2.92494170442935e-07,0.0,0.0,0.03924728871318498,0.009943207898868796,0.04999915585646762,0.0,0.0,0.00199970750582956,0.0,7.749272907750442e-07,1.3778460669999312e-07
5.842810979915376e-08,0.066515776,0.938,0.0,0.00011413876851410625,0.0,6.537521076399641e-10,2.9249054284756796e-07,0.0,0.0,0.03924680205537737,0.009942965065278815,0.049999155529501224,0.0,0.0,0.001999707509457155,0.0,7.749176749039664e-07,1.38451895563295e-07
5.8678307620168447e-08,0.066515776,0.938,0.0,0.00011462474201149082,0.0,6.59649667745142e-10,2.9248691543804603e-07,0.0,0.0,0.039246315422883496,0.00994272224364112,0.049999155202996894,0.0,0.0,0.0019997075130845643,0.0,7.749080596843714e-07,1.3911823710866705e-07
5.8928505441183135e-08,0.066515776,0.938,0.0,0.00011511069110699185,0.0,6.655689186556653e-10,2.9248328821467595e-07,0.0,0.0,0.039245828815745815,0.009942479433954736,0.04999915487696948,0.0,0.0,0.001999707516711788,0.0,7.748984451180755e-07,1.3978360182332144e-07
5.917870326219782e-08,0.066515776,0.938,0.0,0.00011559661578786225,0.0,6.715096593550887e-10,2.924796611777654e-07,0.0,0.0,0.039245342234006865,0.009942236636218686,0.04999915455143388,0.0,0.0,0.0019997075203388253,0.0,7.748888312068825e-07,1.4044796011360054e-07
5.942890108321251e-08,0.066515776,0.938,0.0,0.00011608251604131862,0.0,6.774716861265708e-10,2.924760343276234e-07,0.0,0.0,0.039244855677709294,0.009941993850431999,0.049999154226405024,0.0,0.0,0.0019997075239656754,0.0,7.748792179525836e-07,1.411112823087377e-07
5.96790989042272e-08,0.066515776,0.938,0.0,0.00011656839185454309,0.0,6.834547925641567e-10,2.9247240766455947e-07,0.0,0.0,0.039244369146895865,0.009941751076593699,0.04999915390189788,0.0,0.0,0.001999707527592338,0.0,7.748696053569575e-07,1.4177353866467501e-07
5.99292967252419e-08,0.066515776,0.938,0.0,0.00011705424321468531,0.0,6.894587695847877e-10,2.9246878118888474e-07,0.0,0.0,0.03924388264160945,0.00994150831470281,0.049999153577927474,0.0,0.0,0.0019997075312188145,0.0,7.748599934217697e-07,1.4243469936793757e-07
6.01794945462566e-08,0.066515776,0.938,0.0,0.00011754007010886448,0.0,6.954834054410481e-10,2.9246515490091056e-07,0.0,0.0,0.03924339616189303,0.009941265564758352,0.04999915325450884,0.0,0.0,0.0019997075348451025,0.0,7.748503821487717e-07,1.4309473453956506e-07
6.042969236727129e-08,0.066515776,0.938,0.0,0.00011802587252417117,0.0,7.015284857346415e-10,2.9246152880094996e-07,0.0,0.0,0.039242909707789646,0.009941022826759353,0.04999915293165706,0.0,0.0,0.0019997075384712024,0.0,7.748407715397007e-07,1.4375361423909785e-07
6.067989018828598e-08,0.066515776,0.938,0.0,0.00011851165044766954,0.0,7.075937934306156e-10,2.924579028893161e-07,0.0,0.0,0.03924242327934246,0.009940780100704837,0.04999915260938725,0.0,0.0,0.0019997075420971136,0.0,7.748311615962796e-07,1.4441130846861866e-07
6.093008800930068e-08,0.066515776,0.938,0.0,0.0001189974038663992,0.0,7.136791088723266e-10,2.924542771663238e-07,0.0,0.0,0.039241936876594705,0.009940537386593819,0.04999915228771451,0.0,0.0,0.001999707545722837,0.0,7.748215523202147e-07,1.4506778717684836e-07
6.118028583031537e-08,0.066515776,0.938,0.0,0.00011948313276737738,0.0,7.197842097971546e-10,2.9245065163228816e-07,0.0,0.0,0.03924145049958969,0.009940294684425326,0.04999915196665402,0.0,0.0,0.001999707549348371,0.0,7.748119437131983e-07,1.4572302026329448e-07
6.143048365133007e-08,0.066515776,0.938,0.0,0.00011996883713760101,0.0,7.259088713529683e-10,2.924470262875251e-07,0.0,0.0,0.03924096414837076,0.009940051994198378,0.04999915164622097,0.0,0.0,0.0019997075529737153,0.0,7.748023357769048e-07,1.4637697758245298e-07
6.168068147234476e-08,0.066515776,0.938,0.0,0.00012045451696404875,0.0,7.320528661153441e-10,2.924434011323516e-07,0.0,0.0,0.03924047782298137,0.009939809315911997,0.04999915132643055,0.0,0.0,0.001999707556598871,0.0,7.747927285129934e-07,1.470296289480614e-07
6.193087929335946e-08,0.066515776,0.938,0.0,0.00012094017223368337,0.0,7.382159641055426e-10,2.9243977616708537e-07,0.0,0.0,0.039239991523465,0.009939566649565204,0.049999151007297994,0.0,0.0,0.0019997075602238364,0.0,7.747831219231047e-07,1.4768094413740263e-07
6.218107711437415e-08,0.066515776,0.938,0.0,0.00012142580293345361,0.0,7.443979328092404e-10,2.9243615139204444e-07,0.0,0.0,0.0392395052498652,0.009939323995157014,0.04999915068883855,0.0,0.0,0.0019997075638486113,0.0,7.747735160088633e-07,1.48330892895659e-07
6.243127493538885e-08,0.066515776,0.938,0.0,0.00012191140905029658,0.0,7.505985371960293e-10,2.924325268075479e-07,0.0,0.0,0.039239019002225525,0.009939081352686452,0.04999915037106747,0.0,0.0,0.0019997075674731955,0.0,7.747639107718738e-07,1.4897944494031501e-07
6.268147275640354e-08,0.066515776,0.938,0.0,0.00012239699057113996,0.0,7.568175397396686e-10,2.9242890241391527e-07,0.0,0.0,0.0392385327805896,0.009938838722152536,0.049999150054000005,0.0,0.0,0.0019997075710975897,0.0,7.747543062137229e-07,1.4962656996560816e-07
6.293167057741824e-08,0.066515776,0.938,0.0,0.0001228825474829041,0.0,7.630547004391082e-10,2.9242527821146665e-07,0.0,0.0,0.039238046585001074,0.009938596103554286,0.04999914973765147,0.0,0.0,0.001999707574721792,0.0,7.747447023359787e-07,1.5027223764702665e-07
6.318186839843293e-08,0.066515776,0.938,0.0,0.00012336807977250447,0.0,7.693097768402713e-10,2.9242165420052286e-07,0.0,0.0,0.039237560415503615,0.009938353496890715,0.04999914942203712,0.0,0.0,0.001999707578345803,0.0,7.747350991401895e-07,1.5091641764585312e-07
6.343206621944762e-08,0.066515776,0.938,0.0,0.00012385358742685385,0.0,7.755825240586055e-10,2.9241803038140503e-07,0.0,0.0,0.03923707427214089,0.009938110902160846,0.04999914910717228,0.0,0.0,0.0019997075819696217,0.0,7.747254966278831e-07,1.5155907961375317e-07
6.368226404046232e-08,0.066515776,0.938,0.0,0.0001243390704328646,0.0,7.818726948023943e-10,2.924144067544347e-07,0.0,0.0,0.03923658815495657,0.009937868319363696,0.04999914879307223,0.0,0.0,0.001999707585593249,0.0,7.747158948005668e-07,1.5220019319740723e-07
6.393246186147701e-08,0.066515776,0.938,0.0,0.00012482452877745097,0.0,7.881800393968364e-10,2.924107833199338e-07,0.0,0.0,0.03923610206399437,0.009937625748498278,0.04999914847975228,0.0,0.0,0.0019997075892166836,0.0,7.747062936597269e-07,1.528397280431859e-07
6.418265968249171e-08,0.066515776,0.938,0.0,0.00012530996244753165,0.0,7.945043058088907e-10,2.9240716007822516e-07,0.0,0.0,0.03923561599929795,0.009937383189563607,0.04999914816722772,0.0,0.0,0.001999707592839925,0.0,7.746966932068289e-07,1.5347765380186558e-07
6.44328575035064e-08,0.066515776,0.938,0.0,0.00012579537143003188,0.0,8.008452396728804e-10,2.924035370296311e-07,0.0,0.0,0.039235129960911004,0.009937140642558708,0.04999914785551384,0.0,0.0,0.001999707596462974,0.0,7.746870934433157e-07,1.5411394013338508e-07
6.46830553245211e-08,0.066515776,0.938,0.0,0.00012628075571188588,0.0,8.072025843168638e-10,2.9239991417447466e-07,0.0,0.0,0.03923464394887715,0.00993689810748259,0.049999147544625956,0.0,0.0,0.001999707600085829,0.0,7.74677494370608e-07,1.5474855671164075e-07
6.493325314553579e-08,0.066515776,0.938,0.0,0.00012676611528003947,0.0,8.135760807897627e-10,2.923962915130792e-07,0.0,0.0,0.039234157963240035,0.00993665558433427,0.04999914723457932,0.0,0.0,0.00199970760370849,0.0,7.746678959901037e-07,1.553814732293194e-07
6.518345096655049e-08,0.066515776,0.938,0.0,0.00012725145012145226,0.0,8.199654678892522e-10,2.92392669045768e-07,0.0,0.0,0.03923367200404321,0.00993641307311276,0.04999914692538923,0.0,0.0,0.001999707607330957,0.0,7.746582983031772e-07,1.5601265940276768e-07
6.543364878756518e-08,0.066515776,0.938,0.0,0.00012773676022310003,0.0,8.263704821904034e-10,2.923890467728647e-07,0.0,0.0,0.03923318607133024,0.009936170573817075,0.04999914661707093,0.0,0.0,0.00199970761095323,0.0,7.746487013111796e-07,1.566420849768961e-07
6.568384660857988e-08,0.066515776,0.938,0.0,0.00012822204557197747,0.0,8.327908580750836e-10,2.9238542469469265e-07,0.0,0.0,0.03923270016514461,0.009935928086446232,0.04999914630963966,0.0,0.0,0.001999707614575309,0.0,7.746391050154371e-07,1.5726971973011695e-07
6.593404442959457e-08,0.066515776,0.938,0.0,0.0001287073061551005,0.0,8.392263277621061e-10,2.9238180281157567e-07,0.0,0.0,0.03923221428552974,0.009935685610999239,0.04999914600311066,0.0,0.0,0.001999707618197192,0.0,7.746295094172518e-07,1.5789553347931466e-07
6.618424225060927e-08,0.066515776,0.938,0.0,0.00012919254195950858,0.0,8.456766213381257e-10,2.923781811238373e-07,0.0,0.0,0.03923172843252902,0.009935443147475112,0.0499991456974991,0.0,0.0,0.0019997076218188797,0.0,7.746199145179011e-07,1.5851949608484646e-07
6.643444007162396e-08,0.066515776,0.938,0.0,0.0001296777529722675,0.0,8.521414667892795e-10,2.923745596318009e-07,0.0,0.0,0.03923124260618574,0.009935200695872864,0.049999145392820195,0.0,0.0,0.0019997076254403712,0.0,7.746103203186359e-07,1.5914157745557268e-07
6.668463789263865e-08,0.066515776,0.938,0.0,0.0001301629391804717,0.0,8.586205900335675e-10,2.9237093833579026e-07,0.0,0.0,0.0392307568065431,0.009934958256191508,0.04999914508908909,0.0,0.0,0.0019997076290616676,0.0,7.746007268206823e-07,1.5976174755391498e-07
6.693483571365335e-08,0.066515776,0.938,0.0,0.00013064810057124691,0.0,8.651137149539664e-10,2.923673172361281e-07,0.0,0.0,0.039230271033644244,0.009934715828430049,0.0499991447863209,0.0,0.0,0.001999707632682767,0.0,7.745911340252389e-07,1.6037997640094088e-07
6.718503353466804e-08,0.066515776,0.938,0.0,0.00013113323713175257,0.0,8.71620563432272e-10,2.9236369633313765e-07,0.0,0.0,0.03922978528753221,0.009934473412587503,0.04999914448453072,0.0,0.0,0.00199970763630367,0.0,7.745815419334784e-07,1.6099623408147276e-07
6.743523135568274e-08,0.066515776,0.938,0.0,0.00013161834884918452,0.0,8.781408553836716e-10,2.9236007562714146e-07,0.0,0.0,0.03922929956824991,0.009934231008662881,0.04999914418373362,0.0,0.0,0.0019997076399243764,0.0,7.745719505465461e-07,1.616104907492205e-07
6.768542917669743e-08,0.066515776,0.938,0.0,0.00013210343571077736,0.0,8.846743087920275e-10,2.92356455118462e-07,0.0,0.0,0.039228813875840166,0.009933988616655193,0.049999143883944636,0.0,0.0,0.0019997076435448852,0.0,7.745623598655601e-07,1.6222271663193567e-07
6.793562699771213e-08,0.066515776,0.938,0.0,0.0001325884977038071,0.0,8.912206397458781e-10,2.9235283480742103e-07,0.0,0.0,0.039228328210345685,0.009933746236563444,0.04999914358517874,0.0,0.0,0.0019997076471651963,0.0,7.745527698916098e-07,1.628328820365856e-07
6.818582481872682e-08,0.066515776,0.938,0.0,0.00013307353481559398,0.0,8.977795624751449e-10,2.923492146943402e-07,0.0,0.0,0.03922784257180904,0.009933503868386649,0.049999143287450885,0.0,0.0,0.001999707650785309,0.0,7.745431806257572e-07,1.6344095735454583e-07
6.843602263974152e-08,0.066515776,0.938,0.0,0.00013355854703350455,0.0,9.04350789388536e-10,2.9234559477954046e-07,0.0,0.0,0.03922735696027266,0.009933261512123818,0.04999914299077597,0.0,0.0,0.001999707654405224,0.0,7.745335920690345e-07,1.6404691306680937e-07
6.868622046075621e-08,0.066515776,0.938,0.0,0.00013404353434495476,0.0,9.109340311116433e-10,2.9234197506334213e-07,0.0,0.0,0.03922687137577885,0.009933019167773952,0.04999914269516886,0.0,0.0,0.00199970765802494,0.0,7.745240042224457e-07,1.6465071974921078e-07
6.893641828177091e-08,0.066515776,0.938,0.0,0.00013452849673741232,0.0,9.175289965257227e-10,2.9233835554606515e-07,0.0,0.0,0.03922638581836976,0.009932776835336062,0.04999914240064435,0.0,0.0,0.001999707661644457,0.0,7.745144170869652e-07,1.6525234807766363e-07
6.91866161027856e-08,0.066515776,0.938,0.0,0.0001350134341983991,0.0,9.24135392807151e-10,2.923347362280287e-07,0.0,0.0,0.039225900288087354,0.00993253451480916,0.049999142107217204,0.0,0.0,0.0019997076652637754,0.0,7.74504830663537e-07,1.6585176883340961e-07
6.94368139238003e-08,0.066515776,0.938,0.0,0.00013549834671549427,0.0,9.3075292546755e-10,2.923311171095509e-07,0.0,0.0,0.03922541478497348,0.00993229220619225,0.04999914181490211,0.0,0.0,0.001999707668882894,0.0,7.744952449530757e-07,1.6644895290827705e-07
6.968701174481499e-08,0.066515776,0.938,0.0,0.00013598323427633634,0.0,9.373812983945702e-10,2.9232749819094944e-07,0.0,0.0,0.03922492930906978,0.009932049909484335,0.049999141523713715,0.0,0.0,0.0019997076725018124,0.0,7.74485659956465e-07,1.6704387130994773e-07
6.993720956582969e-08,0.066515776,0.938,0.0,0.00013646809686862615,0.0,9.4402021389332e-10,2.9232387947254137e-07,0.0,0.0,0.03922444386041772,0.009931807624684423,0.049999141233666604,0.0,0.0,0.0019997076761205305,0.0,7.744760756745577e-07,1.6763649516722988e-07
7.018740738684438e-08,0.066515776,0.938,0.0,0.0001369529344801294,0.0,9.506693727284427e-10,2.9232026095464235e-07,0.0,0.0,0.03922395843905858,0.009931565351791526,0.04999914094477531,0.0,0.0,0.0019997076797390488,0.0,7.744664921081757e-07,1.682267957353355e-07
7.043760520785907e-08,0.066515776,0.938,0.0,0.00013743774709867903,0.0,9.573284741668095e-10,2.923166426375673e-07,0.0,0.0,0.03922347304503344,0.009931323090804644,0.04999914065705427,0.0,0.0,0.001999707683357366,0.0,7.744569092581093e-07,1.6881474440115974e-07
7.068780302887377e-08,0.066515776,0.938,0.0,0.00013792253471217825,0.0,9.639972160208508e-10,2.923130245216302e-07,0.0,0.0,0.039222987678383156,0.00993108084172278,0.04999914037051789,0.0,0.0,0.0019997076869754816,0.0,7.744473271251169e-07,1.6940031268856202e-07
7.093800084988846e-08,0.066515776,0.938,0.0,0.0001384072973086028,0.0,9.70675294692476e-10,2.923094066071437e-07,0.0,0.0,0.0392225023391484,0.00993083860454494,0.04999914008518047,0.0,0.0,0.0019997076905933957,0.0,7.744377457099243e-07,1.6998347226364481e-07
7.118819867090316e-08,0.066515776,0.938,0.0,0.00013889203487600372,0.0,9.773624052176042e-10,2.9230578889441975e-07,0.0,0.0,0.039222017027369625,0.009930596379270133,0.049999139801056275,0.0,0.0,0.0019997076942111086,0.0,7.744281650132265e-07,1.705641949400299e-07
7.143839649191785e-08,0.066515776,0.938,0.0,0.00013937674740250984,0.0,9.840582413112755e-10,2.923021713837687e-07,0.0,0.0,0.039221531743087026,0.009930354165897357,0.049999139518159465,0.0,0.0,0.00199970769782862,0.0,7.744185850356839e-07,1.711424526841298e-07
7.168859431293255e-08,0.066515776,0.938,0.0,0.00013986143487633063,0.0,9.907624954133372e-10,2.922985540754999e-07,0.0,0.0,0.03922104648634058,0.00993011196442562,0.049999139236504134,0.0,0.0,0.001999707701445928,0.0,7.744090057779255e-07,1.717182176204118e-07
7.193879213394724e-08,0.066515776,0.938,0.0,0.00014034609728575848,0.0,9.974748587346895e-10,2.922949369699211e-07,0.0,0.0,0.03922056125717002,0.009929869774853916,0.04999913895610428,0.0,0.0,0.0019997077050630334,0.0,7.743994272405459e-07,1.7229146203665344e-07
7.218898995496194e-08,0.066515776,0.938,0.0,0.0001408307346191716,0.0,1.0041950213040863e-09,2.9229132006733923e-07,0.0,0.0,0.039220076055614804,0.009929627597181257,0.04999913867697384,0.0,0.0,0.0019997077086799367,0.0,7.743898494241066e-07,1.7286215838918757e-07
7.243918777597663e-08,0.066515776,0.938,0.0,0.00014131534686503633,0.0,1.0109226720154613e-09,2.9228770336805917e-07,0.0,0.0,0.039219590881714166,0.009929385431406642,0.04999913839912665,0.0,0.0,0.001999707712296636,0.0,7.74380272329136e-07,1.7343027930813385e-07
7.268938559699133e-08,0.066515776,0.938,0.0,0.00014179993401190985,0.0,1.0176574986757862e-09,2.922840868723849e-07,0.0,0.0,0.039219105735507034,0.009929143277529072,0.04999913812257647,0.0,0.0,0.0019997077159131316,0.0,7.743706959561281e-07,1.7399579760261643e-07
7.293958341800602e-08,0.066515776,0.938,0.0,0.00014228449604844286,0.0,1.024399188053435e-09,2.922804705806182e-07,0.0,0.0,0.0392186206170321,0.009928901135547551,0.04999913784733694,0.0,0.0,0.0019997077195294233,0.0,7.743611203055422e-07,1.7455868626596458e-07
7.318978123902072e-08,0.066515776,0.938,0.0,0.00014276903296338194,0.0,1.0311474259270415e-09,2.9227685449305993e-07,0.0,0.0,0.03921813552632772,0.009928659005461074,0.04999913757342164,0.0,0.0,0.001999707723145511,0.0,7.743515453778038e-07,1.7511891848089474e-07
7.343997906003541e-08,0.066515776,0.938,0.0,0.00014325354474557203,0.0,1.0379018971348365e-09,2.92273238610009e-07,0.0,0.0,0.039217650463432,0.009928416887268646,0.04999913730084403,0.0,0.0,0.0019997077267613936,0.0,7.743419711733038e-07,1.7567646762467228e-07
7.36901768810501e-08,0.066515776,0.938,0.0,0.0001437380313839595,0.0,1.0446622856244576e-09,2.922696229317624e-07,0.0,0.0,0.03921716542838274,0.009928174780969268,0.04999913702961749,0.0,0.0,0.001999707730377072,0.0,7.743323976923988e-07,1.7623130727425046e-07
7.39403747020648e-08,0.066515776,0.938,0.0,0.00014422249286759396,0.0,1.0514282745032001e-09,2.922660074586157e-07,0.0,0.0,0.03921668042121741,0.00992793268656194,0.049999136759755286,0.0,0.0,0.001999707733992545,0.0,7.743228249354091e-07,1.7678341121138484e-07
7.41905725230795e-08,0.066515776,0.938,0.0,0.0001447069291856311,0.0,1.058199546088708e-09,2.9226239219086256e-07,0.0,0.0,0.03921619544197318,0.009927690604045655,0.049999136491270565,0.0,0.0,0.0019997077376078124,0.0,7.743132529026206e-07,1.7733275342772148e-07
7.444077034409419e-08,0.066515776,0.938,0.0,0.0001451913403273354,0.0,1.06497578196009e-09,2.9225877712879454e-07,0.0,0.0,0.039215710490686916,0.009927448533419418,0.049999136224176406,0.0,0.0,0.0019997077412228746,0.0,7.743036815942845e-07,1.7787930812985646e-07
7.469096816510888e-08,0.066515776,0.938,0.0,0.00014567572628208233,0.0,1.0717566630094295e-09,2.9225516227270143e-07,0.0,0.0,0.0392152255673951,0.00992720647468223,0.04999913595848575,0.0,0.0,0.0019997077448377313,0.0,7.742941110106155e-07,1.7842304974436488e-07
7.494116598612358e-08,0.066515776,0.938,0.0,0.00014616008703936082,0.0,1.0785418694936887e-09,2.922515476228711e-07,0.0,0.0,0.039214740672133944,0.009926964427833085,0.04999913569421141,0.0,0.0,0.001999707748452381,0.0,7.742845411517934e-07,1.7896395292279766e-07
7.519136380713827e-08,0.066515776,0.938,0.0,0.00014664442258877574,0.0,1.0853310810869818e-09,2.9224793317958925e-07,0.0,0.0,0.03921425580493928,0.00992672239287098,0.04999913543136614,0.0,0.0,0.001999707752066824,0.0,7.742749720179623e-07,1.795019925466437e-07
7.544156162815297e-08,0.066515776,0.938,0.0,0.00014712873292005053,0.0,1.0921239769332044e-09,2.9224431894313934e-07,0.0,0.0,0.039213770965846564,0.009926480369794915,0.04999913516996249,0.0,0.0,0.001999707755681061,0.0,7.742654036092295e-07,1.8003714373225575e-07
7.569175944916766e-08,0.066515776,0.938,0.0,0.00014761301802302917,0.0,1.0989202356989964e-09,2.9224070491380285e-07,0.0,0.0,0.03921328615489093,0.009926238358603887,0.04999913491001299,0.0,0.0,0.0019997077592950902,0.0,7.74255835925668e-07,1.8056938183573801e-07
7.594195727018236e-08,0.066515776,0.938,0.0,0.0001480972778876791,0.0,1.1057195356270311e-09,2.922370910918591e-07,0.0,0.0,0.039212801372107135,0.009925996359296892,0.04999913465152999,0.0,0.0,0.0019997077629089117,0.0,7.742462689673136e-07,1.8109868245779337e-07
