Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
5.1359790068403835e-17,0.043484688560000005,0.054,0.0,7.45149427982643e-12,0.0,0.0,1.2984728381350912e-11,0.0,0.0,0.02573300380162237,0.8799999999962743,0.0,0.0,0.0,0.06599999998701529,0.0
9.244762212355209e-17,0.043484688560000005,0.054,0.0,1.3412689695218292e-11,0.0,0.0,2.33725109616384e-11,0.0,0.0,0.025733003785273392,0.8799999999932937,0.0,0.0,0.0,0.0659999999766275,0.0
1.7462328623384858e-16,0.043484688560000005,0.054,0.0,2.533508050321791e-11,0.0,0.0,4.4148075788634504e-11,0.0,0.0,0.025733003752575437,0.8799999999873325,0.0,0.0,0.0,0.06599999995585194,0.0
3.3897461445444157e-16,0.043484688560000005,0.054,0.0,4.917986202807922e-11,0.0,0.0,8.569920410828914e-11,0.0,0.0,0.025733003687179526,0.8799999999754101,0.0,0.0,0.0,0.06599999991430082,0.0
6.676772708956275e-16,0.043484688560000005,0.054,0.0,9.686942471324923e-11,0.0,0.0,1.6880145541023495e-10,0.0,0.0,0.025733003556387714,0.8799999999515653,0.0,0.0,0.0,0.06599999983119856,0.0
1.3250825837779994e-15,0.043484688560000005,0.054,0.0,1.9224854862537747e-10,0.0,0.0,3.350059366646527e-10,0.0,0.0,0.02573300329480411,0.8799999999038758,0.0,0.0,0.0,0.06599999966499409,0.0
2.6398932095427433e-15,0.043484688560000005,0.054,0.0,3.8300679061678647e-10,0.0,0.0,6.674148137755957e-10,0.0,0.0,0.025733002771636985,0.8799999998084966,0.0,0.0,0.0,0.06599999933258521,0.0
5.269514461072231e-15,0.043484688560000005,0.054,0.0,7.645232512682214e-10,0.0,0.0,1.332232226406047e-09,0.0,0.0,0.02573300172530311,0.8799999996177384,0.0,0.0,0.0,0.0659999986677678,0.0
1.0528756964131206e-14,0.043484688560000005,0.054,0.0,1.5275560792456228e-09,0.0,0.0,2.6618656853024707e-09,0.0,0.0,0.025732999632636824,0.879999999236222,0.0,0.0,0.0,0.06599999733813434,0.0
1.5787999467190182e-14,0.043484688560000005,0.054,0.0,2.2905887827891517e-09,0.0,0.0,3.991497322381255e-09,0.0,0.0,0.025732997539972484,0.8799999988547058,0.0,0.0,0.0,0.0659999960085027,0.0
2.104724197024916e-14,0.043484688560000005,0.054,0.0,3.053621361898927e-09,0.0,0.0,5.321127137644729e-09,0.0,0.0,0.02573299544731009,0.8799999984731894,0.0,0.0,0.0,0.06599999467887288,0.0
3.156572697636711e-14,0.043484688560000005,0.054,0.0,4.57968614681788e-09,0.0,0.0,7.980381302738671e-09,0.0,0.0,0.02573299126199114,0.8799999977101571,0.0,0.0,0.0,0.06599999201961873,0.0
4.208421198248506e-14,0.043484688560000005,0.054,0.0,6.105750434003374e-09,0.0,0.0,1.063962818060168e-08,0.0,0.0,0.025732987076679977,0.8799999969471248,0.0,0.0,0.0,0.06599998936037185,0.0
5.2602696988603016e-14,0.043484688560000005,0.054,0.0,7.631814223456373e-09,0.0,0.0,1.329886777125264e-08,0.0,0.0,0.0257329828913766,0.8799999961840929,0.0,0.0,0.0,0.06599998670113226,0.0
6.312118199472097e-14,0.043484688560000005,0.054,0.0,9.157877515177873e-09,0.0,0.0,1.5958100074710925e-08,0.0,0.0,0.025732978706081,0.8799999954210613,0.0,0.0,0.0,0.06599998404189995,0.0
8.415815200695687e-14,0.043484688560000005,0.054,0.0,1.2210002605430044e-08,0.0,0.0,2.127654282012109e-08,0.0,0.0,0.025732970335513167,0.8799999938949988,0.0,0.0,0.0,0.0659999787234572,0.0
1.0519512201919277e-13,0.043484688560000005,0.054,0.0,1.526212570476782e-08,0.0,0.0,2.6594956416987137e-08,0.0,0.0,0.025732961964976465,0.8799999923689373,0.0,0.0,0.0,0.06599997340504361,0.0
1.2623209203142868e-13,0.043484688560000005,0.054,0.0,1.831424681319956e-08,0.0,0.0,3.1913340865472145e-08,0.0,0.0,0.025732953594470906,0.8799999908428768,0.0,0.0,0.0,0.06599996808665916,0.0
1.683060320559005e-13,0.043484688560000005,0.054,0.0,2.4418483057377425e-08,0.0,0.0,4.255002231793345e-08,0.0,0.0,0.025732936853553212,0.8799999877907587,0.0,0.0,0.0,0.0659999574499777,0.0
2.1037997208037232e-13,0.043484688560000005,0.054,0.0,3.0522711338028355e-08,0.0,0.0,5.318658717876802e-08,0.0,0.0,0.02573292011276007,0.8799999847386446,0.0,0.0,0.0,0.06599994681341284,0.0
2.945278521293159e-13,0.043484688560000005,0.054,0.0,4.273114400900618e-08,0.0,0.0,7.445936713056903e-08,0.0,0.0,0.02573288663154745,0.8799999786344284,0.0,0.0,0.0,0.0659999255406329,0.0
3.7867573217825954e-13,0.043484688560000005,0.054,0.0,5.4939544826647704e-08,0.0,0.0,9.573168073092073e-08,0.0,0.0,0.02573285315083303,0.8799999725302278,0.0,0.0,0.0,0.06599990426831928,0.0
5.469714922761468e-13,0.043484688560000005,0.054,0.0,7.935625090398e-08,0.0,0.0,1.3827490891744782e-07,0.0,0.0,0.025732786190898766,0.8799999603218748,0.0,0.0,0.0,0.06599986172509109,0.0
7.152672523740341e-13,0.043484688560000005,0.054,0.0,1.0377282957414258e-07,0.0,0.0,1.8081627181871484e-07,0.0,0.0,0.025732719232957196,0.8799999481135856,0.0,0.0,0.0,0.06599981918372819,0.0
1e-12,0.043484688560000005,0.054,0.0,1.4508195527046307e-07,0.0,0.0,2.527860252085374e-07,0.0,0.0,0.02573260595407811,0.8799999274590226,0.0,0.0,0.0,0.0659997472139748,0.0
1.0518587725698084e-12,0.043484688560000005,0.054,0.0,1.526056047094274e-07,0.0,0.0,2.6589340208691496e-07,0.0,0.0,0.025732585323051792,0.8799999236971979,0.0,0.0,0.0,0.06599973410659792,0.0
1.388450292765583e-12,0.043484688560000005,0.054,0.0,2.0143787026543888e-07,0.0,0.0,3.509630721784051e-07,0.0,0.0,0.025732451421116145,0.8799998992810651,0.0,0.0,0.0,0.06599964903692782,0.0
2.0616333331571316e-12,0.043484688560000005,0.054,0.0,2.9910087277136946e-07,0.0,0.0,5.210800344024305e-07,0.0,0.0,0.025732183641151415,0.8799998504495639,0.0,0.0,0.0,0.0659994789199656,0.0
2.7348163735486807e-12,0.043484688560000005,0.054,0.0,3.9676183735536956e-07,0.0,0.0,6.911671636327854e-07,0.0,0.0,0.0257319158930576,0.8799998016190815,0.0,0.0,0.0,0.06599930883283638,0.0
3.4079994139402298e-12,0.043484688560000005,0.054,0.0,4.944207642808268e-07,0.0,0.0,8.612244650105932e-07,0.0,0.0,0.025731648176829297,0.8799997527896181,0.0,0.0,0.0,0.065999138775535,0.0
4.081182454331779e-12,0.043484688560000005,0.054,0.0,5.920776538110787e-07,0.0,0.0,1.031251943676068e-06,0.0,0.0,0.025731380492461098,0.8799997039611733,0.0,0.0,0.0,0.06599896874805633,0.0
4.754365494723328e-12,0.043484688560000005,0.054,0.0,6.897325062094137e-07,0.0,0.0,1.2012496047685197e-06,0.0,0.0,0.025731112839947612,0.8799996551337472,0.0,0.0,0.0,0.06599879875039524,0.0
6.100731575506425e-12,0.043484688560000005,0.054,0.0,8.850361006632532e-07,0.0,0.0,1.541155494787356e-06,0.0,0.0,0.025730577630463138,0.8799995574819498,0.0,0.0,0.0,0.06599845884450523,0.0
7.447097656289523e-12,0.043484688560000005,0.054,0.0,1.0803315497476737e-06,0.0,0.0,1.8809421761637335e-06,0.0,0.0,0.025730042548332676,0.8799994598342253,0.0,0.0,0.0,0.06599811905782386,0.0
8.793463737072622e-12,0.043484688560000005,0.054,0.0,1.275618855567221e-06,0.0,0.0,2.2206096899799966e-06,0.0,0.0,0.02572950759351304,0.8799993621905724,0.0,0.0,0.0,0.06599777939031004,0.0
1e-11,0.043484688560000005,0.054,0.0,1.450617250809366e-06,0.0,0.0,2.524899073281782e-06,0.0,0.0,0.025729028305734498,0.8799992746913748,0.0,0.0,0.0,0.06599747510092674,0.0
1.013982981785572e-11,0.043484688560000005,0.054,0.0,1.4708980202256654e-06,0.0,0.0,2.56015807730436e-06,0.0,0.0,0.025728972765961058,0.8799992645509901,0.0,0.0,0.0,0.06599743984192272,0.0
1.2832561979421916e-11,0.043484688560000005,0.054,0.0,1.8614319344704687e-06,0.0,0.0,3.2388976366796304e-06,0.0,0.0,0.025727903492487433,0.879999069284033,0.0,0.0,0.0,0.06599676110236334,0.0
1.8218026302554305e-11,0.043484688560000005,0.054,0.0,2.642402161506782e-06,0.0,0.0,4.594949042957998e-06,0.0,0.0,0.02572576647085412,0.8799986787989195,0.0,0.0,0.0,0.06599540505095706,0.0
2.3064944193373456e-11,0.043484688560000005,0.054,0.0,3.3451641920772675e-06,0.0,0.0,5.8137695105372525e-06,0.0,0.0,0.02572384488835597,0.8799983274179042,0.0,0.0,0.0,0.0659941862304895,0.0
2.7911862084192607e-11,0.043484688560000005,0.054,0.0,4.047821001580142e-06,0.0,0.0,7.031051729109427e-06,0.0,0.0,0.025721924949327898,0.8799979760894995,0.0,0.0,0.0,0.0659929689482709,0.0
3.275877997501176e-11,0.043484688560000005,0.054,0.0,4.750372687702805e-06,0.0,0.0,8.246797606238394e-06,0.0,0.0,0.02572000665176465,0.8799976248136565,0.0,0.0,0.0,0.0659917532023938,0.0
3.760569786583091e-11,0.043484688560000005,0.054,0.0,5.4528193480029096e-06,0.0,0.0,9.46100904711724e-06,0.0,0.0,0.025718089993663467,0.8799972735903263,0.0,0.0,0.0,0.06599053899095293,0.0
4.245261575665006e-11,0.043484688560000005,0.054,0.0,6.155161079908578e-06,0.0,0.0,1.0673687954571649e-05,0.0,0.0,0.025716174973024107,0.8799969224194603,0.0,0.0,0.0,0.06598932631204546,0.0
4.729953364746921e-11,0.043484688560000005,0.054,0.0,6.85739798071859e-06,0.0,0.0,1.188483622906289e-05,0.0,0.0,0.025714261587848807,0.8799965713010098,0.0,0.0,0.0,0.06598811516377097,0.0
5.699336942910752e-11,0.043484688560000005,0.054,0.0,8.261557677601072e-06,0.0,0.0,1.430254846919526e-05,0.0,0.0,0.02571043971591179,0.8799958692211614,0.0,0.0,0.0,0.06598569745153084,0.0
6.668720521074582e-11,0.043484688560000005,0.054,0.0,9.665299214460524e-06,0.0,0.0,1.671416092402438e-05,0.0,0.0,0.02570662436192011,0.879995167350393,0.0,0.0,0.0,0.065983285839076,0.0
7.638104099238412e-11,0.043484688560000005,0.054,0.0,1.1068623365049522e-05,0.0,0.0,1.911968871241841e-05,0.0,0.0,0.025702815509981124,0.8799944656883176,0.0,0.0,0.0,0.06598088031128761,0.0
9.576871255566072e-11,0.043484688560000005,0.054,0.0,1.3874022592172189e-05,0.0,0.0,2.3912550577702805e-05,0.0,0.0,0.025695217248888715,0.8799930629887041,0.0,0.0,0.0,0.06597608744942232,0.0
9.999999999999999e-11,0.043484688560000005,0.054,0.0,1.4486069640975768e-05,0.0,0.0,2.495535919845815e-05,0.0,0.0,0.025693562393219155,0.8799927569651795,0.0,0.0,0.0,0.06597504464080156,0.0
1.1250610109728017e-10,0.043484688560000005,0.054,0.0,1.62945898318855e-05,0.0,0.0,2.8030796441399645e-05,0.0,0.0,0.025688678435785307,0.8799918527050842,0.0,0.0,0.0,0.06597196920355862,0.0
1.2924348963889962e-10,0.043484688560000005,0.054,0.0,1.8713923599039712e-05,0.0,0.0,3.2131114498334995e-05,0.0,0.0,0.025682158783961215,0.8799906430382006,0.0,0.0,0.0,0.06596786888550168,0.0
1.459808781805191e-10,0.043484688560000005,0.054,0.0,2.1132027812497067e-05,0.0,0.0,3.6213581399747506e-05,0.0,0.0,0.025675658212846345,0.8799894339860941,0.0,0.0,0.0,0.06596378641860028,0.0
1.6271826672213855e-10,0.043484688560000005,0.054,0.0,2.3548906373218804e-05,0.0,0.0,4.027827346848569e-05,0.0,0.0,0.02566917664221689,0.8799882255468136,0.0,0.0,0.0,0.06595972172653154,0.0
1.7945565526375801e-10,0.043484688560000005,0.054,0.0,2.5964563164354273e-05,0.0,0.0,4.432526670043034e-05,0.0,0.0,0.02566271399219381,0.8799870177184181,0.0,0.0,0.0,0.0659556747332996,0.0
1.9619304380537748e-10,0.043484688560000005,0.054,0.0,2.837900205132875e-05,0.0,0.0,4.835463676590066e-05,0.0,0.0,0.02565627018324136,0.8799858104989746,0.0,0.0,0.0,0.06595164536323414,0.0
2.1293043234699694e-10,0.043484688560000005,0.054,0.0,3.079222688193122e-05,0.0,0.0,5.2366459011058105e-05,0.0,0.0,0.025649845136165597,0.8799846038865593,0.0,0.0,0.0,0.06594763354098897,0.0
2.4640520943023587e-10,0.043484688560000005,0.054,0.0,3.5615049677514046e-05,0.0,0.0,6.0337759812627267e-05,0.0,0.0,0.025637051012568447,0.8799821924751613,0.0,0.0,0.0,0.0659396622401874,0.0
2.765325088051509e-10,0.043484688560000005,0.054,0.0,3.99514763637373e-05,0.0,0.0,6.745266627349176e-05,0.0,0.0,0.025625599679421362,0.8799800242618182,0.0,0.0,0.0,0.06593254733372653,0.0
3.066598081800659e-10,0.043484688560000005,0.054,0.0,4.4284028551200166e-05,0.0,0.0,7.451187491103699e-05,0.0,0.0,0.02561420791859635,0.8799778579857247,0.0,0.0,0.0,0.06592548812508897,0.0
3.367871075549809e-10,0.043484688560000005,0.054,0.0,4.861272805386965e-05,0.0,0.0,8.151581360551603e-05,0.0,0.0,0.025602875280399208,0.8799756936359733,0.0,0.0,0.0,0.06591848418639452,0.0
3.669144069298959e-10,0.043484688560000005,0.054,0.0,5.2937596507394896e-05,0.0,0.0,8.846490694401475e-05,0.0,0.0,0.02559160131860718,0.8799735312017466,0.0,0.0,0.0,0.065911535093056,0.0
3.9704170630481093e-10,0.043484688560000005,0.054,0.0,5.725865537068405e-05,0.0,0.0,9.53595762459298e-05,0.0,0.0,0.025580385590441974,0.8799713706723148,0.0,0.0,0.0,0.06590464042375412,0.0
4.2716900567972595e-10,0.043484688560000005,0.054,0.0,6.157592592746524e-05,0.0,0.0,0.00010220023958824051,0.0,0.0,0.025569227656542886,0.8799692120370364,0.0,0.0,0.0,0.0658977997604118,0.0
4.5729630505464096e-10,0.043484688560000005,0.054,0.0,6.588942928783269e-05,0.0,0.0,0.00010898731183058463,0.0,0.0,0.025558127080940175,0.8799670552853562,0.0,0.0,0.0,0.06589101268816946,0.0
4.87423604429556e-10,0.043484688560000005,0.054,0.0,7.019918638977781e-05,0.0,0.0,0.00011572120464013493,0.0,0.0,0.02554708343102868,0.8799649004068053,0.0,0.0,0.0,0.0658842787953599,0.0
5.17550903804471e-10,0.043484688560000005,0.054,0.0,7.450521800070561e-05,0.0,0.0,0.0001224023265162821,0.0,0.0,0.02553609627754161,0.8799627473909999,0.0,0.0,0.0,0.06587759767348375,0.0
5.476782031793861e-10,0.043484688560000005,0.054,0.0,7.880754471893658e-05,0.0,0.0,0.00012903108281512576,0.0,0.0,0.025525165194524534,0.8799605962276408,0.0,0.0,0.0,0.06587096891718493,0.0
5.778055025543012e-10,0.043484688560000005,0.054,0.0,8.310618697519439e-05,0.0,0.0,0.00013560787577377508,0.0,0.0,0.02551428975930962,0.8799584469065125,0.0,0.0,0.0,0.06586439212422629,0.0
6.079328019292162e-10,0.043484688560000005,0.054,0.0,8.740116503407926e-05,0.0,0.0,0.00014213310453445972,0.0,0.0,0.025503469552490058,0.8799562994174833,0.0,0.0,0.0,0.0658578668954656,0.0
6.380601013041313e-10,0.043484688560000005,0.054,0.0,9.169249899552729e-05,0.0,0.0,0.00014860716516845206,0.0,0.0,0.025492704157894612,0.8799541537505023,0.0,0.0,0.0,0.06585139283483162,0.0
6.681874006790464e-10,0.043484688560000005,0.054,0.0,9.598020879625595e-05,0.0,0.0,0.00015503045069980317,0.0,0.0,0.025481993162562534,0.8799520098956021,0.0,0.0,0.0,0.06584496954930025,0.0
6.983147000539614e-10,0.043484688560000005,0.054,0.0,0.00010026431421119557,0.0,0.0,0.00016140335112889334,0.0,0.0,0.0254713361567185,0.8799498678428945,0.0,0.0,0.0,0.06583859664887114,0.0
7.284419994288765e-10,0.043484688560000005,0.054,0.0,0.0001045448348549076,0.0,0.0,0.0001677262534557996,0.0,0.0,0.025460732733747885,0.8799477275825729,0.0,0.0,0.0,0.06583227374654423,0.0
7.585692988037916e-10,0.043484688560000005,0.054,0.0,0.000108821790182989,0.0,0.0,0.0001739995417034808,0.0,0.0,0.025450182490172123,0.8799455891049087,0.0,0.0,0.0,0.06582600045829656,0.0
7.886965981787066e-10,0.043484688560000005,0.054,0.0,0.00011309519949346366,0.0,0.0,0.00018022359694078188,0.0,0.0,0.025439685025624346,0.8799434524002535,0.0,0.0,0.0,0.06581977640305926,0.0
8.188238975536217e-10,0.043484688560000005,0.054,0.0,0.00011736508192816034,0.0,0.0,0.0001863987973052592,0.0,0.0,0.02542923994282517,0.8799413174590363,0.0,0.0,0.0,0.06581360120269478,0.0
8.489511969285368e-10,0.043484688560000005,0.054,0.0,0.00012163145647407775,0.0,0.0,0.00019252551802582775,0.0,0.0,0.025418846847558685,0.8799391842717631,0.0,0.0,0.0,0.06580747448197423,0.0
8.790784963034518e-10,0.043484688560000005,0.054,0.0,0.00012589434196473662,0.0,0.0,0.0001986041314452318,0.0,0.0,0.025408505348648625,0.8799370528290179,0.0,0.0,0.0,0.06580139586855484,0.0
9.092057956783669e-10,0.043484688560000005,0.054,0.0,0.00013015375708151902,0.0,0.0,0.00020463500704234088,0.0,0.0,0.02539821505793473,0.8799349231214595,0.0,0.0,0.0,0.06579536499295774,0.0
9.39333095053282e-10,0.043484688560000005,0.054,0.0,0.0001344097203549951,0.0,0.0,0.0002106185114542718,0.0,0.0,0.025387975590249332,0.8799327951398227,0.0,0.0,0.0,0.06578938148854578,0.0
9.69460394428197e-10,0.043484688560000005,0.054,0.0,0.00013866225016623713,0.0,0.0,0.00021655500849833856,0.0,0.0,0.025377786563394015,0.879930668874917,0.0,0.0,0.0,0.06578344499150171,0.0
9.99587693803112e-10,0.043484688560000005,0.054,0.0,0.00014291136474812148,0.0,0.0,0.0002224448591938311,0.0,0.0,0.02536764759811664,0.8799285443176261,0.0,0.0,0.0,0.0657775551408062,0.0
9.999999999999999e-10,0.043484688560000005,0.054,0.0,0.00014296949226556214,0.0,0.0,0.00022252514267240772,0.0,0.0,0.025367509187120628,0.8799285152538674,0.0,0.0,0.0,0.06577747485732763,0.0
1.0297149931780271e-09,0.043484688560000005,0.054,0.0,0.00014715708218661797,0.0,0.0,0.0002282884217836248,0.0,0.0,0.02535755831808835,0.8799264214589069,0.0,0.0,0.0,0.06577171157821642,0.0
1.0598422925529422e-09,0.043484688560000005,0.054,0.0,0.00015139942042206742,0.0,0.0,0.0002340860517556214,0.0,0.0,0.0253475183498809,0.8799243002897892,0.0,0.0,0.0,0.06576591394824441,0.0
1.0899695919278573e-09,0.043484688560000005,0.054,0.0,0.00015563839725044694,0.0,0.0,0.00023983810186402335,0.0,0.0,0.02533752732294413,0.8799221808013751,0.0,0.0,0.0,0.06576016189813602,0.0
1.1200968913027723e-09,0.043484688560000005,0.054,0.0,0.00015987403032462368,0.0,0.0,0.0002455449221504422,0.0,0.0,0.025327584869583527,0.8799200629848378,0.0,0.0,0.0,0.0657544550778496,0.0
1.1502241906776874e-09,0.043484688560000005,0.054,0.0,0.00016410633715559627,0.0,0.0,0.00025120685996484317,0.0,0.0,0.02531769062493816,0.8799179468314223,0.0,0.0,0.0,0.06574879314003522,0.0
1.1803514900526025e-09,0.043484688560000005,0.054,0.0,0.00016833533511372543,0.0,0.0,0.00025682425998632615,0.0,0.0,0.02530784422695854,0.8799158323324432,0.0,0.0,0.0,0.06574317574001373,0.0
1.2104787894275175e-09,0.043484688560000005,0.054,0.0,0.00017256104142995238,0.0,0.0,0.00026239746424374586,0.0,0.0,0.025298045316384903,0.8799137194792852,0.0,0.0,0.0,0.06573760253575629,0.0
1.2406060888024326e-09,0.043484688560000005,0.054,0.0,0.00017678347319700596,0.0,0.0,0.00026792681213617047,0.0,0.0,0.025288293536725424,0.8799116082634018,0.0,0.0,0.0,0.06573207318786387,0.0
1.2707333881773477e-09,0.043484688560000005,0.054,0.0,0.00018100264737059893,0.0,0.0,0.00027341264045318225,0.0,0.0,0.025278588534234814,0.8799094986763147,0.0,0.0,0.0,0.06572658735954685,0.0
1.3008606875522627e-09,0.043484688560000005,0.054,0.0,0.00018521858077061285,0.0,0.0,0.0002788552833950195,0.0,0.0,0.02526892995789297,0.8799073907096149,0.0,0.0,0.0,0.065721144716605,0.0
1.3309879869271778e-09,0.043484688560000005,0.054,0.0,0.00018943129008227149,0.0,0.0,0.000284255072592562,0.0,0.0,0.025259317459383764,0.8799052843549592,0.0,0.0,0.0,0.06571574492740749,0.0
1.3611152863020929e-09,0.043484688560000005,0.054,0.0,0.000193640791857304,0.0,0.0,0.00028961233712716095,0.0,0.0,0.02524975069307413,0.8799031796040715,0.0,0.0,0.0,0.06571038766287288,0.0
1.391242585677008e-09,0.043484688560000005,0.054,0.0,0.0001978471025150971,0.0,0.0,0.0002949274035503159,0.0,0.0,0.025240229315993182,0.8799010764487428,0.0,0.0,0.0,0.06570507259644973,0.0
1.421369885051923e-09,0.043484688560000005,0.054,0.0,0.0002020502383438361,0.0,0.0,0.00030020059590319634,0.0,0.0,0.025230752987811564,0.8798989748808284,0.0,0.0,0.0,0.06569979940409686,0.0
1.451497184426838e-09,0.043484688560000005,0.054,0.0,0.00020625021550163598,0.0,0.0,0.000305432235736014,0.0,0.0,0.02522132137082095,0.8798968748922495,0.0,0.0,0.0,0.06569456776426402,0.0
1.4816244838017531e-09,0.043484688560000005,0.054,0.0,0.0002104470500176615,0.0,0.0,0.0003106226421272431,0.0,0.0,0.02521193412991369,0.8798947764749914,0.0,0.0,0.0,0.06568937735787278,0.0
1.5117517831766682e-09,0.043484688560000005,0.054,0.0,0.0002146407577932371,0.0,0.0,0.00031577213170269126,0.0,0.0,0.025202590932562663,0.8798926796211035,0.0,0.0,0.0,0.06568422786829735,0.0
1.5418790825515832e-09,0.043484688560000005,0.054,0.0,0.0002188313546029467,0.0,0.0,0.0003208810186544231,0.0,0.0,0.025193291448801225,0.8798905843226988,0.0,0.0,0.0,0.06567911898134562,0.0
1.5720063819264983e-09,0.043484688560000005,0.054,0.0,0.00022301885609572308,0.0,0.0,0.0003259496147595363,0.0,0.0,0.025184035351203334,0.8798884905719524,0.0,0.0,0.0,0.0656740503852405,0.0
1.6021336813014134e-09,0.043484688560000005,0.054,0.0,0.00022720327779592714,0.0,0.0,0.000330978229398791,0.0,0.0,0.02517482231486387,0.8798863983611023,0.0,0.0,0.0,0.06566902177060126,0.0
1.6322609806763284e-09,0.043484688560000005,0.054,0.0,0.0002313846351044177,0.0,0.0,0.00033596716957509616,0.0,0.0,0.025165652017379078,0.879884307682448,0.0,0.0,0.0,0.06566403283042493,0.0
1.6623882800512435e-09,0.043484688560000005,0.054,0.0,0.0002355629432996108,0.0,0.0,0.00034091673993185074,0.0,0.0,0.02515652413882713,0.8798822185283505,0.0,0.0,0.0,0.06565908326006817,0.0
1.6925155794261586e-09,0.043484688560000005,0.054,0.0,0.00023973821753852956,0.0,0.0,0.0003458272427711431,0.0,0.0,0.02514743836174892,0.879880130891231,0.0,0.0,0.0,0.0656541727572289,0.0
1.7226428788010736e-09,0.043484688560000005,0.054,0.0,0.00024391047285784453,0.0,0.0,0.0003506989780718093,0.0,0.0,0.025138394371128945,0.8798780447635712,0.0,0.0,0.0,0.06564930102192822,0.0
1.7527701781759887e-09,0.043484688560000005,0.054,0.0,0.0002480797241749041,0.0,0.0,0.0003555322435073509,0.0,0.0,0.025129391854376334,0.8798759601379128,0.0,0.0,0.0,0.06564446775649267,0.0
1.7828974775509038e-09,0.043484688560000005,0.054,0.0,0.00025224598628875564,0.0,0.0,0.00036032733446371315,0.0,0.0,0.025120430501306124,0.8798738770068557,0.0,0.0,0.0,0.06563967266553632,0.0
1.8130247769258188e-09,0.043484688560000005,0.054,0.0,0.0002564092738811577,0.0,0.0,0.000365084544056926,0.0,0.0,0.025111510004120506,0.8798717953630597,0.0,0.0,0.0,0.0656349154559431,0.0
1.8431520763007339e-09,0.043484688560000005,0.054,0.0,0.0002605696015175819,0.0,0.0,0.0003698041631506079,0.0,0.0,0.025102630057390406,0.8798697151992414,0.0,0.0,0.0,0.06563019583684943,0.0
1.8732793756756487e-09,0.043484688560000005,0.054,0.0,0.00026472698364820647,0.0,0.0,0.00037448648037333355,0.0,0.0,0.02509379035803705,0.8798676365081762,0.0,0.0,0.0,0.0656255135196267,0.0
1.903406675050564e-09,0.043484688560000005,0.054,0.0,0.0002688814346089005,0.0,0.0,0.0003791317821358665,0.0,0.0,0.025084990605313825,0.8798655592826959,0.0,0.0,0.0,0.06562086821786417,0.0
1.933533974425479e-09,0.043484688560000005,0.054,0.0,0.0002730329686221995,0.0,0.0,0.0003837403526482589,0.0,0.0,0.02507623050078813,0.8798634835156892,0.0,0.0,0.0,0.06561625964735178,0.0
1.963661273800394e-09,0.043484688560000005,0.054,0.0,0.00027718159979827137,0.0,0.0,0.00038831247393681805,0.0,0.0,0.025067509748323502,0.8798614092001011,0.0,0.0,0.0,0.06561168752606322,0.0
1.993788573175309e-09,0.043484688560000005,0.054,0.0,0.00028132734213587334,0.0,0.0,0.00039284842586094113,0.0,0.0,0.02505882805406177,0.8798593363289323,0.0,0.0,0.0,0.06560715157413909,0.0
2.023915872550224e-09,0.043484688560000005,0.054,0.0,0.0002854702095233022,0.0,0.0,0.0003973484861298195,0.0,0.0,0.02505018512640547,0.8798572648952386,0.0,0.0,0.0,0.06560265151387021,0.0
2.054043171925139e-09,0.043484688560000005,0.054,0.0,0.0002896102157393331,0.0,0.0,0.0004018129303190138,0.0,0.0,0.02504158067600025,0.8798551948921307,0.0,0.0,0.0,0.06559818706968103,0.0
2.084170471300054e-09,0.043484688560000005,0.054,0.0,0.00029374737445415157,0.0,0.0,0.00040624203188689977,0.0,0.0,0.025033014415717546,0.8798531263127731,0.0,0.0,0.0,0.06559375796811313,0.0
2.1142977706749693e-09,0.043484688560000005,0.054,0.0,0.0002978816992302769,0.0,0.0,0.00041063606219098693,0.0,0.0,0.02502448606063733,0.8798510591503852,0.0,0.0,0.0,0.06558936393780905,0.0
2.1444250700498843e-09,0.043484688560000005,0.054,0.0,0.0003020132035234764,0.0,0.0,0.00041499529050411066,0.0,0.0,0.025015995328031004,0.8798489933982386,0.0,0.0,0.0,0.06558500470949594,0.0
2.1745523694247994e-09,0.043484688560000005,0.054,0.0,0.000306141900683672,0.0,0.0,0.0004193199840304991,0.0,0.0,0.025007541937344425,0.8798469290496587,0.0,0.0,0.0,0.06558068001596955,0.0
2.2046796687997145e-09,0.043484688560000005,0.054,0.0,0.0003102678039558388,0.0,0.0,0.00042361040792171376,0.0,0.0,0.024999125610181045,0.8798448660980225,0.0,0.0,0.0,0.06557638959207833,0.0
2.2348069681746295e-09,0.043484688560000005,0.054,0.0,0.00031439092648089456,0.0,0.0,0.00042786682529246935,0.0,0.0,0.024990746070285234,0.87984280453676,0.0,0.0,0.0,0.06557213317470756,0.0
2.2649342675495446e-09,0.043484688560000005,0.054,0.0,0.0003185112812965816,0.0,0.0,0.0004320894972363287,0.0,0.0,0.024982403043525687,0.8798407443593523,0.0,0.0,0.0,0.06556791050276371,0.0
2.2950615669244597e-09,0.043484688560000005,0.054,0.0,0.00032262888133834165,0.0,0.0,0.00043627868284127665,0.0,0.0,0.02497409625787898,0.8798386855593312,0.0,0.0,0.0,0.06556372131715876,0.0
2.3251888662993747e-09,0.043484688560000005,0.054,0.0,0.0003267437394401813,0.0,0.0,0.00044043463920517335,0.0,0.0,0.024965825443413244,0.8798366281302803,0.0,0.0,0.0,0.06555956536079487,0.0
