Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10)
3.075699920402516e-07,0.05595639656,0.054,0.0,0.0,0.014522967899810677,0.8674129511099508,0.0,0.0,0.0,0.066,0.0,0.025174097780099387
3.088507921424358e-07,0.05595639656,0.054,0.0,0.0,0.014484902859546853,0.867393918589819,0.0,0.0,0.0,0.066,0.0,0.025212162820363218
3.1013159224462003e-07,0.05595639656,0.054,0.0,0.0,0.014447037662889347,0.8673749859914901,0.0,0.0,0.0,0.066,0.0,0.02525002801702072
3.1141239234680425e-07,0.05595639656,0.054,0.0,0.0,0.014409370735889373,0.8673561525279901,0.0,0.0,0.0,0.066,0.0,0.02528769494402069
3.1269319244898846e-07,0.05595639656,0.054,0.0,0.0,0.01437190052111646,0.8673374174206039,0.0,0.0,0.0,0.066,0.0,0.025325165158793603
3.139739925511727e-07,0.05595639656,0.054,0.0,0.0,0.014334625477441973,0.8673187798987665,0.0,0.0,0.0,0.066,0.0,0.025362440202468087
3.152547926533569e-07,0.05595639656,0.054,0.0,0.0,0.014297544079826058,0.8673002391999585,0.0,0.0,0.0,0.066,0.0,0.025399521600084005
3.165355927555411e-07,0.05595639656,0.054,0.0,0.0,0.014260654819107882,0.8672817945695994,0.0,0.0,0.0,0.066,0.0,0.025436410860802183
3.178163928577253e-07,0.05595639656,0.054,0.0,0.0,0.0142239562017992,0.8672634452609452,0.0,0.0,0.0,0.066,0.0,0.025473109478110864
3.1909719295990953e-07,0.05595639656,0.054,0.0,0.0,0.014187446749881094,0.8672451905349862,0.0,0.0,0.0,0.066,0.0,0.025509618930028972
3.2037799306209375e-07,0.05595639656,0.054,0.0,0.0,0.014151125000603898,0.8672270296603477,0.0,0.0,0.0,0.066,0.0,0.025545940679306166
3.2165879316427796e-07,0.05595639656,0.054,0.0,0.0,0.01411498950629023,0.8672089619131909,0.0,0.0,0.0,0.066,0.0,0.02558207617361984
3.229395932664622e-07,0.05595639656,0.054,0.0,0.0,0.01407903883414103,0.8671909865771161,0.0,0.0,0.0,0.066,0.0,0.025618026845769033
3.242203933686464e-07,0.05595639656,0.054,0.0,0.0,0.014043271566044634,0.8671731029430679,0.0,0.0,0.0,0.066,0.0,0.02565379411386543
3.255011934708306e-07,0.05595639656,0.054,0.0,0.0,0.01400768629838877,0.86715531030924,0.0,0.0,0.0,0.066,0.0,0.025689379381521302
3.267819935730148e-07,0.05595639656,0.054,0.0,0.0,0.013972281641875407,0.8671376079809832,0.0,0.0,0.0,0.066,0.0,0.025724784038034663
3.2806279367519903e-07,0.05595639656,0.054,0.0,0.0,0.013937056221338494,0.8671199952707148,0.0,0.0,0.0,0.066,0.0,0.025760009458571577
3.2934359377738325e-07,0.05595639656,0.054,0.0,0.0,0.013902008675564436,0.8671024714978279,0.0,0.0,0.0,0.066,0.0,0.025795057004345628
3.3062439387956746e-07,0.05595639656,0.054,0.0,0.0,0.013867137657115327,0.8670850359886033,0.0,0.0,0.0,0.066,0.0,0.025829928022794737
3.319051939817517e-07,0.05595639656,0.054,0.0,0.0,0.013832441832154842,0.8670676880761231,0.0,0.0,0.0,0.066,0.0,0.02586462384775522
3.331859940839359e-07,0.05595639656,0.054,0.0,0.0,0.013797919880276798,0.8670504271001841,0.0,0.0,0.0,0.066,0.0,0.025899145799633264
3.344667941861201e-07,0.05595639656,0.054,0.0,0.0,0.013763570494336276,0.8670332524072139,0.0,0.0,0.0,0.066,0.0,0.025933495185573786
3.357475942883043e-07,0.05595639656,0.054,0.0,0.0,0.013729392380283314,0.8670161633501874,0.0,0.0,0.0,0.066,0.0,0.025967673299626747
3.3702839439048853e-07,0.05595639656,0.054,0.0,0.0,0.01369538425699908,0.8669991592885452,0.0,0.0,0.0,0.066,0.0,0.026001681422910983
3.3830919449267275e-07,0.05595639656,0.054,0.0,0.0,0.013661544856134501,0.8669822395881132,0.0,0.0,0.0,0.066,0.0,0.026035520823775558
3.3958999459485696e-07,0.05595639656,0.054,0.0,0.0,0.013627872921951327,0.8669654036210215,0.0,0.0,0.0,0.066,0.0,0.026069192757958732
3.408707946970412e-07,0.05595639656,0.054,0.0,0.0,0.013594367211165545,0.8669486507656287,0.0,0.0,0.0,0.066,0.0,0.026102698468744523
3.421515947992254e-07,0.05595639656,0.054,0.0,0.0,0.01356102649279312,0.8669319804064424,0.0,0.0,0.0,0.066,0.0,0.026136039187116943
3.434323949014096e-07,0.05595639656,0.054,0.0,0.0,0.013527849547998055,0.8669153919340448,0.0,0.0,0.0,0.066,0.0,0.026169216131912008
3.447131950035938e-07,0.05595639656,0.054,0.0,0.0,0.01349483516994266,0.8668988847450173,0.0,0.0,0.0,0.066,0.0,0.026202230509967395
3.4599399510577803e-07,0.05595639656,0.054,0.0,0.0,0.01346198216364008,0.8668824582418659,0.0,0.0,0.0,0.066,0.0,0.026235083516269988
3.4727479520796225e-07,0.05595639656,0.054,0.0,0.0,0.01342928934580893,0.8668661118329505,0.0,0.0,0.0,0.066,0.0,0.02626777633410114
3.4855559531014646e-07,0.05595639656,0.054,0.0,0.0,0.013396755544730155,0.866849844932411,0.0,0.0,0.0,0.066,0.0,0.02630031013517991
3.498363954123307e-07,0.05595639656,0.054,0.0,0.0,0.0133643796001059,0.8668336569600988,0.0,0.0,0.0,0.066,0.0,0.026332686079804168
3.511171955145149e-07,0.05595639656,0.054,0.0,0.0,0.013332160362920504,0.8668175473415062,0.0,0.0,0.0,0.066,0.0,0.026364905316989564
3.523979956166991e-07,0.05595639656,0.054,0.0,0.0,0.013300096695303494,0.8668015155076976,0.0,0.0,0.0,0.066,0.0,0.02639696898460657
3.536787957188833e-07,0.05595639656,0.054,0.0,0.0,0.013268187470394587,0.8667855608952432,0.0,0.0,0.0,0.066,0.0,0.026428878209515477
3.5495959582106753e-07,0.05595639656,0.054,0.0,0.0,0.013236431572210643,0.8667696829461513,0.0,0.0,0.0,0.066,0.0,0.02646063410769943
3.5624039592325175e-07,0.05595639656,0.054,0.0,0.0,0.013204827895514542,0.8667538811078033,0.0,0.0,0.0,0.066,0.0,0.02649223778439553
3.5752119602543596e-07,0.05595639656,0.054,0.0,0.0,0.013173375345685969,0.8667381548328892,0.0,0.0,0.0,0.066,0.0,0.026523690334224106
3.588019961276202e-07,0.05595639656,0.054,0.0,0.0,0.013142072838594046,0.8667225035793429,0.0,0.0,0.0,0.066,0.0,0.026554992841316027
3.600827962298044e-07,0.05595639656,0.054,0.0,0.0,0.013110919300471818,0.8667069268102818,0.0,0.0,0.0,0.066,0.0,0.026586146379438257
3.613635963319886e-07,0.05595639656,0.054,0.0,0.0,0.013079913667792499,0.8666914239939422,0.0,0.0,0.0,0.066,0.0,0.026617152012117572
3.6392519653635703e-07,0.05595639656,0.054,0.0,0.0,0.013018341915130831,0.8666606381176114,0.0,0.0,0.0,0.066,0.0,0.02667872376477924
3.662306367202886e-07,0.05595639656,0.054,0.0,0.0,0.012963422710437697,0.8666331785152648,0.0,0.0,0.0,0.066,0.0,0.026733642969472372
3.6853607690422016e-07,0.05595639656,0.054,0.0,0.0,0.012908966634735473,0.8666059504774137,0.0,0.0,0.0,0.066,0.0,0.026788099045174603
3.708415170881517e-07,0.05595639656,0.054,0.0,0.0,0.01285496784012987,0.8665789510801108,0.0,0.0,0.0,0.066,0.0,0.026842097839780203
3.731469572720833e-07,0.05595639656,0.054,0.0,0.0,0.012801420576946483,0.8665521774485191,0.0,0.0,0.0,0.066,0.0,0.026895645102963585
3.7545239745601485e-07,0.05595639656,0.054,0.0,0.0,0.012748319191673324,0.8665256267558827,0.0,0.0,0.0,0.066,0.0,0.026948746488236752
3.777578376399464e-07,0.05595639656,0.054,0.0,0.0,0.012695658124955676,0.8664992962225239,0.0,0.0,0.0,0.066,0.0,0.027001407554954393
3.80063277823878e-07,0.05595639656,0.054,0.0,0.0,0.012643431909640542,0.8664731831148662,0.0,0.0,0.0,0.066,0.0,0.02705363377026953
3.8236871800780955e-07,0.05595639656,0.054,0.0,0.0,0.01259163516887053,0.8664472847444813,0.0,0.0,0.0,0.066,0.0,0.02710543051103954
3.846741581917411e-07,0.05595639656,0.054,0.0,0.0,0.012540262614224968,0.8664215984671583,0.0,0.0,0.0,0.066,0.0,0.027156803065685103
3.869795983756727e-07,0.05595639656,0.054,0.0,0.0,0.012489309043906724,0.8663961216819993,0.0,0.0,0.0,0.066,0.0,0.027207756636003354
3.8928503855960424e-07,0.05595639656,0.054,0.0,0.0,0.01243876934097332,0.8663708518305325,0.0,0.0,0.0,0.066,0.0,0.027258296338936748
3.915904787435358e-07,0.05595639656,0.054,0.0,0.0,0.012388638471611266,0.8663457863958517,0.0,0.0,0.0,0.066,0.0,0.02730842720829881
3.9389591892746737e-07,0.05595639656,0.054,0.0,0.0,0.012338911483452418,0.8663209229017721,0.0,0.0,0.0,0.066,0.0,0.027358154196457662
3.9620135911139893e-07,0.05595639656,0.054,0.0,0.0,0.012289583503931216,0.8662962589120117,0.0,0.0,0.0,0.066,0.0,0.027407482175978853
3.985067992953305e-07,0.05595639656,0.054,0.0,0.0,0.01224064973868158,0.8662717920293869,0.0,0.0,0.0,0.066,0.0,0.027456415941228492
4.0081223947926206e-07,0.05595639656,0.054,0.0,0.0,0.012192105469972266,0.8662475198950321,0.0,0.0,0.0,0.066,0.0,0.0275049602099378
4.0311767966319363e-07,0.05595639656,0.054,0.0,0.0,0.012143946055179714,0.866223440187636,0.0,0.0,0.0,0.066,0.0,0.027553119624730355
4.054231198471252e-07,0.05595639656,0.054,0.0,0.0,0.012096166925297278,0.8661995506226946,0.0,0.0,0.0,0.066,0.0,0.027600898754612795
4.0772856003105676e-07,0.05595639656,0.054,0.0,0.0,0.012048763583479899,0.8661758489517859,0.0,0.0,0.0,0.066,0.0,0.027648302096430176
4.100340002149883e-07,0.05595639656,0.054,0.0,0.0,0.012001731603623184,0.8661523329618576,0.0,0.0,0.0,0.066,0.0,0.027695334076286895
4.123394403989199e-07,0.05595639656,0.054,0.0,0.0,0.011955066628975981,0.8661290004745341,0.0,0.0,0.0,0.066,0.0,0.0277419990509341
4.1464488058285145e-07,0.05595639656,0.054,0.0,0.0,0.011908764370785498,0.8661058493454389,0.0,0.0,0.0,0.066,0.0,0.027788301309124578
4.16950320766783e-07,0.05595639656,0.054,0.0,0.0,0.011862820606974123,0.8660828774635331,0.0,0.0,0.0,0.066,0.0,0.027834245072935956
4.192557609507146e-07,0.05595639656,0.054,0.0,0.0,0.011817231180847008,0.8660600827504695,0.0,0.0,0.0,0.066,0.0,0.02787983449906307
4.2156120113464614e-07,0.05595639656,0.054,0.0,0.0,0.011771991999829666,0.866037463159961,0.0,0.0,0.0,0.066,0.0,0.027925073680080414
4.238666413185777e-07,0.05595639656,0.054,0.0,0.0,0.011727099034234741,0.8660150166771634,0.0,0.0,0.0,0.066,0.0,0.02796996664567534
4.2617208150250927e-07,0.05595639656,0.054,0.0,0.0,0.01168254831605714,0.8659927413180746,0.0,0.0,0.0,0.066,0.0,0.02801451736385294
4.2847752168644084e-07,0.05595639656,0.054,0.0,0.0,0.011638335937796803,0.8659706351289443,0.0,0.0,0.0,0.066,0.0,0.028058729742113268
4.307829618703724e-07,0.05595639656,0.054,0.0,0.0,0.011594458051308355,0.8659486961857001,0.0,0.0,0.0,0.066,0.0,0.028102607628601717
4.3308840205430397e-07,0.05595639656,0.054,0.0,0.0,0.011550910866676933,0.8659269225933846,0.0,0.0,0.0,0.066,0.0,0.028146154813233147
4.3539384223823553e-07,0.05595639656,0.054,0.0,0.0,0.01150769065111949,0.8659053124856059,0.0,0.0,0.0,0.066,0.0,0.02818937502879059
4.376992824221671e-07,0.05595639656,0.054,0.0,0.0,0.011464793727910918,0.8658838640240017,0.0,0.0,0.0,0.066,0.0,0.028232271951999156
4.4000472260609866e-07,0.05595639656,0.054,0.0,0.0,0.011422216475334328,0.8658625753977135,0.0,0.0,0.0,0.066,0.0,0.028274849204575746
4.423101627900302e-07,0.05595639656,0.054,0.0,0.0,0.01137995532565483,0.8658414448228736,0.0,0.0,0.0,0.066,0.0,0.028317110354255243
4.446156029739618e-07,0.05595639656,0.054,0.0,0.0,0.01133800676411625,0.8658204705421042,0.0,0.0,0.0,0.066,0.0,0.028359058915793826
4.4692104315789335e-07,0.05595639656,0.054,0.0,0.0,0.011296367327960171,0.8657996508240263,0.0,0.0,0.0,0.066,0.0,0.028400698351949902
4.492264833418249e-07,0.05595639656,0.054,0.0,0.0,0.011255033605466676,0.8657789839627795,0.0,0.0,0.0,0.066,0.0,0.0284420320744434
4.515319235257565e-07,0.05595639656,0.054,0.0,0.0,0.0112140022350163,0.8657584682775542,0.0,0.0,0.0,0.066,0.0,0.028483063444893774
4.5383736370968805e-07,0.05595639656,0.054,0.0,0.0,0.011173269904172618,0.8657381021121324,0.0,0.0,0.0,0.066,0.0,0.02852379577573745
4.561428038936196e-07,0.05595639656,0.054,0.0,0.0,0.011132833348784914,0.8657178838344386,0.0,0.0,0.0,0.066,0.0,0.028564232331125154
4.584482440775512e-07,0.05595639656,0.054,0.0,0.0,0.011092689352110472,0.8656978118361014,0.0,0.0,0.0,0.066,0.0,0.0286043763277996
4.6075368426148274e-07,0.05595639656,0.054,0.0,0.0,0.011052834743955933,0.8656778845320242,0.0,0.0,0.0,0.066,0.0,0.028644230935954133
4.630591244454143e-07,0.05595639656,0.054,0.0,0.0,0.011013266399837303,0.8656581003599647,0.0,0.0,0.0,0.066,0.0,0.028683799280072763
4.6536456462934587e-07,0.05595639656,0.054,0.0,0.0,0.010973981240158068,0.8656384577801253,0.0,0.0,0.0,0.066,0.0,0.028723084439751998
4.6767000481327743e-07,0.05595639656,0.054,0.0,0.0,0.01093497622940502,0.8656189552747486,0.0,0.0,0.0,0.066,0.0,0.02876208945050505
4.69975444997209e-07,0.05595639656,0.054,0.0,0.0,0.010896248375361312,0.8655995913477269,0.0,0.0,0.0,0.066,0.0,0.028800817304548764
4.7228088518114056e-07,0.05595639656,0.054,0.0,0.0,0.010857794728336327,0.8655803645242143,0.0,0.0,0.0,0.066,0.0,0.028839270951573747
4.7458632536507213e-07,0.05595639656,0.054,0.0,0.0,0.010819612380411976,0.865561273350252,0.0,0.0,0.0,0.066,0.0,0.028877453299498097
4.768917655490037e-07,0.05595639656,0.054,0.0,0.0,0.010781698464704923,0.8655423163923988,0.0,0.0,0.0,0.066,0.0,0.028915367215205146
4.791972057329353e-07,0.05595639656,0.054,0.0,0.0,0.010744050154644483,0.8655234922373685,0.0,0.0,0.0,0.066,0.0,0.028953015525265587
4.815026459168669e-07,0.05595639656,0.054,0.0,0.0,0.010706664663265647,0.8655047994916791,0.0,0.0,0.0,0.066,0.0,0.02899040101664443
4.838080861007985e-07,0.05595639656,0.054,0.0,0.0,0.010669539242517023,0.8654862367813047,0.0,0.0,0.0,0.066,0.0,0.029027526437393047
4.861135262847302e-07,0.05595639656,0.054,0.0,0.0,0.010632671182583212,0.8654678027513378,0.0,0.0,0.0,0.066,0.0,0.029064394497326857
4.884189664686618e-07,0.05595639656,0.054,0.0,0.0,0.010596057811221308,0.8654494960656569,0.0,0.0,0.0,0.066,0.0,0.02910100786868876
4.907244066525934e-07,0.05595639656,0.054,0.0,0.0,0.010559696493111188,0.8654313154066019,0.0,0.0,0.0,0.066,0.0,0.02913736918679888
4.93029846836525e-07,0.05595639656,0.054,0.0,0.0,0.010523584629219259,0.865413259474656,0.0,0.0,0.0,0.066,0.0,0.02917348105069081
4.953352870204566e-07,0.05595639656,0.054,0.0,0.0,0.010487719656175322,0.865395326988134,0.0,0.0,0.0,0.066,0.0,0.02920934602373475
4.976407272043882e-07,0.05595639656,0.054,0.0,0.0,0.010452099045662222,0.8653775166828777,0.0,0.0,0.0,0.066,0.0,0.029244966634247846
4.999461673883199e-07,0.05595639656,0.054,0.0,0.0,0.010416720303818055,0.8653598273119553,0.0,0.0,0.0,0.066,0.0,0.029280345376092014
5.022516075722515e-07,0.05595639656,0.054,0.0,0.0,0.010381580970650527,0.8653422576453716,0.0,0.0,0.0,0.066,0.0,0.02931548470925954
5.045570477561831e-07,0.05595639656,0.054,0.0,0.0,0.010346678619463255,0.8653248064697782,0.0,0.0,0.0,0.066,0.0,0.029350387060446816
5.068624879401147e-07,0.05595639656,0.054,0.0,0.0,0.010312010856293697,0.8653074725881932,0.0,0.0,0.0,0.066,0.0,0.029385054823616377
5.091679281240463e-07,0.05595639656,0.054,0.0,0.0,0.010277575319362433,0.8652902548197277,0.0,0.0,0.0,0.066,0.0,0.02941949036054764
5.11473368307978e-07,0.05595639656,0.054,0.0,0.0,0.010243369678533553,0.8652731519993132,0.0,0.0,0.0,0.066,0.0,0.02945369600137652
5.137788084919096e-07,0.05595639656,0.054,0.0,0.0,0.010209391634785858,0.8652561629774395,0.0,0.0,0.0,0.066,0.0,0.02948767404512421
5.160842486758412e-07,0.05595639656,0.054,0.0,0.0,0.010175638919694656,0.8652392866198938,0.0,0.0,0.0,0.066,0.0,0.029521426760215408
5.183896888597728e-07,0.05595639656,0.054,0.0,0.0,0.010142109294923875,0.8652225218075084,0.0,0.0,0.0,0.066,0.0,0.029554956384986186
5.206951290437044e-07,0.05595639656,0.054,0.0,0.0,0.010108800551728284,0.8652058674359105,0.0,0.0,0.0,0.066,0.0,0.02958826512818178
5.23000569227636e-07,0.05595639656,0.054,0.0,0.0,0.01007571051046555,0.8651893224152791,0.0,0.0,0.0,0.066,0.0,0.02962135516944451
5.253060094115677e-07,0.05595639656,0.054,0.0,0.0,0.010042837020117965,0.8651728856701053,0.0,0.0,0.0,0.066,0.0,0.029654228659792104
5.276114495954993e-07,0.05595639656,0.054,0.0,0.0,0.010010177957823534,0.865156556138958,0.0,0.0,0.0,0.066,0.0,0.029686887722086535
5.299168897794309e-07,0.05595639656,0.054,0.0,0.0,0.009977731228416307,0.8651403327742545,0.0,0.0,0.0,0.066,0.0,0.02971933445149376
5.322223299633625e-07,0.05595639656,0.054,0.0,0.0,0.009945494763975658,0.8651242145420341,0.0,0.0,0.0,0.066,0.0,0.029751570915934406
5.345277701472941e-07,0.05595639656,0.054,0.0,0.0,0.009913466523384372,0.8651082004217384,0.0,0.0,0.0,0.066,0.0,0.02978359915652569
5.368332103312257e-07,0.05595639656,0.054,0.0,0.0,0.009881644491895292,0.865092289405994,0.0,0.0,0.0,0.066,0.0,0.02981542118801477
5.391386505151574e-07,0.05595639656,0.054,0.0,0.0,0.009850026680706371,0.8650764805003995,0.0,0.0,0.0,0.066,0.0,0.02984703899920369
5.41444090699089e-07,0.05595639656,0.054,0.0,0.0,0.009818611126543914,0.8650607727233183,0.0,0.0,0.0,0.066,0.0,0.029878454553366147
5.437495308830206e-07,0.05595639656,0.054,0.0,0.0,0.009787395891253837,0.8650451651056731,0.0,0.0,0.0,0.066,0.0,0.029909669788656227
5.460549710669522e-07,0.05595639656,0.054,0.0,0.0,0.009756379061400757,0.8650296566907466,0.0,0.0,0.0,0.066,0.0,0.029940686618509304
5.483604112508838e-07,0.05595639656,0.054,0.0,0.0,0.009725558747874745,0.8650142465339835,0.0,0.0,0.0,0.066,0.0,0.029971506932035312
5.506658514348154e-07,0.05595639656,0.054,0.0,0.0,0.00969493308550559,0.864998933702799,0.0,0.0,0.0,0.066,0.0,0.030002132594404467
5.529712916187471e-07,0.05595639656,0.054,0.0,0.0,0.00966450023268434,0.8649837172763883,0.0,0.0,0.0,0.066,0.0,0.030032565447225715
5.552767318026787e-07,0.05595639656,0.054,0.0,0.0,0.009634258370992048,0.8649685963455422,0.0,0.0,0.0,0.066,0.0,0.030062807308918013
5.575821719866103e-07,0.05595639656,0.054,0.0,0.0,0.009604205704835509,0.864953570012464,0.0,0.0,0.0,0.066,0.0,0.03009285997507455
5.598876121705419e-07,0.05595639656,0.054,0.0,0.0,0.009574340461089839,0.8649386373905911,0.0,0.0,0.0,0.066,0.0,0.030122725218820215
5.621930523544735e-07,0.05595639656,0.054,0.0,0.0,0.009544660888747775,0.8649237976044201,0.0,0.0,0.0,0.066,0.0,0.03015240479116228
5.644984925384052e-07,0.05595639656,0.054,0.0,0.0,0.009515165258575493,0.8649090497893341,0.0,0.0,0.0,0.066,0.0,0.030181900421334562
5.668039327223368e-07,0.05595639656,0.054,0.0,0.0,0.009485851862774893,0.8648943930914337,0.0,0.0,0.0,0.066,0.0,0.030211213817135162
5.691093729062684e-07,0.05595639656,0.054,0.0,0.0,0.009456719014652094,0.8648798266673722,0.0,0.0,0.0,0.066,0.0,0.030240346665257968
5.714148130902e-07,0.05595639656,0.054,0.0,0.0,0.009427765048292123,0.8648653496841923,0.0,0.0,0.0,0.066,0.0,0.030269300631617937
5.737202532741316e-07,0.05595639656,0.054,0.0,0.0,0.009398988318239569,0.864850961319166,0.0,0.0,0.0,0.066,0.0,0.030298077361670492
5.760256934580632e-07,0.05595639656,0.054,0.0,0.0,0.009370387199185133,0.8648366607596387,0.0,0.0,0.0,0.066,0.0,0.030326678480724924
5.783311336419949e-07,0.05595639656,0.054,0.0,0.0,0.00934196008565793,0.8648224472028752,0.0,0.0,0.0,0.066,0.0,0.030355105594252127
5.806365738259265e-07,0.05595639656,0.054,0.0,0.0,0.009313705391723395,0.8648083198559079,0.0,0.0,0.0,0.066,0.0,0.030383360288186667
5.829420140098581e-07,0.05595639656,0.054,0.0,0.0,0.009285621550686723,0.8647942779353897,0.0,0.0,0.0,0.066,0.0,0.030411444129223336
5.852474541937897e-07,0.05595639656,0.054,0.0,0.0,0.009257707014801702,0.8647803206674469,0.0,0.0,0.0,0.066,0.0,0.030439358665108357
5.875528943777213e-07,0.05595639656,0.054,0.0,0.0,0.009229960254984784,0.8647664472875387,0.0,0.0,0.0,0.066,0.0,0.03046710542492527
5.898583345616529e-07,0.05595639656,0.054,0.0,0.0,0.009202379760534375,0.8647526570403133,0.0,0.0,0.0,0.066,0.0,0.030494685919375684
5.921637747455846e-07,0.05595639656,0.054,0.0,0.0,0.009174964038855126,0.8647389491794738,0.0,0.0,0.0,0.066,0.0,0.030522101641054934
5.944692149295162e-07,0.05595639656,0.054,0.0,0.0,0.009147711615187237,0.8647253229676396,0.0,0.0,0.0,0.066,0.0,0.030549354064722825
5.967746551134478e-07,0.05595639656,0.054,0.0,0.0,0.009120621032340544,0.8647117776762163,0.0,0.0,0.0,0.066,0.0,0.030576444647569517
5.990800952973794e-07,0.05595639656,0.054,0.0,0.0,0.009093690850433406,0.8646983125852628,0.0,0.0,0.0,0.066,0.0,0.03060337482947665
6.01385535481311e-07,0.05595639656,0.054,0.0,0.0,0.0090669196466362,0.8646849269833643,0.0,0.0,0.0,0.066,0.0,0.030630146033273853
6.036909756652426e-07,0.05595639656,0.054,0.0,0.0,0.009040306014919397,0.8646716201675058,0.0,0.0,0.0,0.066,0.0,0.03065675966499066
6.059964158491743e-07,0.05595639656,0.054,0.0,0.0,0.009013848565806068,0.8646583914429491,0.0,0.0,0.0,0.066,0.0,0.030683217114103982
6.083018560331059e-07,0.05595639656,0.054,0.0,0.0,0.008987545926128791,0.8646452401231104,0.0,0.0,0.0,0.066,0.0,0.03070951975378127
6.106072962170375e-07,0.05595639656,0.054,0.0,0.0,0.008961396738790773,0.8646321655294414,0.0,0.0,0.0,0.066,0.0,0.030735668941119284
6.129127364009691e-07,0.05595639656,0.054,0.0,0.0,0.008935399662531257,0.8646191669913116,0.0,0.0,0.0,0.066,0.0,0.030761666017378796
6.152181765849007e-07,0.05595639656,0.054,0.0,0.0,0.00890955337169492,0.8646062438458934,0.0,0.0,0.0,0.066,0.0,0.030787512308215127
6.175236167688324e-07,0.05595639656,0.054,0.0,0.0,0.008883856556005383,0.8645933954380489,0.0,0.0,0.0,0.066,0.0,0.03081320912390467
6.19829056952764e-07,0.05595639656,0.054,0.0,0.0,0.008858307920342597,0.8645806211202175,0.0,0.0,0.0,0.066,0.0,0.030838757759567452
6.221344971366956e-07,0.05595639656,0.054,0.0,0.0,0.008832906184524123,0.8645679202523081,0.0,0.0,0.0,0.066,0.0,0.03086415949538593
6.244399373206272e-07,0.05595639656,0.054,0.0,0.0,0.008807650083090174,0.8645552922015911,0.0,0.0,0.0,0.066,0.0,0.03088941559681988
6.267453775045588e-07,0.05595639656,0.054,0.0,0.0,0.008782538365092372,0.8645427363425923,0.0,0.0,0.0,0.066,0.0,0.030914527314817683
6.290508176884904e-07,0.05595639656,0.054,0.0,0.0,0.008757569793886128,0.864530252056989,0.0,0.0,0.0,0.066,0.0,0.03093949588602393
6.313562578724221e-07,0.05595639656,0.054,0.0,0.0,0.008732743146926585,0.8645178387335094,0.0,0.0,0.0,0.066,0.0,0.030964322532983472
6.336616980563537e-07,0.05595639656,0.054,0.0,0.0,0.008708057215568025,0.8645054957678301,0.0,0.0,0.0,0.066,0.0,0.030989008464342032
6.359671382402853e-07,0.05595639656,0.054,0.0,0.0,0.008683510804866743,0.8644932225624793,0.0,0.0,0.0,0.066,0.0,0.031013554875043318
6.382725784242169e-07,0.05595639656,0.054,0.0,0.0,0.008659102733387207,0.8644810185267394,0.0,0.0,0.0,0.066,0.0,0.031037962946522852
6.405780186081485e-07,0.05595639656,0.054,0.0,0.0,0.008634831833011558,0.8644688830765517,0.0,0.0,0.0,0.066,0.0,0.031062233846898497
6.428834587920801e-07,0.05595639656,0.054,0.0,0.0,0.008610696948752286,0.8644568156344219,0.0,0.0,0.0,0.066,0.0,0.031086368731157766
6.451888989760118e-07,0.05595639656,0.054,0.0,0.0,0.008586696938568089,0.8644448156293298,0.0,0.0,0.0,0.066,0.0,0.031110368741341973
6.474943391599434e-07,0.05595639656,0.054,0.0,0.0,0.008562830673182793,0.8644328824966374,0.0,0.0,0.0,0.066,0.0,0.031134235006727257
6.49799779343875e-07,0.05595639656,0.054,0.0,0.0,0.008539097035907361,0.8644210156779997,0.0,0.0,0.0,0.066,0.0,0.0311579686440027
6.521052195278066e-07,0.05595639656,0.054,0.0,0.0,0.008515494922464806,0.8644092146212782,0.0,0.0,0.0,0.066,0.0,0.031181570757445255
6.544106597117382e-07,0.05595639656,0.054,0.0,0.0,0.008492023240818066,0.864397478780455,0.0,0.0,0.0,0.066,0.0,0.031205042439091987
6.567160998956698e-07,0.05595639656,0.054,0.0,0.0,0.008468680911000736,0.8643858076155463,0.0,0.0,0.0,0.066,0.0,0.031228384768909316
6.590215400796015e-07,0.05595639656,0.054,0.0,0.0,0.008445466864950577,0.8643742005925213,0.0,0.0,0.0,0.066,0.0,0.03125159881495947
6.613269802635331e-07,0.05595639656,0.054,0.0,0.0,0.008422380046345799,0.8643626571832188,0.0,0.0,0.0,0.066,0.0,0.03127468563356425
6.636324204474647e-07,0.05595639656,0.054,0.0,0.0,0.008399419410444024,0.864351176865268,0.0,0.0,0.0,0.066,0.0,0.031297646269466024
6.659378606313963e-07,0.05595639656,0.054,0.0,0.0,0.008376583923923922,0.864339759122008,0.0,0.0,0.0,0.066,0.0,0.031320481755986125
6.682433008153279e-07,0.05595639656,0.054,0.0,0.0,0.008353872564729402,0.8643284034424107,0.0,0.0,0.0,0.066,0.0,0.03134319311518064
6.705487409992596e-07,0.05595639656,0.054,0.0,0.0,0.008331284321916389,0.8643171093210039,0.0,0.0,0.0,0.066,0.0,0.03136578135799365
6.728541811831912e-07,0.05595639656,0.054,0.0,0.0,0.008308818195502053,0.8643058762577969,0.0,0.0,0.0,0.066,0.0,0.031388247484408
6.751596213671228e-07,0.05595639656,0.054,0.0,0.0,0.008286473196316532,0.8642947037582042,0.0,0.0,0.0,0.066,0.0,0.031410592483593514
6.774650615510544e-07,0.05595639656,0.054,0.0,0.0,0.008264248345857025,0.8642835913329743,0.0,0.0,0.0,0.066,0.0,0.031432817334053016
